customer_id,segment_key,risk_key,monthly_income,annual_income,total_monthly_expense,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,disposable_income,expense_to_income_ratio,monthly_savings,savings_balance,savings_rate,emergency_fund_status,net_savings_capacity,savings_behavior_tier,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category,debt_risk_tier,total_transactions,total_transaction_amount,avg_transaction_amount,total_products,active_products,r_score,f_score,m_score,rfm_score_code,rfm_composite_score,rfm_segment,financial_health_score
CUST-09199,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,5743.7,68924.4,3339.86,1235.28,864.48,333.74,209.61,201.05,339.45,156.25,2403.84,0.5815,1686.55,182234.91,0.2936,Fully Funded,717.29,Excellent Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782,On-Time,0,0.06,Low Risk,Low Risk,7,4096.03,585.15,3,3,1,5,5,155,3.67,Loyal Customers,96.91
CUST-02350,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,5934.42,71213.04,4382.35,1804.67,848.07,499.96,359.61,317.49,385.43,167.12,1552.07,0.7385,739.13,62775.84,0.1245,Fully Funded,812.94,Moderate Saver,9467.66,0.0,33827.14,12067.78,386911.78,442274.36,0.8943,536,Frequently Late,8,0.88,Very High Risk,Critical Risk,3,356.23,118.74,2,2,1,1,1,111,1.0,Lost,32.04
CUST-14805,SEG_LOW_ENGAGED,RISK_MEDIUM_RISK_MODERATE_RISK,3211.51,38538.12,2595.59,1036.39,567.56,290.24,123.54,236.84,231.12,109.9,615.92,0.8082,361.22,31181.29,0.1125,Fully Funded,254.7,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673,Occasional Late,0,0.35,Medium Risk,Moderate Risk,2,730.31,365.15,1,1,1,1,1,111,1.0,Lost,78.83
CUST-03930,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,11827.47,141929.64,8259.92,2965.95,2119.51,912.72,556.67,586.15,672.3,446.62,3567.55,0.6984,2576.69,213390.44,0.2179,Fully Funded,990.86,Excellent Saver,0.0,10711.69,0.0,7812.14,0.0,18523.83,0.0188,770,On-Time,0,0.22,Low Risk,Low Risk,5,810.2,162.04,1,1,1,3,2,132,2.0,Needs Attention,95.89
CUST-13289,SEG_HIGH_SPEND,RISK_LOW_RISK_LOW_RISK,8283.33,99399.96,6684.43,2460.47,1467.4,478.57,482.37,867.65,562.74,365.23,1598.9,0.807,1005.0,69150.92,0.1213,Fully Funded,593.9,Moderate Saver,620.9,0.0,0.0,0.0,0.0,620.9,0.0009,803,On-Time,0,0.23,Low Risk,Low Risk,3,2705.11,901.7,2,2,1,2,4,124,2.33,Lost,86.04
CUST-00208,SEG_SAVERS,RISK_MEDIUM_RISK_HIGH_RISK,5669.1,68029.2,4074.77,1591.18,917.37,337.36,214.18,382.06,383.94,248.68,1594.33,0.7188,1298.22,74732.95,0.229,Fully Funded,296.11,Excellent Saver,8961.37,8115.56,0.0,0.0,0.0,17076.93,0.0361,741,Occasional Late,2,0.26,Medium Risk,High Risk,2,1985.99,993.0,2,1,1,1,3,113,1.67,Lost,84.14
CUST-08159,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,7709.16,92509.92,6196.32,2936.12,1133.52,544.0,436.59,292.13,435.08,418.88,1512.84,0.8038,1141.26,78084.64,0.148,Fully Funded,371.58,Moderate Saver,2769.96,10592.79,0.0,0.0,103388.5,116751.25,0.1817,704,On-Time,0,0.5,Medium Risk,Moderate Risk,2,97.89,48.95,2,1,1,1,1,111,1.0,Lost,81.02
CUST-10365,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,7627.79,91533.48,5717.41,1982.62,1176.52,561.69,428.81,594.35,526.91,446.51,1910.38,0.7496,1202.64,85001.54,0.1577,Fully Funded,707.74,Healthy Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705,On-Time,0,0.25,Medium Risk,Moderate Risk,2,227.1,113.55,2,2,1,1,1,111,1.0,Lost,87.06
CUST-03989,SEG_HIGH_SPEND,RISK_LOW_RISK_LOW_RISK,9264.88,111178.56,6709.73,2807.75,1169.77,647.76,526.47,496.25,525.47,536.26,2555.15,0.7242,1315.13,72762.34,0.1419,Fully Funded,1240.02,Moderate Saver,3882.43,0.0,0.0,0.0,0.0,3882.43,0.005,772,On-Time,0,0.25,Low Risk,Low Risk,3,299.18,99.73,2,1,1,1,1,111,1.0,Lost,87.61
CUST-08423,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,3291.64,39499.68,2300.64,956.63,448.09,229.45,102.01,240.27,176.54,147.65,991.0,0.6989,625.08,51515.38,0.1899,Fully Funded,365.92,Healthy Saver,6025.24,0.0,0.0,33221.57,0.0,39246.81,0.1431,729,On-Time,0,0.42,Medium Risk,Moderate Risk,10,7149.05,714.9,2,2,1,5,5,155,3.67,Loyal Customers,89.41
CUST-10500,SEG_SAVERS,RISK_MEDIUM_RISK_LOW_RISK,4599.75,55197.0,3217.3,1160.05,736.1,272.86,182.13,419.48,279.67,167.01,1382.45,0.6995,944.93,70206.57,0.2054,Fully Funded,437.52,Excellent Saver,3011.42,0.0,0.0,0.0,0.0,3011.42,0.0079,746,On-Time,0,0.38,Medium Risk,Low Risk,3,2720.21,906.74,1,1,1,2,4,124,2.33,Lost,95.08
CUST-03588,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,8129.39,97552.68,6640.3,2804.26,1110.41,806.02,552.6,494.62,390.72,481.67,1489.09,0.8168,882.15,84478.79,0.1085,Fully Funded,606.94,Moderate Saver,14862.47,0.0,23941.88,8238.94,0.0,47043.29,0.0694,690,On-Time,0,0.34,Medium Risk,Moderate Risk,5,1198.07,239.61,2,1,1,3,2,132,2.0,Needs Attention,77.27
CUST-12934,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,2587.92,31055.04,2092.79,875.8,430.15,152.57,136.22,220.13,178.95,98.97,495.13,0.8087,325.38,20846.99,0.1257,Fully Funded,169.75,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779,On-Time,0,0.23,Low Risk,Low Risk,7,3510.37,501.48,2,2,1,5,5,155,3.67,Loyal Customers,85.63
CUST-06578,SEG_DEBT_BURDENED,RISK_HIGH_RISK_HIGH_RISK,7371.43,88457.16,5516.03,1801.88,1207.8,668.0,303.16,770.94,490.99,273.26,1855.4,0.7483,1026.23,60687.21,0.1392,Fully Funded,829.17,Moderate Saver,8130.01,18867.76,29615.57,4576.63,215177.76,276367.73,0.4499,647,Occasional Late,1,0.7,High Risk,High Risk,2,677.78,338.89,2,2,1,1,1,111,1.0,Lost,65.41
CUST-14928,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,4118.85,49426.2,2939.26,1402.8,600.27,247.26,154.12,160.07,284.53,90.21,1179.59,0.7136,660.3,44503.6,0.1603,Fully Funded,519.29,Healthy Saver,2799.95,0.0,40002.53,0.0,0.0,42802.48,0.1247,674,On-Time,2,0.32,Medium Risk,High Risk,2,217.17,108.58,3,3,1,1,1,111,1.0,Lost,72.93
CUST-09771,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_MODERATE_RISK,5402.26,64827.12,4620.89,2080.63,803.08,332.38,274.48,507.83,381.77,240.72,781.37,0.8554,451.5,30438.88,0.0836,Fully Funded,329.87,Moderate Saver,7034.77,0.0,0.0,0.0,92606.35,99641.12,0.2213,687,On-Time,0,0.25,Medium Risk,Moderate Risk,2,370.0,185.0,4,3,1,1,1,111,1.0,Lost,69.6
CUST-01107,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,8150.78,97809.36,6219.26,2628.11,1227.79,639.75,326.2,692.03,470.15,235.23,1931.52,0.763,1034.62,120204.48,0.1269,Fully Funded,896.9,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723,On-Time,0,0.36,Medium Risk,Moderate Risk,6,1774.89,295.81,2,1,1,4,3,143,2.67,Loyal Customers,83.26
CUST-08552,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,9494.59,113935.08,6259.14,2040.83,1524.82,878.13,510.34,450.29,470.1,384.63,3235.45,0.6592,1411.96,126755.62,0.1487,Fully Funded,1823.49,Moderate Saver,10845.68,0.0,0.0,0.0,0.0,10845.68,0.0137,725,Occasional Late,0,0.43,Medium Risk,Moderate Risk,2,273.8,136.9,2,2,1,1,1,111,1.0,Lost,86.28
CUST-02315,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,3560.7,42728.4,2751.31,1208.94,463.09,251.67,192.36,354.61,206.97,73.67,809.39,0.7727,402.3,42909.88,0.113,Fully Funded,407.09,Moderate Saver,1154.29,21414.71,0.0,0.0,184108.18,206677.18,0.6965,559,Default Risk,5,0.71,Very High Risk,Critical Risk,3,340.2,113.4,1,1,1,1,1,111,1.0,Lost,36.31
CUST-13783,SEG_DEBT_BURDENED,RISK_HIGH_RISK_HIGH_RISK,13176.49,158117.88,9650.42,3539.88,2019.19,1318.51,834.05,698.15,852.78,387.86,3526.07,0.7324,2361.4,166232.5,0.1792,Fully Funded,1164.67,Healthy Saver,7081.0,0.0,0.0,15122.78,422277.78,444481.56,0.4048,642,Frequently Late,2,0.84,High Risk,High Risk,4,374.63,93.66,2,2,1,2,1,121,1.33,Lost,67.31
CUST-08177,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,11594.68,139136.16,9088.2,3277.5,1840.96,1025.38,788.81,946.48,666.22,542.85,2506.48,0.7838,1750.04,178685.24,0.1509,Fully Funded,756.44,Healthy Saver,8530.28,24370.77,0.0,5625.54,443128.56,481655.15,0.4985,560,Default Risk,5,0.78,Very High Risk,Critical Risk,6,2026.47,337.75,2,2,1,4,3,143,2.67,Loyal Customers,46.99
CUST-13933,SEG_SAVERS,RISK_MEDIUM_RISK_MODERATE_RISK,3988.45,47861.4,2799.03,1164.48,658.21,261.0,124.9,228.67,254.91,106.86,1189.42,0.7018,846.59,56709.28,0.2123,Fully Funded,342.83,Excellent Saver,5643.21,0.0,0.0,6200.93,0.0,11844.14,0.0356,714,Occasional Late,0,0.2,Medium Risk,Moderate Risk,3,862.46,287.49,3,3,1,1,2,112,1.33,Lost,92.93
CUST-01383,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,1371.44,16457.28,909.76,320.84,187.93,120.55,41.66,88.57,84.65,65.56,461.68,0.6634,378.76,29768.86,0.2762,Fully Funded,82.92,Excellent Saver,1844.22,0.0,0.0,14462.46,0.0,16306.68,0.1427,788,On-Time,0,0.16,Low Risk,Low Risk,2,431.6,215.8,1,1,1,1,1,111,1.0,Lost,93.61
CUST-08266,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,3536.43,42437.16,2672.02,1064.76,633.33,320.21,159.82,224.1,195.82,73.98,864.41,0.7556,489.98,33574.72,0.1386,Fully Funded,374.43,Moderate Saver,0.0,0.0,0.0,32476.91,221944.92,254421.83,0.8633,591,Frequently Late,2,0.71,High Risk,Critical Risk,2,949.1,474.55,1,1,1,1,2,112,1.33,Lost,47.43
CUST-06230,SEG_LOW_ENGAGED,RISK_MEDIUM_RISK_MODERATE_RISK,9656.94,115883.28,7329.44,2514.2,1718.83,939.12,518.21,830.35,499.45,309.28,2327.5,0.759,1901.21,221946.52,0.1969,Fully Funded,426.29,Healthy Saver,11795.28,0.0,0.0,24720.82,0.0,36516.1,0.0454,701,Occasional Late,0,0.45,Medium Risk,Moderate Risk,3,703.68,234.56,1,1,1,1,1,111,1.0,Lost,91.63
CUST-02331,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,5243.59,62923.08,4010.43,1482.57,831.61,322.63,308.22,487.63,266.93,310.84,1233.16,0.7648,641.05,56136.4,0.1223,Fully Funded,592.11,Moderate Saver,2429.58,0.0,0.0,0.0,235410.51,237840.09,0.5443,551,Default Risk,5,0.73,Very High Risk,Critical Risk,3,844.8,281.6,2,2,1,1,2,112,1.33,Lost,41.15
CUST-02218,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,3000.09,36001.08,2360.37,909.49,483.82,278.97,178.65,215.1,210.74,83.6,639.72,0.7868,368.14,26558.42,0.1227,Fully Funded,271.58,Moderate Saver,0.0,13630.05,0.0,22310.91,216099.33,252040.29,1.0081,572,Frequently Late,9,0.9,Very High Risk,Critical Risk,3,947.26,315.75,1,1,1,1,2,112,1.33,Lost,30.77
CUST-04078,SEG_EMERGING,RISK_HIGH_RISK_HIGH_RISK,5832.73,69992.76,4568.42,1863.7,716.34,471.08,207.07,584.91,407.14,318.18,1264.31,0.7832,679.78,42205.39,0.1165,Fully Funded,584.53,Moderate Saver,9752.34,0.0,0.0,27708.42,0.0,37460.76,0.0771,593,Occasional Late,2,0.55,High Risk,High Risk,3,2103.48,701.16,2,2,1,2,4,124,2.33,Lost,63.87
CUST-04493,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,3152.21,37826.52,2842.1,1221.4,518.56,323.48,134.48,264.33,192.2,187.65,310.11,0.9016,160.88,14644.78,0.051,Partially Funded,149.23,Moderate Saver,4232.6,0.0,0.0,0.0,0.0,4232.6,0.0161,717,Occasional Late,0,0.36,Medium Risk,Moderate Risk,5,968.37,193.67,2,2,1,3,2,132,2.0,Needs Attention,71.2
CUST-14822,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,5200.19,62402.28,4129.85,1582.03,814.33,424.79,330.38,474.73,291.07,212.52,1070.34,0.7942,454.85,27465.72,0.0875,Fully Funded,615.49,Moderate Saver,0.0,0.0,0.0,0.0,211828.48,211828.48,0.4888,558,Frequently Late,7,0.73,Very High Risk,Critical Risk,5,3746.95,749.39,3,2,1,4,5,145,3.33,Loyal Customers,37.63
CUST-03357,SEG_LOW_ENGAGED,RISK_HIGH_RISK_HIGH_RISK,3917.74,47012.88,3261.18,1553.03,587.6,302.98,199.47,272.91,211.61,133.58,656.56,0.8324,418.91,49228.36,0.1069,Fully Funded,237.65,Moderate Saver,927.48,0.0,0.0,0.0,0.0,927.48,0.0028,646,Occasional Late,2,0.85,High Risk,High Risk,3,1180.08,393.36,1,1,1,2,2,122,1.67,Lost,66.69
CUST-09602,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,6606.97,79283.64,5296.26,2275.11,1023.91,623.42,310.46,439.12,464.26,159.98,1310.71,0.8016,914.46,62955.08,0.1384,Fully Funded,396.25,Moderate Saver,10784.91,13768.69,0.0,0.0,0.0,24553.6,0.0446,760,On-Time,0,0.24,Low Risk,Low Risk,5,1575.35,315.07,2,2,1,3,3,133,2.33,At Risk,85.55
CUST-00717,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,3817.52,45810.24,2523.74,782.48,647.65,320.53,138.7,249.32,212.8,172.26,1293.78,0.6611,1048.2,94204.74,0.2746,Fully Funded,245.58,Excellent Saver,0.0,4130.29,0.0,0.0,0.0,4130.29,0.013,756,On-Time,0,0.23,Low Risk,Low Risk,2,641.41,320.7,1,1,1,1,1,111,1.0,Lost,95.4
CUST-12711,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,6931.73,83180.76,4758.18,1576.12,1245.11,441.27,291.19,552.04,442.61,209.84,2173.55,0.6864,1606.47,179259.22,0.2318,Fully Funded,567.08,Excellent Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733,On-Time,1,0.43,Medium Risk,High Risk,2,1234.86,617.43,2,2,1,1,2,112,1.33,Lost,89.68
CUST-08269,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,14488.8,173865.6,10139.4,3237.97,2494.97,884.75,960.17,1233.28,705.79,622.47,4349.4,0.6998,2630.21,198336.89,0.1815,Fully Funded,1719.19,Healthy Saver,17038.46,0.0,0.0,0.0,0.0,17038.46,0.0141,777,On-Time,0,0.23,Low Risk,Low Risk,4,388.18,97.05,2,1,1,2,1,121,1.33,Lost,93.55
CUST-04717,SEG_SAVERS,RISK_MEDIUM_RISK_HIGH_RISK,2530.71,30368.52,1514.84,607.11,305.98,163.73,84.04,93.69,134.96,125.33,1015.87,0.5986,760.34,65535.39,0.3004,Fully Funded,255.53,Excellent Saver,0.0,0.0,0.0,18544.62,0.0,18544.62,0.0879,676,On-Time,2,0.49,Medium Risk,High Risk,6,1541.83,256.97,1,1,1,4,3,143,2.67,Loyal Customers,79.89
CUST-00035,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,9041.0,108492.0,6240.1,2187.33,1395.07,726.64,557.77,522.34,618.42,232.53,2800.9,0.6902,1573.4,168762.02,0.174,Fully Funded,1227.5,Healthy Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776,On-Time,0,0.25,Low Risk,Low Risk,7,3567.41,509.63,3,2,1,5,5,155,3.67,Loyal Customers,92.74
CUST-01757,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,10563.29,126759.48,8146.81,2896.15,1741.41,805.69,433.12,1044.36,675.37,550.71,2416.48,0.7712,1404.16,98282.25,0.1329,Fully Funded,1012.32,Moderate Saver,4854.29,0.0,0.0,0.0,0.0,4854.29,0.0055,684,Occasional Late,0,0.35,Medium Risk,Moderate Risk,2,389.05,194.52,2,2,1,1,1,111,1.0,Lost,82.25
CUST-00750,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,1384.19,16610.28,1031.07,465.68,188.46,127.71,85.18,56.84,70.89,36.31,353.12,0.7449,174.25,13223.34,0.1259,Fully Funded,178.87,Moderate Saver,1626.84,0.0,0.0,16328.99,0.0,17955.83,0.1557,672,On-Time,0,0.48,Medium Risk,Moderate Risk,4,1833.04,458.26,2,2,1,2,3,123,2.0,Lost,76.9
CUST-00090,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,5443.05,65316.6,3536.49,1242.92,729.52,454.0,264.67,305.39,356.9,183.09,1906.56,0.6497,937.55,67544.24,0.1722,Fully Funded,969.01,Healthy Saver,5827.96,0.0,0.0,0.0,397845.72,403673.68,0.89,562,Default Risk,4,0.83,Very High Risk,Critical Risk,2,479.04,239.52,1,1,1,1,1,111,1.0,Lost,40.49
CUST-07865,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,5750.26,69003.12,4307.71,1724.62,916.13,412.92,261.0,478.76,300.68,213.6,1442.55,0.7491,919.05,95674.38,0.1598,Fully Funded,523.5,Healthy Saver,6538.11,0.0,37648.16,0.0,221514.27,265700.54,0.5545,594,Frequently Late,4,0.84,High Risk,Critical Risk,2,785.52,392.76,3,2,1,1,2,112,1.33,Lost,48.47
CUST-07471,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_HIGH_RISK,8016.47,96197.64,6788.64,3102.61,962.22,677.4,436.49,638.71,536.58,434.63,1227.83,0.8468,855.34,70766.56,0.1067,Fully Funded,372.49,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721,On-Time,2,0.33,Medium Risk,High Risk,2,457.53,228.76,2,2,1,1,1,111,1.0,Lost,70.14
CUST-04612,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,3356.45,40277.4,2707.24,1054.27,497.17,230.03,194.44,319.8,226.16,185.37,649.21,0.8066,490.89,43636.05,0.1463,Fully Funded,158.32,Moderate Saver,3747.33,18854.31,0.0,0.0,0.0,22601.64,0.0808,686,Occasional Late,0,0.32,Medium Risk,Moderate Risk,2,894.28,447.14,2,2,1,1,2,112,1.33,Lost,82.47
CUST-02194,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,5789.55,69474.6,4027.83,1324.36,746.31,403.55,393.23,583.85,348.28,228.25,1761.72,0.6957,879.93,46015.07,0.152,Fully Funded,881.79,Healthy Saver,2852.76,0.0,0.0,34384.75,0.0,37237.51,0.0772,727,On-Time,0,0.27,Medium Risk,Moderate Risk,2,2537.27,1268.63,3,3,1,1,4,114,2.0,Lost,85.28
CUST-11666,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,11373.08,136476.96,6896.28,2537.1,1404.86,674.72,658.01,548.19,603.02,470.38,4476.8,0.6064,2209.87,240996.15,0.1943,Fully Funded,2266.93,Healthy Saver,17548.41,5304.07,0.0,7219.12,0.0,30071.6,0.0317,722,On-Time,0,0.41,Medium Risk,Moderate Risk,4,674.11,168.53,2,2,1,2,1,121,1.33,Lost,92.53
CUST-01019,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,3586.46,43037.52,2403.51,729.51,602.19,280.87,145.98,355.66,173.26,116.04,1182.95,0.6702,481.64,24805.63,0.1343,Fully Funded,701.31,Moderate Saver,2937.07,0.0,0.0,0.0,0.0,2937.07,0.0098,678,On-Time,0,0.37,Medium Risk,Moderate Risk,4,1463.62,365.91,4,3,1,2,3,123,2.0,Lost,82.08
CUST-11777,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,5906.44,70877.28,4307.1,1787.99,822.73,378.87,189.54,608.15,366.89,152.93,1599.34,0.7292,755.44,42647.1,0.1279,Fully Funded,843.9,Moderate Saver,11251.16,0.0,0.0,0.0,218035.61,229286.77,0.4658,659,Occasional Late,3,0.76,High Risk,Critical Risk,2,689.95,344.98,4,3,1,1,1,111,1.0,Lost,53.86
CUST-07967,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,8809.02,105708.24,7136.29,3160.83,1422.91,561.58,501.49,727.11,478.83,283.54,1672.73,0.8101,1352.12,97748.31,0.1535,Fully Funded,320.61,Healthy Saver,16005.39,24451.95,0.0,0.0,0.0,40457.34,0.0551,774,On-Time,0,0.15,Low Risk,Low Risk,3,257.73,85.91,3,2,1,1,1,111,1.0,Lost,88.19
CUST-07077,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,3523.63,42283.56,2876.28,1269.41,441.01,230.13,174.06,348.35,218.32,195.0,647.35,0.8163,282.55,18990.17,0.0802,Fully Funded,364.8,Moderate Saver,2288.11,0.0,0.0,10493.36,0.0,12781.47,0.0435,697,On-Time,1,0.49,Medium Risk,High Risk,4,1739.66,434.92,1,1,1,2,3,123,2.0,Lost,68.99
CUST-12527,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,3913.33,46959.96,2661.25,812.38,556.25,398.21,178.79,297.31,246.61,171.7,1252.08,0.68,696.79,82057.94,0.1781,Fully Funded,555.29,Healthy Saver,1403.87,9337.66,0.0,0.0,0.0,10741.53,0.0329,756,On-Time,0,0.23,Low Risk,Low Risk,3,466.85,155.62,2,2,1,1,1,111,1.0,Lost,91.62
CUST-01734,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_MODERATE_RISK,7679.81,92157.72,5640.7,2348.87,1029.06,710.49,246.94,542.18,386.97,376.19,2039.11,0.7345,1090.4,71796.13,0.142,Fully Funded,948.71,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713,On-Time,0,0.37,Medium Risk,Moderate Risk,4,4845.11,1211.28,2,2,1,3,5,135,3.0,At Risk,85.07
CUST-08513,SEG_CREDIT_RISK,RISK_HIGH_RISK_CRITICAL_RISK,3884.03,46608.36,3042.85,1249.46,611.67,330.09,258.59,153.2,246.61,193.23,841.18,0.7834,467.43,52563.73,0.1203,Fully Funded,373.75,Moderate Saver,7406.2,9091.46,0.0,0.0,0.0,16497.66,0.051,668,Occasional Late,3,0.78,High Risk,Critical Risk,4,756.96,189.24,2,2,1,2,2,122,1.67,Lost,63.5
CUST-06905,SEG_SAVERS,RISK_MEDIUM_RISK_HIGH_RISK,2146.56,25758.72,1393.29,451.05,294.87,169.85,97.11,190.75,106.29,83.37,753.27,0.6491,507.47,44400.28,0.2364,Fully Funded,245.8,Excellent Saver,0.0,7650.36,0.0,0.0,0.0,7650.36,0.0428,748,On-Time,1,0.32,Medium Risk,High Risk,5,575.84,115.17,3,1,1,3,1,131,1.67,Needs Attention,89.29
CUST-04836,SEG_EMERGING,RISK_MEDIUM_RISK_LOW_RISK,4644.29,55731.48,3552.08,1396.78,655.58,403.18,195.27,481.75,322.46,97.06,1092.21,0.7648,728.84,39428.72,0.1569,Fully Funded,363.37,Healthy Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741,On-Time,0,0.3,Medium Risk,Low Risk,2,339.26,169.63,2,2,1,1,1,111,1.0,Lost,88.58
CUST-09908,SEG_LOW_ENGAGED,RISK_MEDIUM_RISK_MODERATE_RISK,7796.23,93554.76,5947.05,2568.65,1271.17,769.01,262.58,400.63,470.9,204.11,1849.18,0.7628,1462.89,77679.09,0.1876,Fully Funded,386.29,Healthy Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738,On-Time,0,0.48,Medium Risk,Moderate Risk,2,482.32,241.16,1,1,1,1,1,111,1.0,Lost,93.05
CUST-06811,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,2234.6,26815.2,1697.71,786.89,292.71,156.47,79.41,173.83,150.71,57.69,536.89,0.7597,383.42,23980.9,0.1716,Fully Funded,153.47,Healthy Saver,1005.35,0.0,0.0,0.0,0.0,1005.35,0.0054,703,On-Time,0,0.23,Medium Risk,Moderate Risk,3,2800.53,933.51,3,2,1,2,4,124,2.33,Lost,88.92
CUST-09444,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,6324.63,75895.56,5177.96,2101.61,1016.36,446.26,268.1,642.39,452.79,250.45,1146.67,0.8187,947.42,54093.88,0.1498,Fully Funded,199.25,Moderate Saver,5410.27,0.0,0.0,18784.49,303859.62,328054.38,0.6224,581,Frequently Late,1,0.83,High Risk,Critical Risk,4,3432.56,858.14,1,1,1,3,5,135,3.0,At Risk,59.68
CUST-09149,SEG_EMERGING,RISK_HIGH_RISK_HIGH_RISK,5780.25,69363.0,4019.68,1176.87,970.03,568.94,216.06,451.95,380.48,255.35,1760.57,0.6954,825.39,56265.5,0.1428,Fully Funded,935.18,Moderate Saver,3296.41,0.0,0.0,0.0,0.0,3296.41,0.0068,654,Frequently Late,2,0.47,High Risk,High Risk,3,487.46,162.49,2,1,1,1,1,111,1.0,Lost,72.34
CUST-07644,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_MODERATE_RISK,7304.34,87652.08,4446.63,1594.84,897.72,480.52,446.69,383.4,373.8,269.66,2857.71,0.6088,1218.07,72282.89,0.1668,Fully Funded,1639.64,Healthy Saver,9006.41,21013.1,0.0,26581.15,0.0,56600.66,0.093,680,On-Time,0,0.24,Medium Risk,Moderate Risk,2,215.13,107.56,1,1,1,1,1,111,1.0,Lost,84.97
CUST-01808,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,3595.12,43141.44,2947.1,1327.66,565.02,335.75,219.62,185.53,240.96,72.56,648.02,0.8198,538.05,51906.48,0.1497,Fully Funded,109.97,Moderate Saver,0.0,0.0,0.0,0.0,273789.42,273789.42,0.9139,528,Default Risk,5,0.93,Very High Risk,Critical Risk,2,1088.63,544.32,1,1,1,1,2,112,1.33,Lost,34.97
CUST-05204,SEG_HIGH_SPEND,RISK_LOW_RISK_LOW_RISK,11587.2,139046.4,9677.55,4036.89,1573.95,1179.62,533.66,1071.93,807.25,474.25,1909.65,0.8352,1508.68,121172.34,0.1302,Fully Funded,400.97,Moderate Saver,14980.76,0.0,0.0,15031.75,0.0,30012.51,0.0311,771,On-Time,0,0.1,Low Risk,Low Risk,4,1682.73,420.68,2,1,1,2,3,123,2.0,Lost,85.16
