product_id,customer_id,product_type_key,product_type,product_status,signup_date_key,is_active
PROD-03903,CUST-01865,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-10-25,1
PROD-03904,CUST-01866,PROD_SAVINGS,Savings Account,Active,2024-06-05,1
PROD-03905,CUST-01866,PROD_AUTO_LOAN,Auto Loan,Active,2024-09-30,1
PROD-03906,CUST-01867,PROD_SAVINGS,Savings Account,Active,2024-03-04,1
PROD-03907,CUST-01867,PROD_RETIREMENT,Retirement Account,Active,2025-12-06,1
PROD-03908,CUST-01868,PROD_SAVINGS,Savings Account,Active,2018-11-20,1
PROD-03909,CUST-01868,PROD_INVESTMENT,Investment Account,Active,2019-08-27,1
PROD-03910,CUST-01869,PROD_SAVINGS,Savings Account,Active,2020-04-23,1
PROD-03911,CUST-01870,PROD_SAVINGS,Savings Account,Active,2021-11-18,1
PROD-03912,CUST-01871,PROD_SAVINGS,Savings Account,Active,2022-01-13,1
PROD-03913,CUST-01872,PROD_SAVINGS,Savings Account,Active,2018-12-10,1
PROD-03914,CUST-01872,PROD_AUTO_LOAN,Auto Loan,Active,2022-04-11,1
PROD-03915,CUST-01872,PROD_RETIREMENT,Retirement Account,Pending,2021-10-16,0
PROD-03916,CUST-01873,PROD_SAVINGS,Savings Account,Active,2023-01-01,1
PROD-03917,CUST-01873,PROD_CREDIT_CARD,Credit Card,Active,2025-07-14,1
PROD-03918,CUST-01874,PROD_SAVINGS,Savings Account,Active,2024-04-14,1
PROD-03919,CUST-01875,PROD_SAVINGS,Savings Account,Active,2020-11-29,1
PROD-03920,CUST-01876,PROD_SAVINGS,Savings Account,Active,2024-04-05,1
PROD-03921,CUST-01877,PROD_SAVINGS,Savings Account,Active,2020-05-10,1
PROD-03922,CUST-01878,PROD_SAVINGS,Savings Account,Active,2022-04-19,1
PROD-03923,CUST-01878,PROD_MORTGAGE,Mortgage,Active,2024-12-20,1
PROD-03924,CUST-01878,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-01-17,1
PROD-03925,CUST-01879,PROD_SAVINGS,Savings Account,Active,2020-09-17,1
PROD-03926,CUST-01879,PROD_CREDIT_CARD,Credit Card,Active,2022-10-17,1
PROD-03927,CUST-01879,PROD_MORTGAGE,Mortgage,Active,2023-09-27,1
PROD-03928,CUST-01880,PROD_SAVINGS,Savings Account,Active,2018-09-03,1
PROD-03929,CUST-01880,PROD_INVESTMENT,Investment Account,Churned,2021-03-13,0
PROD-03930,CUST-01881,PROD_SAVINGS,Savings Account,Active,2019-05-23,1
PROD-03931,CUST-01881,PROD_CREDIT_CARD,Credit Card,Closed,2020-01-22,0
PROD-03932,CUST-01882,PROD_SAVINGS,Savings Account,Active,2024-11-17,1
PROD-03933,CUST-01882,PROD_AUTO_LOAN,Auto Loan,Active,2025-10-23,1
PROD-03934,CUST-01883,PROD_SAVINGS,Savings Account,Active,2022-12-01,1
PROD-03935,CUST-01884,PROD_SAVINGS,Savings Account,Active,2020-08-16,1
PROD-03936,CUST-01884,PROD_RETIREMENT,Retirement Account,Active,2021-05-23,1
PROD-03937,CUST-01885,PROD_SAVINGS,Savings Account,Active,2018-05-19,1
PROD-03938,CUST-01886,PROD_SAVINGS,Savings Account,Active,2019-06-19,1
PROD-03939,CUST-01886,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-01-31,1
PROD-03940,CUST-01887,PROD_SAVINGS,Savings Account,Active,2020-10-10,1
PROD-03941,CUST-01888,PROD_SAVINGS,Savings Account,Active,2024-06-30,1
PROD-03942,CUST-01888,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-04-13,1
PROD-03943,CUST-01889,PROD_SAVINGS,Savings Account,Active,2019-03-12,1
PROD-03944,CUST-01889,PROD_INVESTMENT,Investment Account,Active,2021-03-02,1
PROD-03945,CUST-01890,PROD_SAVINGS,Savings Account,Active,2019-05-02,1
PROD-03946,CUST-01890,PROD_RETIREMENT,Retirement Account,Closed,2025-12-27,0
PROD-03947,CUST-01890,PROD_INVESTMENT,Investment Account,Churned,2021-06-27,0
PROD-03948,CUST-01890,PROD_AUTO_LOAN,Auto Loan,Active,2025-05-23,1
PROD-03949,CUST-01891,PROD_SAVINGS,Savings Account,Active,2023-07-09,1
PROD-03950,CUST-01891,PROD_AUTO_LOAN,Auto Loan,Active,2024-09-01,1
PROD-03951,CUST-01892,PROD_SAVINGS,Savings Account,Active,2021-07-08,1
PROD-03952,CUST-01892,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-12-26,1
PROD-03953,CUST-01893,PROD_SAVINGS,Savings Account,Active,2024-03-28,1
PROD-03954,CUST-01894,PROD_SAVINGS,Savings Account,Active,2020-11-06,1
PROD-03955,CUST-01895,PROD_SAVINGS,Savings Account,Active,2019-08-22,1
PROD-03956,CUST-01895,PROD_CREDIT_CARD,Credit Card,Closed,2023-08-15,0
PROD-03957,CUST-01896,PROD_SAVINGS,Savings Account,Active,2023-11-12,1
PROD-03958,CUST-01896,PROD_INVESTMENT,Investment Account,Active,2024-05-13,1
PROD-03959,CUST-01897,PROD_SAVINGS,Savings Account,Active,2019-04-20,1
PROD-03960,CUST-01897,PROD_CREDIT_CARD,Credit Card,Pending,2022-07-14,0
PROD-03961,CUST-01898,PROD_SAVINGS,Savings Account,Active,2022-02-13,1
PROD-03962,CUST-01899,PROD_SAVINGS,Savings Account,Active,2019-10-18,1
PROD-03963,CUST-01899,PROD_RETIREMENT,Retirement Account,Pending,2020-04-24,0
PROD-03964,CUST-01900,PROD_SAVINGS,Savings Account,Active,2021-10-19,1
PROD-03965,CUST-01900,PROD_INVESTMENT,Investment Account,Active,2023-06-09,1
PROD-03966,CUST-01900,PROD_RETIREMENT,Retirement Account,Closed,2024-02-10,0
PROD-03967,CUST-01901,PROD_SAVINGS,Savings Account,Active,2020-05-12,1
PROD-03968,CUST-01901,PROD_MORTGAGE,Mortgage,Active,2022-08-22,1
PROD-03969,CUST-01901,PROD_RETIREMENT,Retirement Account,Active,2020-09-03,1
PROD-03970,CUST-01902,PROD_SAVINGS,Savings Account,Active,2023-04-08,1
PROD-03971,CUST-01903,PROD_SAVINGS,Savings Account,Active,2022-11-26,1
PROD-03972,CUST-01903,PROD_RETIREMENT,Retirement Account,Active,2023-07-03,1
PROD-03973,CUST-01903,PROD_PERSONAL_LOAN,Personal Loan,Active,2022-12-27,1
PROD-03974,CUST-01904,PROD_SAVINGS,Savings Account,Active,2020-12-11,1
PROD-03975,CUST-01904,PROD_RETIREMENT,Retirement Account,Active,2023-04-19,1
PROD-03976,CUST-01904,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-02-17,1
PROD-03977,CUST-01905,PROD_SAVINGS,Savings Account,Active,2023-12-11,1
PROD-03978,CUST-01906,PROD_SAVINGS,Savings Account,Active,2021-07-23,1
PROD-03979,CUST-01906,PROD_INVESTMENT,Investment Account,Active,2023-07-05,1
PROD-03980,CUST-01907,PROD_SAVINGS,Savings Account,Active,2021-12-26,1
PROD-03981,CUST-01908,PROD_SAVINGS,Savings Account,Active,2021-01-24,1
PROD-03982,CUST-01908,PROD_PERSONAL_LOAN,Personal Loan,Active,2021-05-15,1
PROD-03983,CUST-01908,PROD_CREDIT_CARD,Credit Card,Active,2025-03-07,1
PROD-03984,CUST-01909,PROD_SAVINGS,Savings Account,Active,2020-09-02,1
PROD-03985,CUST-01909,PROD_CREDIT_CARD,Credit Card,Closed,2023-09-27,0
PROD-03986,CUST-01909,PROD_MORTGAGE,Mortgage,Active,2020-11-14,1
PROD-03987,CUST-01910,PROD_SAVINGS,Savings Account,Active,2020-10-03,1
PROD-03988,CUST-01911,PROD_SAVINGS,Savings Account,Active,2024-03-18,1
PROD-03989,CUST-01912,PROD_SAVINGS,Savings Account,Active,2020-01-14,1
PROD-03990,CUST-01912,PROD_INVESTMENT,Investment Account,Active,2024-08-04,1
PROD-03991,CUST-01912,PROD_MORTGAGE,Mortgage,Active,2020-11-16,1
PROD-03992,CUST-01913,PROD_SAVINGS,Savings Account,Active,2019-07-08,1
PROD-03993,CUST-01913,PROD_CREDIT_CARD,Credit Card,Active,2023-12-07,1
PROD-03994,CUST-01913,PROD_PERSONAL_LOAN,Personal Loan,Active,2020-10-18,1
PROD-03995,CUST-01913,PROD_AUTO_LOAN,Auto Loan,Active,2025-10-15,1
PROD-03996,CUST-01914,PROD_SAVINGS,Savings Account,Active,2023-06-14,1
PROD-03997,CUST-01914,PROD_INVESTMENT,Investment Account,Closed,2024-08-24,0
PROD-03998,CUST-01914,PROD_RETIREMENT,Retirement Account,Closed,2024-09-07,0
PROD-03999,CUST-01915,PROD_SAVINGS,Savings Account,Active,2019-11-13,1
PROD-04000,CUST-01915,PROD_CREDIT_CARD,Credit Card,Active,2024-02-26,1
PROD-04001,CUST-01915,PROD_RETIREMENT,Retirement Account,Closed,2022-03-20,0
PROD-04002,CUST-01915,PROD_MORTGAGE,Mortgage,Closed,2021-03-11,0
PROD-04003,CUST-01916,PROD_SAVINGS,Savings Account,Active,2021-06-09,1
PROD-04004,CUST-01916,PROD_RETIREMENT,Retirement Account,Active,2021-10-23,1
PROD-04005,CUST-01917,PROD_SAVINGS,Savings Account,Active,2018-08-01,1
PROD-04006,CUST-01917,PROD_RETIREMENT,Retirement Account,Active,2022-03-10,1
PROD-04007,CUST-01917,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-11-12,1
PROD-04008,CUST-01917,PROD_AUTO_LOAN,Auto Loan,Active,2023-08-19,1
PROD-04009,CUST-01918,PROD_SAVINGS,Savings Account,Active,2023-07-08,1
PROD-04010,CUST-01918,PROD_INVESTMENT,Investment Account,Closed,2024-05-17,0
PROD-04011,CUST-01919,PROD_SAVINGS,Savings Account,Active,2018-12-29,1
PROD-04012,CUST-01920,PROD_SAVINGS,Savings Account,Active,2023-06-28,1
PROD-04013,CUST-01920,PROD_AUTO_LOAN,Auto Loan,Active,2025-12-02,1
PROD-04014,CUST-01921,PROD_SAVINGS,Savings Account,Active,2024-01-13,1
PROD-04015,CUST-01921,PROD_INVESTMENT,Investment Account,Active,2025-12-19,1
PROD-04016,CUST-01922,PROD_SAVINGS,Savings Account,Active,2022-05-15,1
PROD-04017,CUST-01923,PROD_SAVINGS,Savings Account,Active,2021-05-23,1
PROD-04018,CUST-01923,PROD_INVESTMENT,Investment Account,Active,2022-02-18,1
PROD-04019,CUST-01924,PROD_SAVINGS,Savings Account,Active,2019-07-13,1
PROD-04020,CUST-01924,PROD_PERSONAL_LOAN,Personal Loan,Pending,2022-10-01,0
PROD-04021,CUST-01925,PROD_SAVINGS,Savings Account,Active,2021-11-05,1
PROD-04022,CUST-01925,PROD_INVESTMENT,Investment Account,Active,2022-08-06,1
PROD-04023,CUST-01926,PROD_SAVINGS,Savings Account,Active,2018-11-17,1
PROD-04024,CUST-01926,PROD_INVESTMENT,Investment Account,Active,2023-08-02,1
PROD-04025,CUST-01927,PROD_SAVINGS,Savings Account,Active,2022-06-12,1
PROD-04026,CUST-01927,PROD_CREDIT_CARD,Credit Card,Active,2022-11-23,1
PROD-04027,CUST-01928,PROD_SAVINGS,Savings Account,Active,2022-01-08,1
PROD-04028,CUST-01928,PROD_AUTO_LOAN,Auto Loan,Active,2022-08-09,1
PROD-04029,CUST-01929,PROD_SAVINGS,Savings Account,Active,2023-06-20,1
PROD-04030,CUST-01929,PROD_CREDIT_CARD,Credit Card,Closed,2025-05-18,0
PROD-04031,CUST-01930,PROD_SAVINGS,Savings Account,Active,2023-07-04,1
PROD-04032,CUST-01930,PROD_CREDIT_CARD,Credit Card,Active,2025-05-22,1
PROD-04033,CUST-01931,PROD_SAVINGS,Savings Account,Active,2018-09-14,1
PROD-04034,CUST-01931,PROD_INVESTMENT,Investment Account,Pending,2019-10-13,0
PROD-04035,CUST-01931,PROD_AUTO_LOAN,Auto Loan,Closed,2020-10-04,0
PROD-04036,CUST-01932,PROD_SAVINGS,Savings Account,Active,2020-02-16,1
PROD-04037,CUST-01933,PROD_SAVINGS,Savings Account,Active,2018-08-20,1
PROD-04038,CUST-01933,PROD_INVESTMENT,Investment Account,Closed,2024-08-22,0
PROD-04039,CUST-01934,PROD_SAVINGS,Savings Account,Active,2021-05-21,1
PROD-04040,CUST-01934,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-02-17,1
PROD-04041,CUST-01935,PROD_SAVINGS,Savings Account,Active,2018-03-15,1
PROD-04042,CUST-01935,PROD_AUTO_LOAN,Auto Loan,Active,2023-08-20,1
PROD-04043,CUST-01935,PROD_CREDIT_CARD,Credit Card,Active,2019-08-25,1
PROD-04044,CUST-01936,PROD_SAVINGS,Savings Account,Active,2020-06-23,1
PROD-04045,CUST-01936,PROD_RETIREMENT,Retirement Account,Active,2025-07-24,1
PROD-04046,CUST-01937,PROD_SAVINGS,Savings Account,Active,2021-11-11,1
PROD-04047,CUST-01937,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-12-03,1
PROD-04048,CUST-01937,PROD_CREDIT_CARD,Credit Card,Active,2024-04-21,1
PROD-04049,CUST-01938,PROD_SAVINGS,Savings Account,Active,2022-08-20,1
PROD-04050,CUST-01938,PROD_AUTO_LOAN,Auto Loan,Active,2025-09-12,1
PROD-04051,CUST-01939,PROD_SAVINGS,Savings Account,Active,2018-02-11,1
PROD-04052,CUST-01939,PROD_INVESTMENT,Investment Account,Active,2019-05-03,1
PROD-04053,CUST-01940,PROD_SAVINGS,Savings Account,Active,2024-08-05,1
PROD-04054,CUST-01940,PROD_CREDIT_CARD,Credit Card,Active,2024-11-08,1
PROD-04055,CUST-01940,PROD_INVESTMENT,Investment Account,Active,2024-11-10,1
PROD-04056,CUST-01941,PROD_SAVINGS,Savings Account,Active,2023-01-09,1
PROD-04057,CUST-01941,PROD_INVESTMENT,Investment Account,Active,2025-02-22,1
PROD-04058,CUST-01942,PROD_SAVINGS,Savings Account,Active,2023-08-02,1
PROD-04059,CUST-01942,PROD_AUTO_LOAN,Auto Loan,Active,2024-12-14,1
PROD-04060,CUST-01943,PROD_SAVINGS,Savings Account,Active,2023-11-12,1
PROD-04061,CUST-01944,PROD_SAVINGS,Savings Account,Active,2021-03-21,1
PROD-04062,CUST-01944,PROD_INVESTMENT,Investment Account,Active,2022-10-22,1
PROD-04063,CUST-01945,PROD_SAVINGS,Savings Account,Active,2020-12-04,1
PROD-04064,CUST-01945,PROD_INVESTMENT,Investment Account,Active,2024-08-07,1
PROD-04065,CUST-01945,PROD_CREDIT_CARD,Credit Card,Active,2025-07-31,1
PROD-04066,CUST-01946,PROD_SAVINGS,Savings Account,Active,2019-10-28,1
PROD-04067,CUST-01946,PROD_INVESTMENT,Investment Account,Closed,2021-09-26,0
PROD-04068,CUST-01946,PROD_AUTO_LOAN,Auto Loan,Active,2025-04-02,1
PROD-04069,CUST-01946,PROD_PERSONAL_LOAN,Personal Loan,Closed,2023-01-26,0
PROD-04070,CUST-01947,PROD_SAVINGS,Savings Account,Active,2023-03-18,1
PROD-04071,CUST-01947,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-06-23,1
PROD-04072,CUST-01947,PROD_AUTO_LOAN,Auto Loan,Active,2025-11-24,1
PROD-04073,CUST-01948,PROD_SAVINGS,Savings Account,Active,2018-08-15,1
PROD-04074,CUST-01949,PROD_SAVINGS,Savings Account,Active,2022-11-25,1
PROD-04075,CUST-01949,PROD_CREDIT_CARD,Credit Card,Active,2024-11-18,1
PROD-04076,CUST-01949,PROD_AUTO_LOAN,Auto Loan,Active,2024-11-20,1
PROD-04077,CUST-01950,PROD_SAVINGS,Savings Account,Active,2022-10-25,1
PROD-04078,CUST-01950,PROD_INVESTMENT,Investment Account,Active,2024-10-08,1
PROD-04079,CUST-01951,PROD_SAVINGS,Savings Account,Active,2024-08-23,1
PROD-04080,CUST-01952,PROD_SAVINGS,Savings Account,Active,2021-09-21,1
PROD-04081,CUST-01952,PROD_RETIREMENT,Retirement Account,Active,2021-12-12,1
PROD-04082,CUST-01953,PROD_SAVINGS,Savings Account,Active,2022-03-27,1
PROD-04083,CUST-01954,PROD_SAVINGS,Savings Account,Active,2022-06-03,1
PROD-04084,CUST-01954,PROD_MORTGAGE,Mortgage,Active,2023-04-19,1
PROD-04085,CUST-01955,PROD_SAVINGS,Savings Account,Active,2024-05-17,1
PROD-04086,CUST-01956,PROD_SAVINGS,Savings Account,Active,2020-08-31,1
PROD-04087,CUST-01956,PROD_INVESTMENT,Investment Account,Active,2025-11-20,1
PROD-04088,CUST-01956,PROD_PERSONAL_LOAN,Personal Loan,Churned,2020-11-06,0
PROD-04089,CUST-01957,PROD_SAVINGS,Savings Account,Active,2019-12-14,1
PROD-04090,CUST-01958,PROD_SAVINGS,Savings Account,Active,2023-04-14,1
PROD-04091,CUST-01958,PROD_MORTGAGE,Mortgage,Active,2024-11-21,1
PROD-04092,CUST-01959,PROD_SAVINGS,Savings Account,Active,2024-01-13,1
PROD-04093,CUST-01959,PROD_MORTGAGE,Mortgage,Churned,2025-01-22,0
PROD-04094,CUST-01960,PROD_SAVINGS,Savings Account,Active,2022-11-08,1
PROD-04095,CUST-01960,PROD_INVESTMENT,Investment Account,Active,2025-08-20,1
PROD-04096,CUST-01961,PROD_SAVINGS,Savings Account,Active,2023-01-30,1
PROD-04097,CUST-01961,PROD_CREDIT_CARD,Credit Card,Active,2023-08-14,1
PROD-04098,CUST-01961,PROD_AUTO_LOAN,Auto Loan,Active,2024-07-22,1
PROD-04099,CUST-01962,PROD_SAVINGS,Savings Account,Active,2019-09-18,1
PROD-04100,CUST-01963,PROD_SAVINGS,Savings Account,Active,2022-07-13,1
PROD-04101,CUST-01964,PROD_SAVINGS,Savings Account,Active,2023-12-21,1
PROD-04102,CUST-01964,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-03-10,1
PROD-04103,CUST-01964,PROD_MORTGAGE,Mortgage,Pending,2025-05-26,0
PROD-04104,CUST-01964,PROD_INVESTMENT,Investment Account,Active,2024-04-18,1
PROD-04105,CUST-01965,PROD_SAVINGS,Savings Account,Active,2020-12-30,1
PROD-04106,CUST-01965,PROD_AUTO_LOAN,Auto Loan,Churned,2022-05-11,0
PROD-04107,CUST-01965,PROD_RETIREMENT,Retirement Account,Active,2023-12-03,1
PROD-04108,CUST-01966,PROD_SAVINGS,Savings Account,Active,2020-06-04,1
PROD-04109,CUST-01966,PROD_AUTO_LOAN,Auto Loan,Active,2023-11-03,1
PROD-04110,CUST-01967,PROD_SAVINGS,Savings Account,Active,2021-12-30,1
PROD-04111,CUST-01968,PROD_SAVINGS,Savings Account,Active,2022-04-13,1
PROD-04112,CUST-01968,PROD_AUTO_LOAN,Auto Loan,Active,2025-11-30,1
PROD-04113,CUST-01968,PROD_RETIREMENT,Retirement Account,Active,2023-12-24,1
PROD-04114,CUST-01968,PROD_INVESTMENT,Investment Account,Active,2022-12-30,1
PROD-04115,CUST-01969,PROD_SAVINGS,Savings Account,Active,2022-04-09,1
PROD-04116,CUST-01969,PROD_CREDIT_CARD,Credit Card,Active,2024-11-19,1
PROD-04117,CUST-01969,PROD_RETIREMENT,Retirement Account,Active,2025-04-10,1
PROD-04118,CUST-01970,PROD_SAVINGS,Savings Account,Active,2024-04-22,1
PROD-04119,CUST-01970,PROD_PERSONAL_LOAN,Personal Loan,Closed,2025-01-19,0
PROD-04120,CUST-01970,PROD_RETIREMENT,Retirement Account,Closed,2025-03-30,0
PROD-04121,CUST-01971,PROD_SAVINGS,Savings Account,Active,2022-10-27,1
PROD-04122,CUST-01972,PROD_SAVINGS,Savings Account,Active,2022-01-24,1
PROD-04123,CUST-01972,PROD_RETIREMENT,Retirement Account,Active,2025-04-24,1
PROD-04124,CUST-01972,PROD_AUTO_LOAN,Auto Loan,Pending,2024-06-13,0
PROD-04125,CUST-01973,PROD_SAVINGS,Savings Account,Active,2021-04-15,1
PROD-04126,CUST-01973,PROD_RETIREMENT,Retirement Account,Closed,2021-04-28,0
PROD-04127,CUST-01973,PROD_AUTO_LOAN,Auto Loan,Active,2022-04-27,1
PROD-04128,CUST-01974,PROD_SAVINGS,Savings Account,Active,2019-04-27,1
PROD-04129,CUST-01975,PROD_SAVINGS,Savings Account,Active,2022-10-07,1
PROD-04130,CUST-01975,PROD_MORTGAGE,Mortgage,Active,2024-11-01,1
PROD-04131,CUST-01976,PROD_SAVINGS,Savings Account,Active,2024-08-20,1
PROD-04132,CUST-01976,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-03-10,1
PROD-04133,CUST-01977,PROD_SAVINGS,Savings Account,Active,2020-05-10,1
PROD-04134,CUST-01977,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-07-13,1
PROD-04135,CUST-01977,PROD_MORTGAGE,Mortgage,Closed,2025-12-14,0
PROD-04136,CUST-01978,PROD_SAVINGS,Savings Account,Active,2023-03-17,1
PROD-04137,CUST-01978,PROD_CREDIT_CARD,Credit Card,Active,2025-08-21,1
PROD-04138,CUST-01979,PROD_SAVINGS,Savings Account,Active,2023-07-07,1
PROD-04139,CUST-01980,PROD_SAVINGS,Savings Account,Active,2022-12-17,1
PROD-04140,CUST-01980,PROD_AUTO_LOAN,Auto Loan,Active,2025-09-09,1
PROD-04141,CUST-01981,PROD_SAVINGS,Savings Account,Active,2019-05-29,1
PROD-04142,CUST-01981,PROD_CREDIT_CARD,Credit Card,Active,2023-06-05,1
PROD-04143,CUST-01982,PROD_SAVINGS,Savings Account,Active,2022-01-23,1
PROD-04144,CUST-01983,PROD_SAVINGS,Savings Account,Active,2022-05-13,1
PROD-04145,CUST-01984,PROD_SAVINGS,Savings Account,Active,2021-08-26,1
PROD-04146,CUST-01984,PROD_CREDIT_CARD,Credit Card,Active,2022-11-24,1
PROD-04147,CUST-01984,PROD_MORTGAGE,Mortgage,Churned,2025-10-16,0
PROD-04148,CUST-01985,PROD_SAVINGS,Savings Account,Active,2024-12-27,1
PROD-04149,CUST-01986,PROD_SAVINGS,Savings Account,Active,2018-09-12,1
PROD-04150,CUST-01986,PROD_MORTGAGE,Mortgage,Active,2019-04-01,1
PROD-04151,CUST-01987,PROD_SAVINGS,Savings Account,Active,2019-07-05,1
PROD-04152,CUST-01987,PROD_MORTGAGE,Mortgage,Churned,2024-07-07,0
PROD-04153,CUST-01987,PROD_AUTO_LOAN,Auto Loan,Active,2020-05-03,1
PROD-04154,CUST-01988,PROD_SAVINGS,Savings Account,Active,2020-12-29,1
PROD-04155,CUST-01989,PROD_SAVINGS,Savings Account,Active,2018-11-25,1
PROD-04156,CUST-01989,PROD_AUTO_LOAN,Auto Loan,Active,2024-12-10,1
PROD-04157,CUST-01990,PROD_SAVINGS,Savings Account,Active,2021-02-13,1
PROD-04158,CUST-01990,PROD_INVESTMENT,Investment Account,Active,2023-07-12,1
PROD-04159,CUST-01991,PROD_SAVINGS,Savings Account,Active,2023-12-20,1
PROD-04160,CUST-01991,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-06-24,1
PROD-04161,CUST-01991,PROD_INVESTMENT,Investment Account,Active,2024-02-22,1
PROD-04162,CUST-01992,PROD_SAVINGS,Savings Account,Active,2024-05-12,1
PROD-04163,CUST-01993,PROD_SAVINGS,Savings Account,Active,2021-02-28,1
PROD-04164,CUST-01993,PROD_CREDIT_CARD,Credit Card,Active,2022-09-06,1
PROD-04165,CUST-01993,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-07-14,1
PROD-04166,CUST-01993,PROD_RETIREMENT,Retirement Account,Active,2024-11-26,1
PROD-04167,CUST-01994,PROD_SAVINGS,Savings Account,Active,2019-08-26,1
PROD-04168,CUST-01995,PROD_SAVINGS,Savings Account,Active,2023-10-11,1
PROD-04169,CUST-01995,PROD_RETIREMENT,Retirement Account,Churned,2025-11-26,0
PROD-04170,CUST-01996,PROD_SAVINGS,Savings Account,Active,2019-12-10,1
PROD-04171,CUST-01996,PROD_AUTO_LOAN,Auto Loan,Active,2024-03-26,1
PROD-04172,CUST-01996,PROD_MORTGAGE,Mortgage,Closed,2022-04-22,0
PROD-04173,CUST-01996,PROD_CREDIT_CARD,Credit Card,Active,2020-12-06,1
PROD-04174,CUST-01997,PROD_SAVINGS,Savings Account,Active,2019-03-28,1
PROD-04175,CUST-01997,PROD_INVESTMENT,Investment Account,Churned,2022-10-26,0
PROD-04176,CUST-01998,PROD_SAVINGS,Savings Account,Active,2024-01-04,1
PROD-04177,CUST-01998,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-09-05,1
PROD-04178,CUST-01999,PROD_SAVINGS,Savings Account,Active,2020-02-23,1
PROD-04179,CUST-02000,PROD_SAVINGS,Savings Account,Active,2018-07-27,1
PROD-04180,CUST-02000,PROD_PERSONAL_LOAN,Personal Loan,Closed,2020-03-28,0
PROD-04181,CUST-02001,PROD_SAVINGS,Savings Account,Active,2021-03-18,1
PROD-04182,CUST-02002,PROD_SAVINGS,Savings Account,Active,2022-01-03,1
PROD-04183,CUST-02002,PROD_CREDIT_CARD,Credit Card,Closed,2022-04-16,0
PROD-04184,CUST-02002,PROD_PERSONAL_LOAN,Personal Loan,Closed,2024-04-23,0
PROD-04185,CUST-02003,PROD_SAVINGS,Savings Account,Active,2020-03-12,1
PROD-04186,CUST-02003,PROD_INVESTMENT,Investment Account,Active,2023-01-10,1
PROD-04187,CUST-02003,PROD_PERSONAL_LOAN,Personal Loan,Closed,2024-11-26,0
PROD-04188,CUST-02004,PROD_SAVINGS,Savings Account,Active,2021-05-05,1
PROD-04189,CUST-02005,PROD_SAVINGS,Savings Account,Active,2019-04-09,1
PROD-04190,CUST-02005,PROD_PERSONAL_LOAN,Personal Loan,Active,2022-11-14,1
PROD-04191,CUST-02005,PROD_AUTO_LOAN,Auto Loan,Closed,2025-04-04,0
PROD-04192,CUST-02006,PROD_SAVINGS,Savings Account,Active,2019-08-01,1
PROD-04193,CUST-02007,PROD_SAVINGS,Savings Account,Active,2019-04-25,1
PROD-04194,CUST-02007,PROD_RETIREMENT,Retirement Account,Active,2019-12-28,1
PROD-04195,CUST-02007,PROD_AUTO_LOAN,Auto Loan,Active,2023-03-26,1
PROD-04196,CUST-02007,PROD_INVESTMENT,Investment Account,Active,2024-06-26,1
PROD-04197,CUST-02008,PROD_SAVINGS,Savings Account,Active,2024-01-06,1
PROD-04198,CUST-02008,PROD_CREDIT_CARD,Credit Card,Active,2025-03-03,1
PROD-04199,CUST-02009,PROD_SAVINGS,Savings Account,Active,2019-03-20,1
PROD-04200,CUST-02010,PROD_SAVINGS,Savings Account,Active,2018-04-16,1
PROD-04201,CUST-02010,PROD_INVESTMENT,Investment Account,Pending,2022-11-26,0
PROD-04202,CUST-02010,PROD_PERSONAL_LOAN,Personal Loan,Churned,2024-03-17,0
PROD-04203,CUST-02011,PROD_SAVINGS,Savings Account,Active,2022-01-21,1
PROD-04204,CUST-02011,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-09-02,1
PROD-04205,CUST-02012,PROD_SAVINGS,Savings Account,Active,2024-10-13,1
PROD-04206,CUST-02012,PROD_MORTGAGE,Mortgage,Active,2025-01-08,1
PROD-04207,CUST-02012,PROD_CREDIT_CARD,Credit Card,Active,2025-05-27,1
PROD-04208,CUST-02013,PROD_SAVINGS,Savings Account,Active,2018-09-29,1
PROD-04209,CUST-02013,PROD_PERSONAL_LOAN,Personal Loan,Active,2020-03-28,1
PROD-04210,CUST-02014,PROD_SAVINGS,Savings Account,Active,2023-08-08,1
PROD-04211,CUST-02014,PROD_CREDIT_CARD,Credit Card,Closed,2024-02-16,0
PROD-04212,CUST-02014,PROD_MORTGAGE,Mortgage,Active,2023-08-09,1
PROD-04213,CUST-02015,PROD_SAVINGS,Savings Account,Active,2021-02-14,1
PROD-04214,CUST-02015,PROD_MORTGAGE,Mortgage,Active,2021-03-17,1
