income_id,customer_id,monthly_income,annual_income,income_source,income_stability
INC-04436,CUST-04436,5319.9,63838.8,Pension/Government,High
INC-04437,CUST-04437,6878.92,82547.04,Salary,High
INC-04438,CUST-04438,8065.49,96785.88,Salary,High
INC-04439,CUST-04439,10434.98,125219.76,Salary,Medium
INC-04440,CUST-04440,4245.92,50951.04,Salary,High
INC-04441,CUST-04441,6876.48,82517.76,Salary,High
INC-04442,CUST-04442,7685.82,92229.84,Business,Medium
INC-04443,CUST-04443,7450.12,89401.44,Salary,High
INC-04444,CUST-04444,12254.03,147048.36,Salary,High
INC-04445,CUST-04445,3578.62,42943.44,Business,Low
INC-04446,CUST-04446,3893.32,46719.84,Salary,Medium
INC-04447,CUST-04447,3816.65,45799.8,Salary,High
INC-04448,CUST-04448,3459.07,41508.84,Government Support,Low
INC-04449,CUST-04449,10096.17,121154.04,Salary,High
INC-04450,CUST-04450,9361.41,112336.92,Pension/Government,High
INC-04451,CUST-04451,5535.89,66430.68,Salary,High
INC-04452,CUST-04452,3923.77,47085.24,Salary,High
INC-04453,CUST-04453,9125.04,109500.48,Investment,High
INC-04454,CUST-04454,8299.16,99589.92,Salary,High
INC-04455,CUST-04455,3707.36,44488.32,Business,Low
INC-04456,CUST-04456,4780.32,57363.84,Salary,High
INC-04457,CUST-04457,4070.02,48840.24,Pension/Government,High
INC-04458,CUST-04458,5035.86,60430.32,Business,Low
INC-04459,CUST-04459,9276.92,111323.04,Investment,High
INC-04460,CUST-04460,5635.88,67630.56,Salary,High
INC-04461,CUST-04461,5632.68,67592.16,Salary,High
INC-04462,CUST-04462,4128.12,49537.44,Salary,High
INC-04463,CUST-04463,4408.43,52901.16,Salary,Medium
INC-04464,CUST-04464,2522.72,30272.64,Salary,High
INC-04465,CUST-04465,3568.49,42821.88,Pension/Government,High
INC-04466,CUST-04466,9863.8,118365.6,Salary,High
INC-04467,CUST-04467,5063.07,60756.84,Business,Medium
INC-04468,CUST-04468,6259.97,75119.64,Business,Low
INC-04469,CUST-04469,3515.34,42184.08,Pension/Government,High
INC-04470,CUST-04470,4123.62,49483.44,Salary,High
INC-04471,CUST-04471,7367.82,88413.84,Salary,Medium
INC-04472,CUST-04472,5033.03,60396.36,Salary,High
INC-04473,CUST-04473,7255.79,87069.48,Pension/Government,High
INC-04474,CUST-04474,7159.65,85915.8,Salary,High
INC-04475,CUST-04475,5868.61,70423.32,Salary,High
INC-04476,CUST-04476,5958.65,71503.8,Pension/Government,High
INC-04477,CUST-04477,4510.08,54120.96,Business,Medium
INC-04478,CUST-04478,11673.02,140076.24,Salary,High
INC-04479,CUST-04479,5735.98,68831.76,Investment,High
INC-04480,CUST-04480,2373.0,28476.0,Salary,Medium
INC-04481,CUST-04481,4073.55,48882.6,Salary,High
INC-04482,CUST-04482,5897.82,70773.84,Pension/Government,High
INC-04483,CUST-04483,7484.8,89817.6,Investment,High
INC-04484,CUST-04484,10173.75,122085.0,Salary,Medium
INC-04485,CUST-04485,7553.73,90644.76,Salary,Medium
INC-04486,CUST-04486,3994.51,47934.12,Salary,High
INC-04487,CUST-04487,2983.96,35807.52,Salary,High
INC-04488,CUST-04488,4179.08,50148.96,Salary,High
INC-04489,CUST-04489,9019.04,108228.48,Freelance,Low
INC-04490,CUST-04490,5946.16,71353.92,Salary,High
INC-04491,CUST-04491,6279.12,75349.44,Salary,High
INC-04492,CUST-04492,9239.95,110879.4,Salary,Medium
INC-04493,CUST-04493,3152.21,37826.52,Pension/Government,High
INC-04494,CUST-04494,3247.26,38967.12,Business,Medium
INC-04495,CUST-04495,6359.26,76311.12,Pension/Government,High
INC-04496,CUST-04496,8365.88,100390.56,Salary,High
INC-04497,CUST-04497,6171.56,74058.72,Pension/Government,High
INC-04498,CUST-04498,7913.07,94956.84,Investment,High
INC-04499,CUST-04499,5747.58,68970.96,Salary,Medium
INC-04500,CUST-04500,5407.93,64895.16,Salary,High
INC-04501,CUST-04501,5490.31,65883.72,Salary,High
INC-04502,CUST-04502,10894.96,130739.52,Salary,Medium
INC-04503,CUST-04503,2843.76,34125.12,Pension/Government,High
INC-04504,CUST-04504,4594.67,55136.04,Salary,High
INC-04505,CUST-04505,9206.23,110474.76,Salary,High
INC-04506,CUST-04506,3861.76,46341.12,Salary,Medium
INC-04507,CUST-04507,3949.89,47398.68,Salary,Medium
INC-04508,CUST-04508,4612.4,55348.8,Salary,High
INC-04509,CUST-04509,4540.64,54487.68,Business,Medium
INC-04510,CUST-04510,4580.26,54963.12,Pension/Government,High
INC-04511,CUST-04511,4655.92,55871.04,Salary,High
INC-04512,CUST-04512,6198.55,74382.6,Salary,High
INC-04513,CUST-04513,8167.23,98006.76,Investment,High
INC-04514,CUST-04514,14156.57,169878.84,Salary,High
INC-04515,CUST-04515,2761.77,33141.24,Freelance,Low
INC-04516,CUST-04516,5480.17,65762.04,Salary,High
INC-04517,CUST-04517,7344.02,88128.24,Salary,Medium
INC-04518,CUST-04518,6161.05,73932.6,Business,Medium
INC-04519,CUST-04519,7655.02,91860.24,Salary,High
INC-04520,CUST-04520,934.06,11208.72,Government Support,Low
INC-04521,CUST-04521,6881.02,82572.24,Salary,Medium
INC-04522,CUST-04522,7543.92,90527.04,Salary,High
INC-04523,CUST-04523,2832.51,33990.12,Salary,High
INC-04524,CUST-04524,7826.71,93920.52,Salary,High
INC-04525,CUST-04525,3443.32,41319.84,Salary,High
INC-04526,CUST-04526,2382.77,28593.24,Government Support,Low
INC-04527,CUST-04527,8150.86,97810.32,Salary,High
INC-04528,CUST-04528,7810.07,93720.84,Salary,High
INC-04529,CUST-04529,4240.73,50888.76,Pension/Government,High
INC-04530,CUST-04530,4626.66,55519.92,Salary,Medium
INC-04531,CUST-04531,3841.02,46092.24,Pension/Government,High
INC-04532,CUST-04532,3090.09,37081.08,Salary,High
INC-04533,CUST-04533,5233.34,62800.08,Salary,High
INC-04534,CUST-04534,4943.99,59327.88,Salary,High
INC-04535,CUST-04535,10065.05,120780.6,Freelance,Medium
INC-04536,CUST-04536,2293.39,27520.68,Government Support,Low
INC-04537,CUST-04537,2487.95,29855.4,Salary,High
INC-04538,CUST-04538,5820.5,69846.0,Salary,High
INC-04539,CUST-04539,3889.71,46676.52,Business,Medium
INC-04540,CUST-04540,6691.92,80303.04,Salary,High
INC-04541,CUST-04541,10481.67,125780.04,Salary,High
INC-04542,CUST-04542,7419.24,89030.88,Salary,Medium
INC-04543,CUST-04543,7638.94,91667.28,Salary,High
INC-04544,CUST-04544,1197.81,14373.72,Government Support,Low
INC-04545,CUST-04545,5369.17,64430.04,Salary,High
INC-04546,CUST-04546,5795.28,69543.36,Freelance,Medium
INC-04547,CUST-04547,3736.77,44841.24,Salary,High
INC-04548,CUST-04548,4894.0,58728.0,Pension/Government,High
INC-04549,CUST-04549,8250.33,99003.96,Salary,High
INC-04550,CUST-04550,4490.58,53886.96,Pension/Government,High
INC-04551,CUST-04551,6004.7,72056.4,Salary,High
INC-04552,CUST-04552,11041.64,132499.68,Salary,High
INC-04553,CUST-04553,7895.7,94748.4,Freelance,Low
INC-04554,CUST-04554,5141.57,61698.84,Salary,High
INC-04555,CUST-04555,11024.04,132288.48,Pension/Government,High
INC-04556,CUST-04556,5973.31,71679.72,Salary,High
INC-04557,CUST-04557,6901.22,82814.64,Salary,Medium
INC-04558,CUST-04558,10922.8,131073.6,Salary,Medium
INC-04559,CUST-04559,10459.93,125519.16,Salary,High
INC-04560,CUST-04560,2423.28,29079.36,Salary,Medium
INC-04561,CUST-04561,4043.74,48524.88,Freelance,Low
INC-04562,CUST-04562,8560.62,102727.44,Business,Low
INC-04563,CUST-04563,7148.14,85777.68,Salary,High
INC-04564,CUST-04564,1230.97,14771.64,Family,Low
INC-04565,CUST-04565,9980.54,119766.48,Business,Low
INC-04566,CUST-04566,3258.63,39103.56,Salary,High
INC-04567,CUST-04567,4062.38,48748.56,Salary,Medium
INC-04568,CUST-04568,1607.1,19285.2,Freelance,Low
INC-04569,CUST-04569,3925.39,47104.68,Salary,High
INC-04570,CUST-04570,10170.8,122049.6,Salary,Medium
INC-04571,CUST-04571,4845.06,58140.72,Salary,Medium
INC-04572,CUST-04572,7394.18,88730.16,Salary,High
INC-04573,CUST-04573,5559.15,66709.8,Salary,Medium
INC-04574,CUST-04574,6821.5,81858.0,Salary,High
INC-04575,CUST-04575,6178.66,74143.92,Salary,High
INC-04576,CUST-04576,1230.81,14769.72,Freelance,Low
INC-04577,CUST-04577,7645.19,91742.28,Salary,High
INC-04578,CUST-04578,6097.07,73164.84,Salary,High
INC-04579,CUST-04579,500.0,6000.0,Government Support,Low
INC-04580,CUST-04580,6371.92,76463.04,Salary,High
INC-04581,CUST-04581,2501.64,30019.68,Salary,Medium
INC-04582,CUST-04582,4171.84,50062.08,Salary,High
INC-04583,CUST-04583,12142.85,145714.2,Salary,High
INC-04584,CUST-04584,6474.9,77698.8,Salary,High
INC-04585,CUST-04585,3604.6,43255.2,Salary,High
INC-04586,CUST-04586,746.49,8957.88,Government Support,Low
INC-04587,CUST-04587,3795.85,45550.2,Salary,Medium
INC-04588,CUST-04588,5613.86,67366.32,Salary,Medium
INC-04589,CUST-04589,6456.81,77481.72,Salary,Medium
INC-04590,CUST-04590,3111.19,37334.28,Salary,High
INC-04591,CUST-04591,7649.54,91794.48,Salary,High
INC-04592,CUST-04592,6274.5,75294.0,Salary,High
INC-04593,CUST-04593,909.75,10917.0,Family,Low
INC-04594,CUST-04594,5030.59,60367.08,Salary,Medium
INC-04595,CUST-04595,2288.39,27460.68,Salary,High
INC-04596,CUST-04596,6381.2,76574.4,Business,Medium
INC-04597,CUST-04597,3984.31,47811.72,Salary,High
INC-04598,CUST-04598,5366.24,64394.88,Salary,Medium
INC-04599,CUST-04599,4702.78,56433.36,Salary,High
INC-04600,CUST-04600,12636.07,151632.84,Freelance,Low
INC-04601,CUST-04601,8107.39,97288.68,Salary,High
INC-04602,CUST-04602,6550.77,78609.24,Salary,High
INC-04603,CUST-04603,988.37,11860.44,Government Support,Low
INC-04604,CUST-04604,9150.64,109807.68,Salary,High
INC-04605,CUST-04605,3090.27,37083.24,Salary,High
INC-04606,CUST-04606,3607.15,43285.8,Pension/Government,High
INC-04607,CUST-04607,3087.87,37054.44,Salary,Medium
INC-04608,CUST-04608,9181.81,110181.72,Salary,High
INC-04609,CUST-04609,7844.05,94128.6,Salary,Medium
INC-04610,CUST-04610,16818.92,201827.04,Salary,High
INC-04611,CUST-04611,1705.56,20466.72,Family,Low
INC-04612,CUST-04612,3356.45,40277.4,Freelance,Medium
INC-04613,CUST-04613,6635.65,79627.8,Salary,Medium
INC-04614,CUST-04614,5883.36,70600.32,Salary,High
INC-04615,CUST-04615,13737.72,164852.64,Pension/Government,High
INC-04616,CUST-04616,4343.27,52119.24,Business,Medium
INC-04617,CUST-04617,9902.1,118825.2,Freelance,Medium
INC-04618,CUST-04618,4002.75,48033.0,Salary,High
INC-04619,CUST-04619,8309.91,99718.92,Freelance,Medium
INC-04620,CUST-04620,3638.48,43661.76,Salary,High
INC-04621,CUST-04621,3818.5,45822.0,Freelance,Medium
INC-04622,CUST-04622,8236.53,98838.36,Salary,High
INC-04623,CUST-04623,5273.09,63277.08,Salary,High
INC-04624,CUST-04624,7581.77,90981.24,Pension/Government,High
INC-04625,CUST-04625,14738.04,176856.48,Freelance,Medium
INC-04626,CUST-04626,3410.6,40927.2,Salary,High
INC-04627,CUST-04627,10223.73,122684.76,Pension/Government,High
INC-04628,CUST-04628,4647.6,55771.2,Salary,High
INC-04629,CUST-04629,8831.96,105983.52,Salary,High
INC-04630,CUST-04630,2446.91,29362.92,Investment,High
INC-04631,CUST-04631,9588.28,115059.36,Salary,Medium
INC-04632,CUST-04632,3829.05,45948.6,Salary,Medium
INC-04633,CUST-04633,6857.06,82284.72,Salary,High
INC-04634,CUST-04634,9110.45,109325.4,Salary,High
INC-04635,CUST-04635,4324.63,51895.56,Salary,High
INC-04636,CUST-04636,7719.3,92631.6,Pension/Government,High
INC-04637,CUST-04637,8640.07,103680.84,Salary,Medium
INC-04638,CUST-04638,3189.52,38274.24,Salary,Medium
INC-04639,CUST-04639,5230.59,62767.08,Salary,High
INC-04640,CUST-04640,4517.1,54205.2,Investment,High
INC-04641,CUST-04641,3889.0,46668.0,Salary,High
INC-04642,CUST-04642,6718.11,80617.32,Salary,High
INC-04643,CUST-04643,11619.21,139430.52,Salary,High
INC-04644,CUST-04644,6888.09,82657.08,Salary,High
INC-04645,CUST-04645,6022.46,72269.52,Salary,Medium
INC-04646,CUST-04646,5611.16,67333.92,Salary,High
INC-04647,CUST-04647,5236.14,62833.68,Pension/Government,High
INC-04648,CUST-04648,4710.21,56522.52,Salary,High
INC-04649,CUST-04649,7336.59,88039.08,Salary,High
INC-04650,CUST-04650,5396.96,64763.52,Salary,Medium
INC-04651,CUST-04651,3594.86,43138.32,Freelance,Medium
INC-04652,CUST-04652,5169.99,62039.88,Salary,High
INC-04653,CUST-04653,7082.46,84989.52,Salary,High
INC-04654,CUST-04654,3612.36,43348.32,Salary,High
INC-04655,CUST-04655,5875.89,70510.68,Pension/Government,High
INC-04656,CUST-04656,4859.52,58314.24,Salary,High
INC-04657,CUST-04657,5548.2,66578.4,Salary,High
INC-04658,CUST-04658,3434.04,41208.48,Investment,High
INC-04659,CUST-04659,6843.69,82124.28,Salary,Medium
INC-04660,CUST-04660,3549.66,42595.92,Investment,High
INC-04661,CUST-04661,5935.54,71226.48,Salary,High
INC-04662,CUST-04662,6069.08,72828.96,Business,Medium
INC-04663,CUST-04663,3887.06,46644.72,Investment,High
INC-04664,CUST-04664,5417.74,65012.88,Pension/Government,High
INC-04665,CUST-04665,8237.87,98854.44,Salary,Medium
INC-04666,CUST-04666,4184.63,50215.56,Salary,Medium
INC-04667,CUST-04667,7005.88,84070.56,Freelance,Medium
INC-04668,CUST-04668,4838.7,58064.4,Business,Medium
INC-04669,CUST-04669,5188.55,62262.6,Salary,High
INC-04670,CUST-04670,8136.75,97641.0,Salary,Medium
INC-04671,CUST-04671,6660.9,79930.8,Salary,High
INC-04672,CUST-04672,3116.13,37393.56,Salary,Medium
INC-04673,CUST-04673,2964.03,35568.36,Freelance,Medium
INC-04674,CUST-04674,6797.19,81566.28,Salary,High
INC-04675,CUST-04675,4081.11,48973.32,Pension/Government,High
INC-04676,CUST-04676,5104.53,61254.36,Salary,High
INC-04677,CUST-04677,4870.56,58446.72,Salary,High
INC-04678,CUST-04678,6210.41,74524.92,Salary,High
INC-04679,CUST-04679,3661.91,43942.92,Salary,Medium
INC-04680,CUST-04680,13589.23,163070.76,Investment,High
INC-04681,CUST-04681,11483.77,137805.24,Freelance,Medium
INC-04682,CUST-04682,7036.34,84436.08,Salary,High
INC-04683,CUST-04683,9661.59,115939.08,Salary,High
INC-04684,CUST-04684,2791.23,33494.76,Salary,High
INC-04685,CUST-04685,4743.56,56922.72,Salary,High
INC-04686,CUST-04686,5878.39,70540.68,Salary,Medium
INC-04687,CUST-04687,5797.69,69572.28,Pension/Government,High
INC-04688,CUST-04688,14434.33,173211.96,Salary,High
INC-04689,CUST-04689,7927.44,95129.28,Pension/Government,High
INC-04690,CUST-04690,12462.06,149544.72,Pension/Government,High
INC-04691,CUST-04691,5699.73,68396.76,Salary,High
INC-04692,CUST-04692,7339.08,88068.96,Salary,Medium
INC-04693,CUST-04693,4761.32,57135.84,Salary,High
INC-04694,CUST-04694,5590.67,67088.04,Salary,High
INC-04695,CUST-04695,7855.92,94271.04,Salary,Medium
INC-04696,CUST-04696,5486.91,65842.92,Salary,High
INC-04697,CUST-04697,5613.99,67367.88,Salary,High
INC-04698,CUST-04698,5724.88,68698.56,Salary,Medium
INC-04699,CUST-04699,5266.18,63194.16,Business,Medium
INC-04700,CUST-04700,3576.04,42912.48,Investment,High
INC-04701,CUST-04701,4892.31,58707.72,Salary,High
INC-04702,CUST-04702,6243.88,74926.56,Salary,High
INC-04703,CUST-04703,5977.86,71734.32,Salary,Medium
INC-04704,CUST-04704,6586.65,79039.8,Salary,High
INC-04705,CUST-04705,7104.72,85256.64,Salary,High
INC-04706,CUST-04706,8480.9,101770.8,Pension/Government,High
INC-04707,CUST-04707,6886.19,82634.28,Salary,High
INC-04708,CUST-04708,12540.8,150489.6,Salary,High
INC-04709,CUST-04709,5726.92,68723.04,Salary,High
INC-04710,CUST-04710,3681.66,44179.92,Investment,High
INC-04711,CUST-04711,561.06,6732.72,Family,Low
INC-04712,CUST-04712,6738.42,80861.04,Business,Medium
INC-04713,CUST-04713,1440.14,17281.68,Government Support,Low
INC-04714,CUST-04714,1687.03,20244.36,Government Support,Low
INC-04715,CUST-04715,8807.54,105690.48,Salary,High
INC-04716,CUST-04716,5836.34,70036.08,Salary,High
INC-04717,CUST-04717,2530.71,30368.52,Government Support,Low
INC-04718,CUST-04718,1247.14,14965.68,Family,Low
INC-04719,CUST-04719,13038.64,156463.68,Salary,High
INC-04720,CUST-04720,5672.19,68066.28,Salary,Medium
INC-04721,CUST-04721,6069.32,72831.84,Salary,High
INC-04722,CUST-04722,9292.73,111512.76,Investment,High
INC-04723,CUST-04723,2920.89,35050.68,Salary,High
INC-04724,CUST-04724,7707.26,92487.12,Salary,High
INC-04725,CUST-04725,6416.14,76993.68,Pension/Government,High
INC-04726,CUST-04726,4515.43,54185.16,Salary,High
INC-04727,CUST-04727,5350.99,64211.88,Pension/Government,High
INC-04728,CUST-04728,5183.58,62202.96,Salary,Medium
INC-04729,CUST-04729,3472.54,41670.48,Business,Medium
INC-04730,CUST-04730,15500.04,186000.48,Salary,High
INC-04731,CUST-04731,19085.1,229021.2,Salary,Medium
INC-04732,CUST-04732,10250.59,123007.08,Salary,Medium
INC-04733,CUST-04733,6203.52,74442.24,Pension/Government,High
INC-04734,CUST-04734,2286.61,27439.32,Freelance,Medium
INC-04735,CUST-04735,5731.21,68774.52,Salary,High
INC-04736,CUST-04736,4445.18,53342.16,Salary,High
INC-04737,CUST-04737,5478.34,65740.08,Salary,High
INC-04738,CUST-04738,11078.46,132941.52,Business,Medium
INC-04739,CUST-04739,9998.28,119979.36,Salary,High
INC-04740,CUST-04740,14561.61,174739.32,Salary,High
INC-04741,CUST-04741,3938.2,47258.4,Pension/Government,High
INC-04742,CUST-04742,6390.62,76687.44,Business,Medium
INC-04743,CUST-04743,7367.35,88408.2,Salary,Medium
INC-04744,CUST-04744,9858.47,118301.64,Salary,High
INC-04745,CUST-04745,4979.94,59759.28,Business,Medium
INC-04746,CUST-04746,6200.23,74402.76,Salary,Medium
INC-04747,CUST-04747,7796.04,93552.48,Salary,High
INC-04748,CUST-04748,3282.56,39390.72,Salary,Medium
INC-04749,CUST-04749,4672.56,56070.72,Salary,High
INC-04750,CUST-04750,8792.52,105510.24,Salary,Medium
INC-04751,CUST-04751,4081.96,48983.52,Salary,High
INC-04752,CUST-04752,8596.0,103152.0,Salary,High
INC-04753,CUST-04753,3159.25,37911.0,Salary,High
INC-04754,CUST-04754,5604.06,67248.72,Salary,High
INC-04755,CUST-04755,1478.01,17736.12,Freelance,Low
INC-04756,CUST-04756,4207.65,50491.8,Business,Medium
INC-04757,CUST-04757,6658.36,79900.32,Salary,High
INC-04758,CUST-04758,1760.21,21122.52,Government Support,Low
INC-04759,CUST-04759,2976.37,35716.44,Salary,High
INC-04760,CUST-04760,1252.87,15034.44,Government Support,Low
INC-04761,CUST-04761,3316.72,39800.64,Salary,Medium
INC-04762,CUST-04762,3465.64,41587.68,Salary,High
INC-04763,CUST-04763,6829.41,81952.92,Salary,High
INC-04764,CUST-04764,3609.98,43319.76,Salary,Medium
INC-04765,CUST-04765,9201.0,110412.0,Salary,High
INC-04766,CUST-04766,3849.23,46190.76,Salary,High
INC-04767,CUST-04767,4951.88,59422.56,Salary,High
INC-04768,CUST-04768,7384.4,88612.8,Salary,High
INC-04769,CUST-04769,10412.68,124952.16,Salary,Medium
INC-04770,CUST-04770,7447.73,89372.76,Pension/Government,High
INC-04771,CUST-04771,5342.45,64109.4,Salary,Medium
INC-04772,CUST-04772,6003.83,72045.96,Salary,High
INC-04773,CUST-04773,11904.3,142851.6,Business,Low
INC-04774,CUST-04774,7397.36,88768.32,Salary,High
INC-04775,CUST-04775,3919.59,47035.08,Salary,High
INC-04776,CUST-04776,7526.16,90313.92,Investment,High
INC-04777,CUST-04777,3895.9,46750.8,Business,Medium
INC-04778,CUST-04778,3995.3,47943.6,Salary,Medium
INC-04779,CUST-04779,4486.0,53832.0,Salary,Medium
INC-04780,CUST-04780,9837.71,118052.52,Salary,High
INC-04781,CUST-04781,6221.02,74652.24,Freelance,Low
INC-04782,CUST-04782,5504.08,66048.96,Salary,Medium
INC-04783,CUST-04783,3119.68,37436.16,Salary,High
INC-04784,CUST-04784,4383.72,52604.64,Business,Low
INC-04785,CUST-04785,4357.39,52288.68,Salary,High
INC-04786,CUST-04786,7409.47,88913.64,Salary,Medium
INC-04787,CUST-04787,4544.62,54535.44,Salary,High
INC-04788,CUST-04788,6858.79,82305.48,Business,Medium
INC-04789,CUST-04789,6421.21,77054.52,Salary,High
INC-04790,CUST-04790,5154.05,61848.6,Salary,High
INC-04791,CUST-04791,4059.26,48711.12,Salary,High
INC-04792,CUST-04792,3729.35,44752.2,Salary,Medium
INC-04793,CUST-04793,4855.08,58260.96,Business,Low
INC-04794,CUST-04794,4564.07,54768.84,Salary,High
INC-04795,CUST-04795,6250.15,75001.8,Salary,Medium
INC-04796,CUST-04796,8568.03,102816.36,Salary,High
INC-04797,CUST-04797,5593.15,67117.8,Pension/Government,High
INC-04798,CUST-04798,5876.83,70521.96,Salary,High
INC-04799,CUST-04799,5225.03,62700.36,Salary,High
INC-04800,CUST-04800,5195.2,62342.4,Salary,Medium
INC-04801,CUST-04801,4597.73,55172.76,Salary,High
INC-04802,CUST-04802,5226.77,62721.24,Business,Low
INC-04803,CUST-04803,6882.83,82593.96,Salary,High
INC-04804,CUST-04804,11486.64,137839.68,Salary,Medium
INC-04805,CUST-04805,4721.23,56654.76,Salary,High
INC-04806,CUST-04806,5558.25,66699.0,Salary,Medium
INC-04807,CUST-04807,8634.92,103619.04,Salary,High
INC-04808,CUST-04808,6668.53,80022.36,Salary,High
INC-04809,CUST-04809,4787.64,57451.68,Freelance,Medium
INC-04810,CUST-04810,4873.84,58486.08,Freelance,Medium
INC-04811,CUST-04811,7342.95,88115.4,Salary,High
INC-04812,CUST-04812,796.78,9561.36,Freelance,Low
INC-04813,CUST-04813,3415.33,40983.96,Salary,High
INC-04814,CUST-04814,5409.22,64910.64,Salary,Medium
INC-04815,CUST-04815,5216.91,62602.92,Salary,High
INC-04816,CUST-04816,1950.69,23408.28,Government Support,Low
INC-04817,CUST-04817,5260.56,63126.72,Salary,High
INC-04818,CUST-04818,8372.38,100468.56,Salary,High
INC-04819,CUST-04819,11886.42,142637.04,Salary,High
INC-04820,CUST-04820,5820.23,69842.76,Pension/Government,High
INC-04821,CUST-04821,7693.67,92324.04,Pension/Government,High
INC-04822,CUST-04822,1624.66,19495.92,Government Support,Low
INC-04823,CUST-04823,5336.37,64036.44,Salary,High
INC-04824,CUST-04824,4731.38,56776.56,Salary,High
INC-04825,CUST-04825,8663.46,103961.52,Salary,High
INC-04826,CUST-04826,7500.93,90011.16,Freelance,Medium
