transaction_id,customer_id,transaction_date,transaction_type,category,amount,payment_method,merchant_type
TXN-0020044,CUST-03949,2021-11-11 00:00:00,Debit,Groceries,166.32,Credit Card,Supermarket
TXN-0020045,CUST-03949,2022-02-04 00:00:00,Debit,Dining,134.99,Credit Card,Online Retail
TXN-0020046,CUST-03949,2023-12-04 00:00:00,Debit,Shopping,308.63,Digital Wallet,Service Provider
TXN-0020047,CUST-03949,2025-07-16 00:00:00,Debit,Entertainment,207.27,Credit Card,Gas Station
TXN-0020048,CUST-03949,2025-08-23 00:00:00,Debit,Education,78.13,Cash,Online Retail
TXN-0020049,CUST-03949,2024-04-12 00:00:00,Debit,Subscription,46.38,Credit Card,Service Provider
TXN-0020050,CUST-03949,2025-06-28 00:00:00,Debit,Dining,61.24,Cash,Healthcare
TXN-0020051,CUST-03949,2025-06-26 00:00:00,Debit,Utilities,69.8,Cash,Online Retail
TXN-0020052,CUST-03949,2024-01-19 00:00:00,Debit,Dining,136.0,Bank Transfer,Online Retail
TXN-0020053,CUST-03950,2024-10-02 00:00:00,Debit,Utilities,190.02,Credit Card,Restaurant
TXN-0020054,CUST-03950,2025-06-04 00:00:00,Debit,Shopping,117.95,Bank Transfer,Electronics
TXN-0020055,CUST-03950,2025-05-09 00:00:00,Debit,Utilities,130.89,Digital Wallet,Online Retail
TXN-0020056,CUST-03950,2023-12-19 00:00:00,Debit,Entertainment,224.76,Credit Card,Gas Station
TXN-0020057,CUST-03950,2024-12-21 00:00:00,Debit,Travel,1345.63,Debit Card,Supermarket
TXN-0020058,CUST-03950,2025-08-11 00:00:00,Debit,Dining,27.38,Digital Wallet,Apparel
TXN-0020059,CUST-03950,2025-07-20 00:00:00,Debit,Transfer,2065.45,Credit Card,Supermarket
TXN-0020060,CUST-03951,2024-07-05 00:00:00,Debit,Dining,95.75,Cash,Service Provider
TXN-0020061,CUST-03951,2025-05-01 00:00:00,Debit,Subscription,22.61,Digital Wallet,Healthcare
TXN-0020062,CUST-03951,2024-11-21 00:00:00,Debit,Healthcare,327.53,Digital Wallet,Electronics
TXN-0020063,CUST-03951,2025-03-22 00:00:00,Debit,Education,1609.98,Debit Card,Electronics
TXN-0020064,CUST-03951,2025-12-02 00:00:00,Debit,Healthcare,34.67,Digital Wallet,Service Provider
TXN-0020065,CUST-03951,2024-05-05 00:00:00,Debit,Groceries,37.04,Credit Card,Healthcare
TXN-0020066,CUST-03952,2022-06-25 00:00:00,Debit,Transfer,1818.26,Debit Card,General Merchant
TXN-0020067,CUST-03952,2023-08-23 00:00:00,Debit,Transfer,80.64,Debit Card,Restaurant
TXN-0020068,CUST-03952,2023-11-04 00:00:00,Debit,Transfer,578.69,Cash,Gas Station
TXN-0020069,CUST-03953,2024-10-05 00:00:00,Debit,Travel,231.37,Debit Card,Restaurant
TXN-0020070,CUST-03953,2024-05-25 00:00:00,Debit,Travel,506.42,Digital Wallet,Electronics
TXN-0020071,CUST-03953,2022-05-29 00:00:00,Debit,Transfer,486.33,Digital Wallet,Supermarket
TXN-0020072,CUST-03953,2022-12-01 00:00:00,Debit,Travel,238.17,Debit Card,Service Provider
TXN-0020073,CUST-03953,2024-06-19 00:00:00,Debit,Groceries,216.61,Digital Wallet,Restaurant
TXN-0020074,CUST-03954,2025-03-02 00:00:00,Debit,Shopping,89.47,Debit Card,Online Retail
TXN-0020075,CUST-03954,2025-02-21 00:00:00,Debit,Groceries,227.44,Debit Card,Restaurant
TXN-0020076,CUST-03954,2025-01-28 00:00:00,Debit,Shopping,135.35,Credit Card,Online Retail
TXN-0020077,CUST-03955,2023-08-01 00:00:00,Debit,Transfer,1100.07,Credit Card,Electronics
TXN-0020078,CUST-03955,2022-06-02 00:00:00,Debit,Transfer,1937.92,Credit Card,Apparel
TXN-0020079,CUST-03955,2022-10-29 00:00:00,Debit,Entertainment,172.01,Credit Card,Healthcare
TXN-0020080,CUST-03955,2022-08-30 00:00:00,Credit,Transfer,798.67,Bank Transfer,Online Retail
TXN-0020081,CUST-03955,2025-09-01 00:00:00,Debit,Utilities,274.1,Credit Card,Gas Station
TXN-0020082,CUST-03955,2024-04-25 00:00:00,Debit,Utilities,156.41,Debit Card,Service Provider
TXN-0020083,CUST-03955,2021-01-17 00:00:00,Debit,Transfer,491.52,Credit Card,Restaurant
TXN-0020084,CUST-03956,2025-05-12 00:00:00,Debit,Entertainment,57.74,Debit Card,Supermarket
TXN-0020085,CUST-03956,2022-05-19 00:00:00,Debit,Subscription,36.17,Cash,Restaurant
TXN-0020086,CUST-03956,2022-07-22 00:00:00,Debit,Entertainment,170.12,Bank Transfer,Apparel
TXN-0020087,CUST-03956,2024-03-27 00:00:00,Debit,Subscription,37.37,Cash,Gas Station
TXN-0020088,CUST-03956,2024-11-24 00:00:00,Debit,Entertainment,145.18,Cash,Supermarket
TXN-0020089,CUST-03956,2023-12-15 00:00:00,Debit,Shopping,396.42,Debit Card,Supermarket
TXN-0020090,CUST-03956,2025-12-12 00:00:00,Debit,Education,1555.17,Digital Wallet,Healthcare
TXN-0020091,CUST-03956,2022-07-18 00:00:00,Debit,Travel,659.6,Credit Card,Service Provider
TXN-0020092,CUST-03957,2024-11-08 00:00:00,Debit,Travel,426.55,Debit Card,Service Provider
TXN-0020093,CUST-03957,2025-12-16 00:00:00,Debit,Subscription,6.67,Debit Card,Service Provider
TXN-0020094,CUST-03957,2025-05-27 00:00:00,Debit,Travel,712.39,Bank Transfer,Electronics
TXN-0020095,CUST-03957,2025-08-04 00:00:00,Debit,Education,397.88,Bank Transfer,Gas Station
TXN-0020096,CUST-03958,2023-10-07 00:00:00,Debit,Healthcare,408.81,Digital Wallet,Healthcare
TXN-0020097,CUST-03958,2021-12-10 00:00:00,Debit,Education,1442.19,Digital Wallet,Supermarket
TXN-0020098,CUST-03958,2024-02-24 00:00:00,Debit,Travel,120.42,Bank Transfer,Restaurant
TXN-0020099,CUST-03958,2025-06-15 00:00:00,Debit,Healthcare,230.67,Digital Wallet,Healthcare
TXN-0020100,CUST-03958,2025-04-05 00:00:00,Debit,Utilities,180.77,Credit Card,Apparel
TXN-0020101,CUST-03959,2023-07-18 00:00:00,Debit,Education,185.33,Credit Card,Gas Station
TXN-0020102,CUST-03959,2022-08-26 00:00:00,Debit,Healthcare,244.99,Cash,Healthcare
TXN-0020103,CUST-03959,2024-12-18 00:00:00,Debit,Shopping,202.18,Credit Card,Apparel
TXN-0020104,CUST-03960,2025-07-28 00:00:00,Debit,Utilities,222.9,Cash,Restaurant
TXN-0020105,CUST-03960,2025-05-26 00:00:00,Debit,Healthcare,215.56,Bank Transfer,Healthcare
TXN-0020106,CUST-03960,2024-05-05 00:00:00,Debit,Entertainment,38.8,Bank Transfer,Online Retail
TXN-0020107,CUST-03960,2024-08-21 00:00:00,Debit,Healthcare,443.28,Cash,Online Retail
TXN-0020108,CUST-03961,2025-01-11 00:00:00,Debit,Dining,116.89,Debit Card,Restaurant
TXN-0020109,CUST-03961,2023-08-07 00:00:00,Debit,Subscription,53.26,Digital Wallet,Electronics
TXN-0020110,CUST-03961,2019-03-17 00:00:00,Debit,Education,1497.64,Debit Card,Electronics
TXN-0020111,CUST-03961,2022-03-14 00:00:00,Debit,Education,93.99,Bank Transfer,Service Provider
TXN-0020112,CUST-03962,2022-09-09 00:00:00,Debit,Subscription,27.6,Cash,Apparel
TXN-0020113,CUST-03962,2022-12-30 00:00:00,Debit,Subscription,43.09,Bank Transfer,Supermarket
TXN-0020114,CUST-03962,2025-10-04 00:00:00,Debit,Utilities,298.96,Digital Wallet,Restaurant
TXN-0020115,CUST-03962,2025-03-07 00:00:00,Debit,Groceries,60.48,Cash,Apparel
TXN-0020116,CUST-03962,2024-05-18 00:00:00,Debit,Education,295.93,Credit Card,Online Retail
TXN-0020117,CUST-03962,2025-04-10 00:00:00,Debit,Groceries,231.92,Cash,Gas Station
TXN-0020118,CUST-03962,2021-11-22 00:00:00,Debit,Travel,1151.24,Cash,Healthcare
TXN-0020119,CUST-03963,2025-09-11 00:00:00,Debit,Shopping,225.46,Digital Wallet,Electronics
TXN-0020120,CUST-03963,2025-04-14 00:00:00,Debit,Utilities,171.28,Cash,Restaurant
TXN-0020121,CUST-03963,2025-07-31 00:00:00,Credit,Transfer,2107.54,Digital Wallet,Restaurant
TXN-0020122,CUST-03963,2025-08-31 00:00:00,Debit,Education,1437.41,Debit Card,Restaurant
TXN-0020123,CUST-03963,2025-07-22 00:00:00,Debit,Healthcare,309.83,Digital Wallet,Restaurant
TXN-0020124,CUST-03963,2025-04-19 00:00:00,Debit,Dining,112.27,Debit Card,Electronics
TXN-0020125,CUST-03963,2024-12-11 00:00:00,Debit,Travel,210.9,Digital Wallet,Restaurant
TXN-0020126,CUST-03963,2025-05-08 00:00:00,Debit,Groceries,243.74,Cash,Supermarket
TXN-0020127,CUST-03964,2025-04-24 00:00:00,Debit,Subscription,13.91,Cash,Online Retail
TXN-0020128,CUST-03964,2025-10-20 00:00:00,Debit,Entertainment,51.41,Cash,Service Provider
TXN-0020129,CUST-03965,2024-09-13 00:00:00,Debit,Shopping,117.29,Cash,General Merchant
TXN-0020130,CUST-03965,2025-10-30 00:00:00,Debit,Education,205.93,Debit Card,Apparel
TXN-0020131,CUST-03966,2025-06-05 00:00:00,Debit,Travel,658.54,Cash,Restaurant
TXN-0020132,CUST-03966,2021-06-22 00:00:00,Debit,Transfer,1055.75,Debit Card,Gas Station
TXN-0020133,CUST-03966,2022-07-20 00:00:00,Debit,Subscription,12.43,Debit Card,Online Retail
TXN-0020134,CUST-03966,2020-09-05 00:00:00,Debit,Dining,40.58,Bank Transfer,Supermarket
TXN-0020135,CUST-03966,2023-05-12 00:00:00,Debit,Utilities,286.84,Cash,Supermarket
TXN-0020136,CUST-03966,2023-10-27 00:00:00,Debit,Education,1513.94,Credit Card,Online Retail
TXN-0020137,CUST-03966,2020-04-10 00:00:00,Debit,Groceries,80.28,Bank Transfer,Service Provider
TXN-0020138,CUST-03967,2023-02-12 00:00:00,Debit,Healthcare,400.48,Bank Transfer,Supermarket
TXN-0020139,CUST-03967,2023-12-25 00:00:00,Debit,Entertainment,82.26,Credit Card,Online Retail
TXN-0020140,CUST-03967,2024-01-29 00:00:00,Debit,Utilities,223.63,Digital Wallet,Apparel
TXN-0020141,CUST-03967,2021-09-15 00:00:00,Debit,Entertainment,116.68,Bank Transfer,Healthcare
TXN-0020142,CUST-03968,2021-12-16 00:00:00,Credit,Transfer,2274.69,Digital Wallet,Restaurant
TXN-0020143,CUST-03968,2024-02-29 00:00:00,Debit,Shopping,501.57,Credit Card,Supermarket
TXN-0020144,CUST-03968,2021-02-12 00:00:00,Debit,Groceries,169.69,Cash,Gas Station
TXN-0020145,CUST-03968,2019-01-14 00:00:00,Debit,Shopping,122.34,Debit Card,Restaurant
TXN-0020146,CUST-03968,2022-04-26 00:00:00,Credit,Transfer,697.12,Credit Card,Healthcare
TXN-0020147,CUST-03968,2019-12-29 00:00:00,Debit,Travel,676.52,Bank Transfer,Restaurant
TXN-0020148,CUST-03968,2025-03-15 00:00:00,Debit,Subscription,27.75,Debit Card,Service Provider
TXN-0020149,CUST-03968,2023-02-20 00:00:00,Debit,Dining,114.52,Debit Card,Electronics
TXN-0020150,CUST-03969,2021-10-12 00:00:00,Debit,Groceries,243.78,Bank Transfer,Apparel
TXN-0020151,CUST-03969,2023-02-09 00:00:00,Debit,Groceries,224.31,Cash,Apparel
TXN-0020152,CUST-03969,2024-10-03 00:00:00,Debit,Travel,169.33,Bank Transfer,Electronics
TXN-0020153,CUST-03969,2025-01-15 00:00:00,Debit,Groceries,200.91,Debit Card,Electronics
TXN-0020154,CUST-03969,2023-07-30 00:00:00,Debit,Education,880.84,Digital Wallet,Gas Station
TXN-0020155,CUST-03970,2024-02-03 00:00:00,Debit,Travel,1279.55,Bank Transfer,Electronics
TXN-0020156,CUST-03970,2023-10-10 00:00:00,Debit,Travel,554.21,Debit Card,Online Retail
TXN-0020157,CUST-03970,2023-12-15 00:00:00,Debit,Utilities,55.12,Digital Wallet,Restaurant
TXN-0020158,CUST-03970,2023-03-14 00:00:00,Debit,Entertainment,52.8,Cash,Apparel
TXN-0020159,CUST-03971,2023-11-10 00:00:00,Debit,Subscription,21.45,Digital Wallet,Electronics
TXN-0020160,CUST-03971,2025-07-26 00:00:00,Debit,Groceries,67.52,Cash,Apparel
TXN-0020161,CUST-03971,2025-06-19 00:00:00,Debit,Entertainment,180.45,Credit Card,Online Retail
TXN-0020162,CUST-03971,2024-03-26 00:00:00,Debit,Entertainment,54.24,Bank Transfer,Restaurant
TXN-0020163,CUST-03971,2024-09-09 00:00:00,Debit,Healthcare,245.03,Credit Card,Supermarket
TXN-0020164,CUST-03971,2023-11-15 00:00:00,Debit,Entertainment,173.01,Credit Card,Healthcare
TXN-0020165,CUST-03971,2025-03-30 00:00:00,Debit,Dining,164.72,Bank Transfer,Apparel
TXN-0020166,CUST-03972,2025-05-20 00:00:00,Debit,Dining,179.01,Cash,Service Provider
TXN-0020167,CUST-03972,2025-10-07 00:00:00,Debit,Groceries,73.45,Digital Wallet,Service Provider
TXN-0020168,CUST-03972,2024-09-07 00:00:00,Debit,Healthcare,528.62,Credit Card,Electronics
TXN-0020169,CUST-03973,2025-09-28 00:00:00,Credit,Transfer,1125.18,Credit Card,Restaurant
TXN-0020170,CUST-03973,2025-12-28 00:00:00,Debit,Healthcare,630.08,Digital Wallet,Restaurant
TXN-0020171,CUST-03973,2025-04-27 00:00:00,Debit,Travel,1445.82,Digital Wallet,Apparel
TXN-0020172,CUST-03973,2024-12-21 00:00:00,Debit,Healthcare,262.05,Debit Card,Healthcare
TXN-0020173,CUST-03974,2025-01-05 00:00:00,Debit,Entertainment,157.32,Debit Card,Healthcare
TXN-0020174,CUST-03974,2024-11-02 00:00:00,Debit,Shopping,168.09,Cash,Electronics
TXN-0020175,CUST-03974,2025-01-21 00:00:00,Debit,Shopping,313.76,Debit Card,Online Retail
TXN-0020176,CUST-03974,2023-07-21 00:00:00,Debit,Groceries,31.23,Digital Wallet,Service Provider
TXN-0020177,CUST-03974,2025-02-16 00:00:00,Debit,Dining,134.13,Cash,Restaurant
TXN-0020178,CUST-03975,2023-03-13 00:00:00,Debit,Transfer,1214.39,Debit Card,Service Provider
TXN-0020179,CUST-03975,2024-08-16 00:00:00,Debit,Education,372.18,Debit Card,Restaurant
TXN-0020180,CUST-03975,2022-06-28 00:00:00,Debit,Utilities,81.71,Cash,Apparel
TXN-0020181,CUST-03975,2024-02-02 00:00:00,Debit,Entertainment,102.35,Digital Wallet,Apparel
TXN-0020182,CUST-03975,2022-09-06 00:00:00,Debit,Transfer,973.98,Bank Transfer,Service Provider
TXN-0020183,CUST-03976,2023-11-04 00:00:00,Debit,Subscription,35.09,Debit Card,Service Provider
TXN-0020184,CUST-03976,2024-08-28 00:00:00,Debit,Entertainment,140.88,Cash,Apparel
TXN-0020185,CUST-03976,2024-02-16 00:00:00,Debit,Entertainment,106.29,Credit Card,Restaurant
TXN-0020186,CUST-03976,2022-11-28 00:00:00,Debit,Subscription,22.77,Digital Wallet,Online Retail
TXN-0020187,CUST-03976,2022-11-13 00:00:00,Debit,Dining,46.87,Credit Card,Electronics
TXN-0020188,CUST-03976,2024-05-16 00:00:00,Credit,Transfer,1562.03,Cash,Supermarket
TXN-0020189,CUST-03977,2022-06-25 00:00:00,Debit,Transfer,224.98,Digital Wallet,Supermarket
TXN-0020190,CUST-03977,2020-10-27 00:00:00,Debit,Shopping,136.91,Credit Card,Supermarket
TXN-0020191,CUST-03978,2023-03-13 00:00:00,Debit,Entertainment,25.59,Bank Transfer,Healthcare
TXN-0020192,CUST-03978,2025-03-03 00:00:00,Debit,Entertainment,150.51,Debit Card,Electronics
TXN-0020193,CUST-03978,2024-08-26 00:00:00,Debit,Groceries,274.61,Debit Card,Healthcare
TXN-0020194,CUST-03978,2024-11-04 00:00:00,Debit,Transfer,1454.72,Cash,Gas Station
TXN-0020195,CUST-03978,2024-09-15 00:00:00,Debit,Healthcare,166.49,Digital Wallet,Electronics
TXN-0020196,CUST-03978,2023-10-31 00:00:00,Debit,Shopping,39.17,Credit Card,Electronics
TXN-0020197,CUST-03978,2023-03-22 00:00:00,Debit,Shopping,150.16,Debit Card,Online Retail
TXN-0020198,CUST-03978,2024-07-18 00:00:00,Debit,Subscription,53.91,Digital Wallet,Gas Station
TXN-0020199,CUST-03978,2022-10-24 00:00:00,Debit,Groceries,219.05,Credit Card,Electronics
TXN-0020200,CUST-03978,2025-11-10 00:00:00,Debit,Dining,117.92,Debit Card,Supermarket
TXN-0020201,CUST-03979,2025-02-10 00:00:00,Credit,Transfer,319.17,Digital Wallet,Healthcare
TXN-0020202,CUST-03979,2023-07-01 00:00:00,Debit,Utilities,147.33,Cash,Supermarket
TXN-0020203,CUST-03979,2022-12-09 00:00:00,Debit,Healthcare,143.06,Cash,Electronics
TXN-0020204,CUST-03979,2025-01-10 00:00:00,Debit,Groceries,73.8,Credit Card,Healthcare
TXN-0020205,CUST-03979,2023-07-11 00:00:00,Debit,Utilities,254.23,Cash,Electronics
TXN-0020206,CUST-03980,2022-12-03 00:00:00,Debit,Travel,249.47,Digital Wallet,Electronics
TXN-0020207,CUST-03980,2022-08-26 00:00:00,Debit,Groceries,89.49,Credit Card,Healthcare
TXN-0020208,CUST-03980,2021-10-12 00:00:00,Debit,Dining,158.9,Digital Wallet,Online Retail
TXN-0020209,CUST-03980,2024-04-01 00:00:00,Debit,Travel,1214.14,Credit Card,Apparel
TXN-0020210,CUST-03980,2023-10-04 00:00:00,Debit,Healthcare,38.23,Credit Card,Service Provider
TXN-0020211,CUST-03980,2023-09-23 00:00:00,Debit,Groceries,32.9,Digital Wallet,Online Retail
TXN-0020212,CUST-03980,2019-08-06 00:00:00,Debit,Education,1229.73,Credit Card,Online Retail
TXN-0020213,CUST-03981,2022-07-30 00:00:00,Debit,Travel,888.4,Debit Card,Gas Station
TXN-0020214,CUST-03981,2023-07-24 00:00:00,Debit,Shopping,255.15,Bank Transfer,Restaurant
TXN-0020215,CUST-03981,2023-09-10 00:00:00,Debit,Healthcare,506.47,Digital Wallet,Service Provider
TXN-0020216,CUST-03981,2021-01-24 00:00:00,Debit,Education,1663.28,Credit Card,Apparel
TXN-0020217,CUST-03981,2025-06-07 00:00:00,Debit,Dining,139.13,Bank Transfer,Apparel
TXN-0020218,CUST-03981,2022-09-01 00:00:00,Credit,Transfer,966.17,Bank Transfer,Supermarket
TXN-0020219,CUST-03981,2021-07-04 00:00:00,Debit,Transfer,1787.9,Cash,Restaurant
TXN-0020220,CUST-03981,2025-11-28 00:00:00,Debit,Entertainment,120.81,Digital Wallet,Healthcare
TXN-0020221,CUST-03982,2023-06-14 00:00:00,Debit,Subscription,7.97,Cash,Gas Station
TXN-0020222,CUST-03982,2024-04-27 00:00:00,Debit,Shopping,369.35,Bank Transfer,Electronics
TXN-0020223,CUST-03982,2021-07-24 00:00:00,Debit,Entertainment,20.35,Debit Card,Restaurant
TXN-0020224,CUST-03982,2020-10-12 00:00:00,Debit,Dining,52.64,Cash,Online Retail
TXN-0020225,CUST-03982,2021-05-22 00:00:00,Debit,Entertainment,184.82,Cash,Electronics
TXN-0020226,CUST-03982,2025-03-28 00:00:00,Debit,Education,1069.37,Cash,Service Provider
TXN-0020227,CUST-03983,2019-01-22 00:00:00,Debit,Shopping,333.04,Digital Wallet,Service Provider
TXN-0020228,CUST-03983,2024-08-14 00:00:00,Debit,Utilities,131.72,Digital Wallet,Restaurant
TXN-0020229,CUST-03983,2025-03-15 00:00:00,Debit,Utilities,195.22,Credit Card,Supermarket
TXN-0020230,CUST-03983,2025-08-13 00:00:00,Debit,Dining,86.03,Credit Card,Electronics
TXN-0020231,CUST-03983,2025-12-20 00:00:00,Debit,Dining,110.95,Cash,Service Provider
TXN-0020232,CUST-03984,2022-04-25 00:00:00,Debit,Dining,115.15,Credit Card,Restaurant
TXN-0020233,CUST-03984,2025-08-18 00:00:00,Debit,Shopping,298.95,Cash,Electronics
TXN-0020234,CUST-03984,2022-08-02 00:00:00,Debit,Shopping,191.9,Bank Transfer,Electronics
TXN-0020235,CUST-03984,2023-01-27 00:00:00,Debit,Groceries,24.7,Bank Transfer,Electronics
TXN-0020236,CUST-03984,2024-06-30 00:00:00,Debit,Subscription,41.08,Credit Card,Restaurant
TXN-0020237,CUST-03984,2021-06-14 00:00:00,Debit,Utilities,339.44,Cash,Service Provider
TXN-0020238,CUST-03985,2023-10-25 00:00:00,Debit,Dining,48.59,Debit Card,Gas Station
TXN-0020239,CUST-03985,2023-06-07 00:00:00,Debit,Shopping,205.98,Bank Transfer,Restaurant
TXN-0020240,CUST-03985,2023-12-26 00:00:00,Debit,Transfer,365.02,Digital Wallet,Supermarket
TXN-0020241,CUST-03986,2019-08-27 00:00:00,Debit,Travel,131.58,Bank Transfer,Restaurant
TXN-0020242,CUST-03986,2018-11-21 00:00:00,Debit,Dining,183.2,Credit Card,Apparel
TXN-0020243,CUST-03986,2019-07-21 00:00:00,Debit,Utilities,58.99,Cash,Restaurant
TXN-0020244,CUST-03986,2024-08-09 00:00:00,Debit,Education,385.16,Digital Wallet,Supermarket
TXN-0020245,CUST-03986,2023-12-05 00:00:00,Debit,Transfer,1117.73,Digital Wallet,Apparel
TXN-0020246,CUST-03986,2022-03-07 00:00:00,Debit,Subscription,59.94,Debit Card,Electronics
TXN-0020247,CUST-03987,2024-03-23 00:00:00,Debit,Entertainment,165.5,Digital Wallet,Supermarket
TXN-0020248,CUST-03987,2019-11-06 00:00:00,Debit,Transfer,1104.16,Digital Wallet,Gas Station
TXN-0020249,CUST-03987,2020-09-14 00:00:00,Debit,Shopping,439.38,Bank Transfer,Apparel
TXN-0020250,CUST-03987,2024-04-19 00:00:00,Debit,Dining,134.36,Cash,Apparel
TXN-0020251,CUST-03987,2022-04-30 00:00:00,Debit,Travel,1215.02,Credit Card,Supermarket
TXN-0020252,CUST-03987,2024-11-29 00:00:00,Debit,Shopping,398.26,Debit Card,Service Provider
TXN-0020253,CUST-03988,2024-06-12 00:00:00,Debit,Travel,580.9,Debit Card,Restaurant
TXN-0020254,CUST-03988,2019-12-10 00:00:00,Debit,Entertainment,52.57,Credit Card,Electronics
TXN-0020255,CUST-03988,2024-08-18 00:00:00,Debit,Travel,404.71,Bank Transfer,Electronics
TXN-0020256,CUST-03988,2022-09-11 00:00:00,Debit,Shopping,160.1,Cash,Service Provider
TXN-0020257,CUST-03989,2020-05-18 00:00:00,Debit,Healthcare,160.72,Debit Card,Healthcare
TXN-0020258,CUST-03989,2022-09-10 00:00:00,Debit,Subscription,22.93,Bank Transfer,Gas Station
TXN-0020259,CUST-03989,2019-09-13 00:00:00,Debit,Education,115.53,Cash,Gas Station
TXN-0020260,CUST-03990,2025-09-11 00:00:00,Debit,Travel,1296.36,Credit Card,Electronics
TXN-0020261,CUST-03990,2025-11-24 00:00:00,Debit,Dining,128.12,Debit Card,Restaurant
TXN-0020262,CUST-03990,2025-10-18 00:00:00,Debit,Groceries,225.08,Digital Wallet,Apparel
TXN-0020263,CUST-03990,2025-10-14 00:00:00,Debit,Travel,982.72,Credit Card,Restaurant
TXN-0020264,CUST-03990,2025-02-26 00:00:00,Debit,Education,665.36,Credit Card,Apparel
TXN-0020265,CUST-03990,2025-05-31 00:00:00,Debit,Healthcare,318.36,Bank Transfer,Apparel
TXN-0020266,CUST-03990,2025-11-12 00:00:00,Debit,Education,1031.95,Bank Transfer,Healthcare
TXN-0020267,CUST-03990,2025-08-30 00:00:00,Debit,Groceries,34.79,Digital Wallet,Restaurant
TXN-0020268,CUST-03990,2025-10-02 00:00:00,Debit,Transfer,1694.81,Debit Card,Gas Station
TXN-0020269,CUST-03991,2024-04-29 00:00:00,Debit,Groceries,233.65,Debit Card,Electronics
TXN-0020270,CUST-03991,2024-04-17 00:00:00,Debit,Entertainment,121.27,Credit Card,General Merchant
TXN-0020271,CUST-03991,2025-02-28 00:00:00,Debit,Utilities,186.64,Digital Wallet,Restaurant
TXN-0020272,CUST-03991,2024-04-23 00:00:00,Debit,Utilities,115.03,Cash,Online Retail
TXN-0020273,CUST-03991,2024-09-10 00:00:00,Debit,Travel,1109.49,Bank Transfer,Electronics
TXN-0020274,CUST-03992,2022-07-12 00:00:00,Debit,Utilities,132.46,Bank Transfer,Gas Station
TXN-0020275,CUST-03992,2024-02-15 00:00:00,Debit,Entertainment,20.95,Bank Transfer,Online Retail
TXN-0020276,CUST-03992,2024-05-20 00:00:00,Debit,Dining,119.38,Credit Card,Supermarket
TXN-0020277,CUST-03992,2025-02-09 00:00:00,Debit,Utilities,274.08,Debit Card,Apparel
TXN-0020278,CUST-03992,2023-04-25 00:00:00,Debit,Utilities,305.54,Digital Wallet,Apparel
TXN-0020279,CUST-03992,2024-01-01 00:00:00,Debit,Healthcare,134.21,Credit Card,Electronics
TXN-0020280,CUST-03992,2022-01-01 00:00:00,Debit,Utilities,89.11,Credit Card,Electronics
TXN-0020281,CUST-03993,2021-12-04 00:00:00,Debit,Education,1006.92,Cash,Gas Station
TXN-0020282,CUST-03993,2024-01-10 00:00:00,Debit,Shopping,456.63,Credit Card,Restaurant
TXN-0020283,CUST-03993,2022-04-28 00:00:00,Debit,Subscription,19.0,Debit Card,Supermarket
TXN-0020284,CUST-03993,2021-07-31 00:00:00,Debit,Groceries,171.53,Debit Card,Service Provider
TXN-0020285,CUST-03993,2023-03-13 00:00:00,Debit,Transfer,2325.84,Digital Wallet,Apparel
TXN-0020286,CUST-03993,2025-03-03 00:00:00,Debit,Entertainment,149.78,Digital Wallet,Electronics
