credit_id,customer_id,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category
CRED-03667,CUST-03667,730,On-Time,2,0.29,Medium Risk
CRED-03668,CUST-03668,664,Frequently Late,2,0.82,High Risk
CRED-03669,CUST-03669,655,Occasional Late,3,0.8,High Risk
CRED-03670,CUST-03670,637,Occasional Late,3,0.83,High Risk
CRED-03671,CUST-03671,555,Frequently Late,7,0.74,Very High Risk
CRED-03672,CUST-03672,536,Default Risk,6,0.72,Very High Risk
CRED-03673,CUST-03673,753,On-Time,0,0.12,Low Risk
CRED-03674,CUST-03674,811,On-Time,0,0.23,Low Risk
CRED-03675,CUST-03675,691,Occasional Late,1,0.37,Medium Risk
CRED-03676,CUST-03676,703,On-Time,0,0.3,Medium Risk
CRED-03677,CUST-03677,691,On-Time,2,0.24,Medium Risk
CRED-03678,CUST-03678,791,On-Time,0,0.23,Low Risk
CRED-03679,CUST-03679,718,Occasional Late,0,0.45,Medium Risk
CRED-03680,CUST-03680,643,Frequently Late,3,0.75,High Risk
CRED-03681,CUST-03681,745,Occasional Late,0,0.23,Medium Risk
CRED-03682,CUST-03682,693,On-Time,1,0.31,Medium Risk
CRED-03683,CUST-03683,717,Occasional Late,0,0.45,Medium Risk
CRED-03684,CUST-03684,656,Occasional Late,1,0.63,High Risk
CRED-03685,CUST-03685,737,On-Time,0,0.47,Medium Risk
CRED-03686,CUST-03686,797,On-Time,0,0.21,Low Risk
CRED-03687,CUST-03687,684,On-Time,1,0.48,Medium Risk
CRED-03688,CUST-03688,725,On-Time,1,0.31,Medium Risk
CRED-03689,CUST-03689,663,Frequently Late,2,0.53,High Risk
CRED-03690,CUST-03690,764,On-Time,0,0.22,Low Risk
CRED-03691,CUST-03691,809,On-Time,0,0.07,Low Risk
CRED-03692,CUST-03692,739,On-Time,0,0.42,Medium Risk
CRED-03693,CUST-03693,702,On-Time,0,0.33,Medium Risk
CRED-03694,CUST-03694,707,On-Time,0,0.28,Medium Risk
CRED-03695,CUST-03695,744,On-Time,1,0.45,Medium Risk
CRED-03696,CUST-03696,641,Frequently Late,2,0.52,High Risk
CRED-03697,CUST-03697,736,On-Time,0,0.46,Medium Risk
CRED-03698,CUST-03698,522,Default Risk,10,0.72,Very High Risk
CRED-03699,CUST-03699,748,On-Time,1,0.4,Medium Risk
CRED-03700,CUST-03700,742,Occasional Late,0,0.37,Medium Risk
CRED-03701,CUST-03701,677,Occasional Late,1,0.47,Medium Risk
CRED-03702,CUST-03702,656,Occasional Late,3,0.61,High Risk
CRED-03703,CUST-03703,598,Frequently Late,4,0.65,High Risk
CRED-03704,CUST-03704,609,Frequently Late,3,0.47,High Risk
CRED-03705,CUST-03705,612,Frequently Late,3,0.5,High Risk
CRED-03706,CUST-03706,685,Occasional Late,0,0.3,Medium Risk
CRED-03707,CUST-03707,710,On-Time,0,0.28,Medium Risk
CRED-03708,CUST-03708,680,Occasional Late,0,0.25,Medium Risk
CRED-03709,CUST-03709,660,Frequently Late,1,0.84,High Risk
CRED-03710,CUST-03710,666,Occasional Late,4,0.48,High Risk
CRED-03711,CUST-03711,659,Frequently Late,2,0.55,High Risk
CRED-03712,CUST-03712,674,Occasional Late,0,0.28,Medium Risk
CRED-03713,CUST-03713,751,On-Time,1,0.11,Low Risk
CRED-03714,CUST-03714,700,On-Time,0,0.28,Medium Risk
CRED-03715,CUST-03715,738,Occasional Late,0,0.47,Medium Risk
CRED-03716,CUST-03716,575,Frequently Late,10,0.93,Very High Risk
CRED-03717,CUST-03717,702,On-Time,1,0.36,Medium Risk
CRED-03718,CUST-03718,686,Occasional Late,0,0.28,Medium Risk
CRED-03719,CUST-03719,704,Occasional Late,0,0.35,Medium Risk
CRED-03720,CUST-03720,739,Occasional Late,0,0.29,Medium Risk
CRED-03721,CUST-03721,710,On-Time,0,0.49,Medium Risk
CRED-03722,CUST-03722,696,Occasional Late,0,0.33,Medium Risk
CRED-03723,CUST-03723,626,Frequently Late,3,0.85,High Risk
CRED-03724,CUST-03724,737,On-Time,1,0.47,Medium Risk
CRED-03725,CUST-03725,749,On-Time,1,0.36,Medium Risk
CRED-03726,CUST-03726,615,Occasional Late,4,0.47,High Risk
CRED-03727,CUST-03727,779,On-Time,0,0.17,Low Risk
CRED-03728,CUST-03728,680,Occasional Late,0,0.42,Medium Risk
CRED-03729,CUST-03729,657,Frequently Late,2,0.81,High Risk
CRED-03730,CUST-03730,711,On-Time,1,0.21,Medium Risk
CRED-03731,CUST-03731,685,On-Time,0,0.47,Medium Risk
CRED-03732,CUST-03732,766,On-Time,0,0.16,Low Risk
CRED-03733,CUST-03733,727,On-Time,0,0.25,Medium Risk
CRED-03734,CUST-03734,758,On-Time,0,0.18,Low Risk
CRED-03735,CUST-03735,717,On-Time,0,0.22,Medium Risk
CRED-03736,CUST-03736,594,Occasional Late,4,0.79,High Risk
CRED-03737,CUST-03737,695,On-Time,0,0.44,Medium Risk
CRED-03738,CUST-03738,751,On-Time,0,0.18,Low Risk
CRED-03739,CUST-03739,710,Occasional Late,0,0.28,Medium Risk
CRED-03740,CUST-03740,762,On-Time,1,0.13,Low Risk
CRED-03741,CUST-03741,766,On-Time,0,0.19,Low Risk
CRED-03742,CUST-03742,616,Frequently Late,1,0.54,High Risk
CRED-03743,CUST-03743,707,On-Time,0,0.33,Medium Risk
CRED-03744,CUST-03744,558,Frequently Late,6,0.81,Very High Risk
CRED-03745,CUST-03745,705,On-Time,1,0.42,Medium Risk
CRED-03746,CUST-03746,611,Frequently Late,4,0.56,High Risk
CRED-03747,CUST-03747,712,Occasional Late,0,0.34,Medium Risk
CRED-03748,CUST-03748,558,Default Risk,7,0.85,Very High Risk
CRED-03749,CUST-03749,693,On-Time,0,0.38,Medium Risk
CRED-03750,CUST-03750,782,On-Time,0,0.11,Low Risk
CRED-03751,CUST-03751,737,Occasional Late,0,0.46,Medium Risk
CRED-03752,CUST-03752,764,On-Time,0,0.24,Low Risk
CRED-03753,CUST-03753,699,Occasional Late,2,0.4,Medium Risk
CRED-03754,CUST-03754,656,Frequently Late,1,0.48,High Risk
CRED-03755,CUST-03755,748,Occasional Late,0,0.25,Medium Risk
CRED-03756,CUST-03756,712,On-Time,2,0.32,Medium Risk
CRED-03757,CUST-03757,549,Default Risk,7,0.85,Very High Risk
CRED-03758,CUST-03758,669,Frequently Late,3,0.64,High Risk
CRED-03759,CUST-03759,738,On-Time,0,0.31,Medium Risk
CRED-03760,CUST-03760,718,On-Time,2,0.25,Medium Risk
CRED-03761,CUST-03761,726,On-Time,0,0.47,Medium Risk
CRED-03762,CUST-03762,778,On-Time,0,0.11,Low Risk
CRED-03763,CUST-03763,690,Occasional Late,2,0.36,Medium Risk
CRED-03764,CUST-03764,643,Occasional Late,4,0.57,High Risk
CRED-03765,CUST-03765,698,On-Time,0,0.3,Medium Risk
CRED-03766,CUST-03766,683,On-Time,0,0.23,Medium Risk
CRED-03767,CUST-03767,718,Occasional Late,0,0.34,Medium Risk
CRED-03768,CUST-03768,744,On-Time,2,0.45,Medium Risk
CRED-03769,CUST-03769,786,On-Time,0,0.1,Low Risk
CRED-03770,CUST-03770,673,Occasional Late,0,0.21,Medium Risk
CRED-03771,CUST-03771,736,Occasional Late,0,0.46,Medium Risk
CRED-03772,CUST-03772,807,On-Time,0,0.09,Low Risk
CRED-03773,CUST-03773,687,On-Time,0,0.21,Medium Risk
CRED-03774,CUST-03774,773,On-Time,0,0.09,Low Risk
CRED-03775,CUST-03775,708,On-Time,0,0.22,Medium Risk
CRED-03776,CUST-03776,680,On-Time,0,0.44,Medium Risk
CRED-03777,CUST-03777,664,Occasional Late,4,0.58,High Risk
CRED-03778,CUST-03778,671,On-Time,0,0.35,Medium Risk
CRED-03779,CUST-03779,644,Occasional Late,2,0.56,High Risk
CRED-03780,CUST-03780,736,On-Time,0,0.49,Medium Risk
CRED-03781,CUST-03781,660,Occasional Late,3,0.64,High Risk
CRED-03782,CUST-03782,667,Occasional Late,3,0.6,High Risk
CRED-03783,CUST-03783,763,On-Time,0,0.06,Low Risk
CRED-03784,CUST-03784,650,Occasional Late,1,0.68,High Risk
CRED-03785,CUST-03785,698,Occasional Late,0,0.48,Medium Risk
CRED-03786,CUST-03786,721,On-Time,0,0.24,Medium Risk
CRED-03787,CUST-03787,648,Occasional Late,1,0.51,High Risk
CRED-03788,CUST-03788,619,Frequently Late,4,0.69,High Risk
CRED-03789,CUST-03789,513,Frequently Late,7,0.8,Very High Risk
CRED-03790,CUST-03790,750,On-Time,0,0.18,Low Risk
CRED-03791,CUST-03791,723,On-Time,1,0.28,Medium Risk
CRED-03792,CUST-03792,480,Frequently Late,10,0.83,Very High Risk
CRED-03793,CUST-03793,727,On-Time,2,0.26,Medium Risk
CRED-03794,CUST-03794,746,On-Time,1,0.4,Medium Risk
CRED-03795,CUST-03795,785,On-Time,0,0.09,Low Risk
CRED-03796,CUST-03796,750,On-Time,0,0.13,Low Risk
CRED-03797,CUST-03797,684,On-Time,0,0.38,Medium Risk
CRED-03798,CUST-03798,711,On-Time,0,0.37,Medium Risk
CRED-03799,CUST-03799,765,On-Time,0,0.08,Low Risk
CRED-03800,CUST-03800,681,On-Time,0,0.36,Medium Risk
CRED-03801,CUST-03801,746,Occasional Late,0,0.27,Medium Risk
CRED-03802,CUST-03802,746,On-Time,0,0.38,Medium Risk
CRED-03803,CUST-03803,621,Occasional Late,4,0.73,High Risk
CRED-03804,CUST-03804,655,Occasional Late,3,0.53,High Risk
CRED-03805,CUST-03805,715,Occasional Late,1,0.22,Medium Risk
CRED-03806,CUST-03806,710,On-Time,0,0.49,Medium Risk
CRED-03807,CUST-03807,790,On-Time,0,0.08,Low Risk
CRED-03808,CUST-03808,752,On-Time,0,0.12,Low Risk
CRED-03809,CUST-03809,720,On-Time,0,0.26,Medium Risk
CRED-03810,CUST-03810,495,Frequently Late,8,0.95,Very High Risk
CRED-03811,CUST-03811,749,On-Time,0,0.34,Medium Risk
CRED-03812,CUST-03812,765,On-Time,0,0.17,Low Risk
CRED-03813,CUST-03813,573,Default Risk,9,0.98,Very High Risk
CRED-03814,CUST-03814,571,Default Risk,11,0.76,Very High Risk
CRED-03815,CUST-03815,688,Occasional Late,0,0.44,Medium Risk
CRED-03816,CUST-03816,785,On-Time,0,0.06,Low Risk
CRED-03817,CUST-03817,699,On-Time,0,0.3,Medium Risk
CRED-03818,CUST-03818,688,On-Time,1,0.28,Medium Risk
CRED-03819,CUST-03819,728,On-Time,0,0.43,Medium Risk
CRED-03820,CUST-03820,762,On-Time,0,0.19,Low Risk
CRED-03821,CUST-03821,532,Frequently Late,5,0.75,Very High Risk
CRED-03822,CUST-03822,543,Frequently Late,7,0.86,Very High Risk
CRED-03823,CUST-03823,738,On-Time,1,0.4,Medium Risk
CRED-03824,CUST-03824,680,On-Time,0,0.38,Medium Risk
CRED-03825,CUST-03825,766,On-Time,0,0.17,Low Risk
CRED-03826,CUST-03826,711,On-Time,1,0.46,Medium Risk
CRED-03827,CUST-03827,734,Occasional Late,2,0.46,Medium Risk
CRED-03828,CUST-03828,477,Default Risk,10,0.75,Very High Risk
CRED-03829,CUST-03829,746,On-Time,1,0.38,Medium Risk
CRED-03830,CUST-03830,694,On-Time,0,0.22,Medium Risk
CRED-03831,CUST-03831,716,On-Time,0,0.47,Medium Risk
CRED-03832,CUST-03832,798,On-Time,0,0.16,Low Risk
CRED-03833,CUST-03833,728,On-Time,2,0.48,Medium Risk
CRED-03834,CUST-03834,692,Occasional Late,1,0.35,Medium Risk
CRED-03835,CUST-03835,669,Occasional Late,3,0.64,High Risk
CRED-03836,CUST-03836,717,Occasional Late,0,0.42,Medium Risk
CRED-03837,CUST-03837,743,On-Time,0,0.47,Medium Risk
CRED-03838,CUST-03838,606,Occasional Late,4,0.5,High Risk
CRED-03839,CUST-03839,665,Occasional Late,3,0.76,High Risk
CRED-03840,CUST-03840,723,On-Time,1,0.3,Medium Risk
CRED-03841,CUST-03841,715,On-Time,2,0.22,Medium Risk
CRED-03842,CUST-03842,621,Occasional Late,3,0.49,High Risk
CRED-03843,CUST-03843,731,On-Time,0,0.4,Medium Risk
CRED-03844,CUST-03844,773,On-Time,0,0.25,Low Risk
CRED-03845,CUST-03845,724,On-Time,1,0.48,Medium Risk
CRED-03846,CUST-03846,665,Frequently Late,1,0.56,High Risk
CRED-03847,CUST-03847,771,On-Time,0,0.15,Low Risk
CRED-03848,CUST-03848,682,On-Time,0,0.3,Medium Risk
CRED-03849,CUST-03849,741,Occasional Late,1,0.37,Medium Risk
CRED-03850,CUST-03850,700,Occasional Late,0,0.22,Medium Risk
CRED-03851,CUST-03851,703,Occasional Late,0,0.5,Medium Risk
CRED-03852,CUST-03852,565,Default Risk,4,0.78,Very High Risk
CRED-03853,CUST-03853,710,Occasional Late,0,0.39,Medium Risk
CRED-03854,CUST-03854,735,On-Time,0,0.27,Medium Risk
CRED-03855,CUST-03855,719,On-Time,0,0.33,Medium Risk
CRED-03856,CUST-03856,684,Occasional Late,0,0.35,Medium Risk
CRED-03857,CUST-03857,661,Frequently Late,3,0.47,High Risk
CRED-03858,CUST-03858,736,On-Time,0,0.23,Medium Risk
CRED-03859,CUST-03859,653,Frequently Late,1,0.55,High Risk
CRED-03860,CUST-03860,804,On-Time,0,0.16,Low Risk
CRED-03861,CUST-03861,751,On-Time,0,0.15,Low Risk
CRED-03862,CUST-03862,587,Occasional Late,4,0.57,High Risk
CRED-03863,CUST-03863,669,Occasional Late,3,0.7,High Risk
CRED-03864,CUST-03864,686,On-Time,2,0.24,Medium Risk
CRED-03865,CUST-03865,709,On-Time,1,0.49,Medium Risk
CRED-03866,CUST-03866,658,Frequently Late,2,0.62,High Risk
CRED-03867,CUST-03867,604,Occasional Late,2,0.58,High Risk
CRED-03868,CUST-03868,725,On-Time,1,0.23,Medium Risk
CRED-03869,CUST-03869,608,Occasional Late,3,0.69,High Risk
CRED-03870,CUST-03870,743,On-Time,0,0.5,Medium Risk
CRED-03871,CUST-03871,700,On-Time,0,0.23,Medium Risk
CRED-03872,CUST-03872,804,On-Time,0,0.11,Low Risk
CRED-03873,CUST-03873,487,Frequently Late,11,0.75,Very High Risk
CRED-03874,CUST-03874,795,On-Time,0,0.14,Low Risk
CRED-03875,CUST-03875,681,On-Time,0,0.42,Medium Risk
CRED-03876,CUST-03876,732,On-Time,2,0.24,Medium Risk
CRED-03877,CUST-03877,784,On-Time,0,0.2,Low Risk
CRED-03878,CUST-03878,765,On-Time,0,0.23,Low Risk
CRED-03879,CUST-03879,713,On-Time,0,0.35,Medium Risk
CRED-03880,CUST-03880,666,Frequently Late,1,0.8,High Risk
CRED-03881,CUST-03881,626,Occasional Late,2,0.75,High Risk
CRED-03882,CUST-03882,678,On-Time,0,0.38,Medium Risk
CRED-03883,CUST-03883,719,Occasional Late,0,0.48,Medium Risk
CRED-03884,CUST-03884,712,On-Time,1,0.37,Medium Risk
CRED-03885,CUST-03885,745,On-Time,1,0.4,Medium Risk
CRED-03886,CUST-03886,770,On-Time,0,0.23,Low Risk
CRED-03887,CUST-03887,667,Frequently Late,1,0.82,High Risk
CRED-03888,CUST-03888,734,Occasional Late,2,0.3,Medium Risk
CRED-03889,CUST-03889,727,Occasional Late,0,0.47,Medium Risk
CRED-03890,CUST-03890,645,Occasional Late,3,0.7,High Risk
CRED-03891,CUST-03891,741,Occasional Late,0,0.25,Medium Risk
CRED-03892,CUST-03892,742,Occasional Late,0,0.23,Medium Risk
CRED-03893,CUST-03893,687,Occasional Late,2,0.22,Medium Risk
CRED-03894,CUST-03894,763,On-Time,0,0.13,Low Risk
CRED-03895,CUST-03895,719,On-Time,0,0.44,Medium Risk
CRED-03896,CUST-03896,705,Occasional Late,0,0.44,Medium Risk
CRED-03897,CUST-03897,722,On-Time,0,0.47,Medium Risk
CRED-03898,CUST-03898,591,Frequently Late,2,0.47,High Risk
CRED-03899,CUST-03899,666,Occasional Late,4,0.78,High Risk
CRED-03900,CUST-03900,618,Frequently Late,2,0.72,High Risk
CRED-03901,CUST-03901,674,On-Time,0,0.48,Medium Risk
CRED-03902,CUST-03902,709,On-Time,0,0.39,Medium Risk
CRED-03903,CUST-03903,647,Frequently Late,4,0.47,High Risk
CRED-03904,CUST-03904,717,On-Time,1,0.28,Medium Risk
CRED-03905,CUST-03905,728,On-Time,2,0.45,Medium Risk
CRED-03906,CUST-03906,707,On-Time,0,0.23,Medium Risk
CRED-03907,CUST-03907,780,On-Time,0,0.21,Low Risk
CRED-03908,CUST-03908,567,Frequently Late,4,0.9,Very High Risk
CRED-03909,CUST-03909,576,Default Risk,5,0.78,Very High Risk
CRED-03910,CUST-03910,730,Occasional Late,0,0.28,Medium Risk
CRED-03911,CUST-03911,739,On-Time,2,0.36,Medium Risk
CRED-03912,CUST-03912,670,On-Time,2,0.31,Medium Risk
CRED-03913,CUST-03913,717,Occasional Late,1,0.27,Medium Risk
CRED-03914,CUST-03914,750,On-Time,0,0.08,Low Risk
CRED-03915,CUST-03915,712,Occasional Late,0,0.37,Medium Risk
CRED-03916,CUST-03916,656,Occasional Late,4,0.64,High Risk
CRED-03917,CUST-03917,697,Occasional Late,1,0.49,Medium Risk
CRED-03918,CUST-03918,479,Default Risk,5,0.79,Very High Risk
CRED-03919,CUST-03919,725,On-Time,0,0.21,Medium Risk
CRED-03920,CUST-03920,689,On-Time,0,0.46,Medium Risk
CRED-03921,CUST-03921,712,On-Time,0,0.32,Medium Risk
CRED-03922,CUST-03922,673,Occasional Late,0,0.47,Medium Risk
CRED-03923,CUST-03923,743,On-Time,0,0.34,Medium Risk
CRED-03924,CUST-03924,750,On-Time,0,0.14,Low Risk
CRED-03925,CUST-03925,486,Frequently Late,4,0.74,Very High Risk
CRED-03926,CUST-03926,675,On-Time,0,0.34,Medium Risk
CRED-03927,CUST-03927,701,Occasional Late,1,0.4,Medium Risk
CRED-03928,CUST-03928,673,Occasional Late,0,0.37,Medium Risk
CRED-03929,CUST-03929,782,On-Time,0,0.21,Low Risk
CRED-03930,CUST-03930,770,On-Time,0,0.22,Low Risk
CRED-03931,CUST-03931,669,Frequently Late,1,0.52,High Risk
CRED-03932,CUST-03932,710,On-Time,2,0.5,Medium Risk
CRED-03933,CUST-03933,552,Frequently Late,10,0.99,Very High Risk
CRED-03934,CUST-03934,790,On-Time,0,0.16,Low Risk
CRED-03935,CUST-03935,639,Occasional Late,4,0.53,High Risk
CRED-03936,CUST-03936,707,On-Time,1,0.31,Medium Risk
CRED-03937,CUST-03937,698,On-Time,1,0.35,Medium Risk
CRED-03938,CUST-03938,818,On-Time,0,0.17,Low Risk
CRED-03939,CUST-03939,687,On-Time,0,0.41,Medium Risk
CRED-03940,CUST-03940,714,Occasional Late,1,0.37,Medium Risk
CRED-03941,CUST-03941,717,On-Time,1,0.48,Medium Risk
CRED-03942,CUST-03942,639,Occasional Late,4,0.53,High Risk
CRED-03943,CUST-03943,543,Frequently Late,8,0.81,Very High Risk
CRED-03944,CUST-03944,703,On-Time,0,0.24,Medium Risk
CRED-03945,CUST-03945,767,On-Time,0,0.22,Low Risk
CRED-03946,CUST-03946,772,On-Time,0,0.17,Low Risk
CRED-03947,CUST-03947,623,Frequently Late,1,0.47,High Risk
CRED-03948,CUST-03948,638,Frequently Late,4,0.78,High Risk
CRED-03949,CUST-03949,670,On-Time,2,0.22,Medium Risk
CRED-03950,CUST-03950,809,On-Time,0,0.06,Low Risk
CRED-03951,CUST-03951,715,On-Time,0,0.38,Medium Risk
CRED-03952,CUST-03952,751,On-Time,0,0.06,Low Risk
CRED-03953,CUST-03953,673,Occasional Late,0,0.46,Medium Risk
CRED-03954,CUST-03954,718,Occasional Late,2,0.48,Medium Risk
CRED-03955,CUST-03955,413,Default Risk,6,0.84,Very High Risk
CRED-03956,CUST-03956,776,On-Time,1,0.12,Low Risk
CRED-03957,CUST-03957,735,On-Time,1,0.45,Medium Risk
CRED-03958,CUST-03958,641,Occasional Late,3,0.72,High Risk
CRED-03959,CUST-03959,693,On-Time,0,0.47,Medium Risk
CRED-03960,CUST-03960,733,On-Time,0,0.37,Medium Risk
CRED-03961,CUST-03961,676,On-Time,0,0.22,Medium Risk
CRED-03962,CUST-03962,722,Occasional Late,0,0.35,Medium Risk
CRED-03963,CUST-03963,740,On-Time,0,0.27,Medium Risk
CRED-03964,CUST-03964,733,On-Time,0,0.24,Medium Risk
CRED-03965,CUST-03965,731,Occasional Late,0,0.33,Medium Risk
CRED-03966,CUST-03966,700,Occasional Late,2,0.45,Medium Risk
CRED-03967,CUST-03967,464,Frequently Late,10,0.88,Very High Risk
CRED-03968,CUST-03968,648,Frequently Late,4,0.64,High Risk
CRED-03969,CUST-03969,672,On-Time,0,0.26,Medium Risk
CRED-03970,CUST-03970,718,On-Time,0,0.46,Medium Risk
CRED-03971,CUST-03971,668,Frequently Late,4,0.66,High Risk
CRED-03972,CUST-03972,739,On-Time,0,0.23,Medium Risk
CRED-03973,CUST-03973,770,On-Time,0,0.19,Low Risk
CRED-03974,CUST-03974,647,Occasional Late,4,0.46,High Risk
CRED-03975,CUST-03975,708,Occasional Late,0,0.31,Medium Risk
CRED-03976,CUST-03976,835,On-Time,0,0.09,Low Risk
CRED-03977,CUST-03977,761,On-Time,0,0.2,Low Risk
CRED-03978,CUST-03978,746,On-Time,0,0.49,Medium Risk
CRED-03979,CUST-03979,663,Occasional Late,2,0.68,High Risk
CRED-03980,CUST-03980,699,On-Time,0,0.47,Medium Risk
CRED-03981,CUST-03981,736,On-Time,0,0.44,Medium Risk
CRED-03982,CUST-03982,757,On-Time,0,0.07,Low Risk
CRED-03983,CUST-03983,567,Frequently Late,11,0.91,Very High Risk
CRED-03984,CUST-03984,642,Frequently Late,2,0.56,High Risk
CRED-03985,CUST-03985,613,Occasional Late,2,0.84,High Risk
CRED-03986,CUST-03986,746,On-Time,1,0.2,Medium Risk
CRED-03987,CUST-03987,746,Occasional Late,0,0.28,Medium Risk
CRED-03988,CUST-03988,745,On-Time,0,0.3,Medium Risk
CRED-03989,CUST-03989,772,On-Time,0,0.25,Low Risk
CRED-03990,CUST-03990,784,On-Time,0,0.14,Low Risk
CRED-03991,CUST-03991,720,On-Time,0,0.38,Medium Risk
CRED-03992,CUST-03992,722,On-Time,2,0.32,Medium Risk
CRED-03993,CUST-03993,725,Occasional Late,0,0.27,Medium Risk
CRED-03994,CUST-03994,762,On-Time,0,0.09,Low Risk
CRED-03995,CUST-03995,672,Occasional Late,0,0.45,Medium Risk
CRED-03996,CUST-03996,610,Occasional Late,2,0.84,High Risk
CRED-03997,CUST-03997,796,On-Time,0,0.21,Low Risk
CRED-03998,CUST-03998,752,On-Time,0,0.2,Low Risk
CRED-03999,CUST-03999,708,Occasional Late,0,0.3,Medium Risk
CRED-04000,CUST-04000,593,Occasional Late,2,0.64,High Risk
CRED-04001,CUST-04001,629,Occasional Late,1,0.45,High Risk
CRED-04002,CUST-04002,689,Occasional Late,0,0.32,Medium Risk
CRED-04003,CUST-04003,602,Occasional Late,4,0.52,High Risk
CRED-04004,CUST-04004,780,On-Time,0,0.16,Low Risk
CRED-04005,CUST-04005,728,On-Time,0,0.3,Medium Risk
CRED-04006,CUST-04006,696,Occasional Late,2,0.31,Medium Risk
CRED-04007,CUST-04007,695,Occasional Late,0,0.29,Medium Risk
CRED-04008,CUST-04008,722,Occasional Late,0,0.41,Medium Risk
CRED-04009,CUST-04009,692,On-Time,0,0.22,Medium Risk
CRED-04010,CUST-04010,686,On-Time,1,0.46,Medium Risk
CRED-04011,CUST-04011,629,Occasional Late,3,0.74,High Risk
CRED-04012,CUST-04012,738,On-Time,1,0.49,Medium Risk
CRED-04013,CUST-04013,726,Occasional Late,0,0.29,Medium Risk
CRED-04014,CUST-04014,684,On-Time,1,0.46,Medium Risk
CRED-04015,CUST-04015,645,Occasional Late,2,0.48,High Risk
CRED-04016,CUST-04016,400,Default Risk,8,0.75,Very High Risk
CRED-04017,CUST-04017,593,Occasional Late,2,0.8,High Risk
CRED-04018,CUST-04018,666,Occasional Late,3,0.73,High Risk
CRED-04019,CUST-04019,684,On-Time,0,0.46,Medium Risk
CRED-04020,CUST-04020,657,Occasional Late,4,0.54,High Risk
CRED-04021,CUST-04021,750,On-Time,0,0.05,Low Risk
CRED-04022,CUST-04022,718,Occasional Late,0,0.3,Medium Risk
CRED-04023,CUST-04023,695,On-Time,0,0.34,Medium Risk
CRED-04024,CUST-04024,682,On-Time,0,0.46,Medium Risk
CRED-04025,CUST-04025,551,Frequently Late,11,0.74,Very High Risk
CRED-04026,CUST-04026,503,Default Risk,4,0.86,Very High Risk
CRED-04027,CUST-04027,680,On-Time,2,0.25,Medium Risk
CRED-04028,CUST-04028,646,Occasional Late,4,0.85,High Risk
CRED-04029,CUST-04029,740,On-Time,2,0.45,Medium Risk
CRED-04030,CUST-04030,709,Occasional Late,0,0.25,Medium Risk
CRED-04031,CUST-04031,667,Occasional Late,3,0.7,High Risk
CRED-04032,CUST-04032,786,On-Time,0,0.24,Low Risk
CRED-04033,CUST-04033,639,Frequently Late,4,0.65,High Risk
CRED-04034,CUST-04034,762,On-Time,0,0.05,Low Risk
CRED-04035,CUST-04035,680,On-Time,1,0.3,Medium Risk
CRED-04036,CUST-04036,755,On-Time,1,0.06,Low Risk
CRED-04037,CUST-04037,657,Occasional Late,4,0.72,High Risk
CRED-04038,CUST-04038,785,On-Time,0,0.18,Low Risk
CRED-04039,CUST-04039,704,On-Time,0,0.49,Medium Risk
CRED-04040,CUST-04040,683,On-Time,0,0.33,Medium Risk
CRED-04041,CUST-04041,692,Occasional Late,2,0.44,Medium Risk
CRED-04042,CUST-04042,691,On-Time,0,0.22,Medium Risk
CRED-04043,CUST-04043,527,Default Risk,11,0.79,Very High Risk
CRED-04044,CUST-04044,721,On-Time,1,0.24,Medium Risk
CRED-04045,CUST-04045,736,Occasional Late,0,0.29,Medium Risk
CRED-04046,CUST-04046,675,On-Time,1,0.43,Medium Risk
CRED-04047,CUST-04047,690,Occasional Late,0,0.21,Medium Risk
CRED-04048,CUST-04048,638,Occasional Late,1,0.59,High Risk
CRED-04049,CUST-04049,660,Occasional Late,3,0.65,High Risk
CRED-04050,CUST-04050,724,On-Time,0,0.37,Medium Risk
CRED-04051,CUST-04051,698,On-Time,0,0.33,Medium Risk
CRED-04052,CUST-04052,747,On-Time,0,0.39,Medium Risk
CRED-04053,CUST-04053,502,Frequently Late,10,0.89,Very High Risk
CRED-04054,CUST-04054,683,On-Time,0,0.37,Medium Risk
CRED-04055,CUST-04055,713,Occasional Late,0,0.24,Medium Risk
CRED-04056,CUST-04056,654,Frequently Late,1,0.67,High Risk
CRED-04057,CUST-04057,722,On-Time,0,0.45,Medium Risk
CRED-04058,CUST-04058,702,On-Time,0,0.49,Medium Risk
CRED-04059,CUST-04059,677,On-Time,0,0.24,Medium Risk
CRED-04060,CUST-04060,737,On-Time,0,0.43,Medium Risk
CRED-04061,CUST-04061,765,On-Time,0,0.1,Low Risk
CRED-04062,CUST-04062,678,On-Time,0,0.29,Medium Risk
CRED-04063,CUST-04063,525,Default Risk,9,0.93,Very High Risk
CRED-04064,CUST-04064,583,Occasional Late,3,0.47,High Risk
CRED-04065,CUST-04065,709,Occasional Late,0,0.48,Medium Risk
CRED-04066,CUST-04066,569,Default Risk,4,0.7,Very High Risk
CRED-04067,CUST-04067,704,Occasional Late,1,0.39,Medium Risk
