customer_id,age,gender,education,employment_status,marital_status,city_tier,occupation,customer_since
CUST-02335,23,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2021-09-03
CUST-02336,26,Female,Doctorate,Self-Employed,Divorced,Tier 2,Healthcare,2021-02-21
CUST-02337,56,Male,Master'S,Unemployed,Single,Tier 3,Unemployed,2019-11-17
CUST-02338,48,Female,Master'S,Employed,Single,Tier 3,Retail/Hospitality,2024-06-27
CUST-02339,49,Female,High School,Employed,Single,Tier 3,Software/Tech,2018-11-14
CUST-02340,58,Male,High School,Employed,Married,Tier 1,Retail/Hospitality,2024-10-04
CUST-02341,67,Female,High School,Retired,Married,Tier 1,Retired,2024-01-15
CUST-02342,29,Female,Associate,Employed,Married,Tier 2,Healthcare,2018-11-30
CUST-02343,25,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2022-08-04
CUST-02344,25,Female,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2018-10-02
CUST-02345,67,Male,Bachelor'S,Retired,Divorced,Tier 2,Retired,2023-08-14
CUST-02346,45,Male,Master'S,Employed,Single,Tier 2,Other,2021-06-15
CUST-02347,37,Female,Master'S,Employed,Married,Tier 2,Software/Tech,2021-03-18
CUST-02348,64,Female,High School,Employed,Divorced,Tier 2,Software/Tech,2021-03-21
CUST-02349,24,Non-Binary,Master'S,Employed,Married,Tier 2,Healthcare,2021-02-03
CUST-02350,28,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2019-07-11
CUST-02351,37,Female,Bachelor'S,Employed,Divorced,Tier 3,Healthcare,2020-09-09
CUST-02352,33,Female,Bachelor'S,Employed,Married,Tier 3,Healthcare,2019-07-14
CUST-02353,21,Female,High School,Employed,Married,Tier 1,Software/Tech,2024-09-17
CUST-02354,23,Female,Master'S,Employed,Single,Tier 3,Finance/Banking,2018-06-27
CUST-02355,75,Male,Bachelor'S,Employed,Divorced,Tier 1,Education,2021-11-23
CUST-02356,39,Female,Master'S,Employed,Single,Tier 2,Education,2023-08-21
CUST-02357,43,Male,Doctorate,Self-Employed,Single,Tier 3,Trades/Manufacturing,2018-02-06
CUST-02358,20,Female,Bachelor'S,Student,Divorced,Tier 2,Student,2023-07-17
CUST-02359,58,Male,High School,Employed,Married,Tier 1,Retail/Hospitality,2018-07-15
CUST-02360,59,Female,High School,Unemployed,Married,Tier 2,Unemployed,2021-08-10
CUST-02361,31,Male,Associate,Self-Employed,Married,Tier 3,Software/Tech,2019-08-16
CUST-02362,28,Male,High School,Employed,Married,Tier 2,Retail/Hospitality,2022-01-08
CUST-02363,35,Female,Master'S,Employed,Married,Tier 3,Education,2019-03-21
CUST-02364,71,Male,Associate,Retired,Married,Tier 2,Retired,2021-10-04
CUST-02365,29,Female,Doctorate,Employed,Single,Tier 3,Trades/Manufacturing,2024-03-27
CUST-02366,40,Male,Bachelor'S,Self-Employed,Married,Tier 1,Finance/Banking,2019-06-17
CUST-02367,29,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2018-09-29
CUST-02368,30,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2021-08-15
CUST-02369,42,Female,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2022-11-17
CUST-02370,62,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2018-12-07
CUST-02371,68,Female,Bachelor'S,Retired,Divorced,Tier 1,Retired,2021-02-12
CUST-02372,75,Male,High School,Retired,Single,Tier 3,Retired,2018-09-19
CUST-02373,36,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2019-12-27
CUST-02374,72,Male,Bachelor'S,Retired,Single,Tier 1,Retired,2019-08-14
CUST-02375,63,Male,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2020-12-02
CUST-02376,53,Female,Master'S,Employed,Married,Tier 2,Finance/Banking,2018-03-23
CUST-02377,62,Female,High School,Employed,Married,Tier 2,Healthcare,2019-04-24
CUST-02378,25,Female,High School,Employed,Single,Tier 2,Finance/Banking,2019-03-11
CUST-02379,46,Male,Bachelor'S,Employed,Widowed,Tier 2,Healthcare,2023-10-24
CUST-02380,72,Male,Doctorate,Retired,Married,Tier 1,Retired,2024-10-08
CUST-02381,70,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2023-11-07
CUST-02382,72,Female,Associate,Retired,Married,Tier 2,Retired,2021-02-02
CUST-02383,49,Male,High School,Employed,Married,Tier 2,Other,2023-08-24
CUST-02384,68,Female,Associate,Retired,Widowed,Tier 3,Retired,2024-12-15
CUST-02385,61,Male,Associate,Self-Employed,Married,Tier 2,Education,2024-10-10
CUST-02386,35,Male,Bachelor'S,Employed,Single,Tier 1,Other,2022-01-06
CUST-02387,23,Male,Bachelor'S,Self-Employed,Widowed,Tier 1,Finance/Banking,2018-07-02
CUST-02388,35,Male,Associate,Employed,Single,Tier 2,Healthcare,2018-10-20
CUST-02389,36,Female,High School,Self-Employed,Married,Tier 2,Software/Tech,2021-03-31
CUST-02390,39,Male,Associate,Employed,Married,Tier 1,Education,2018-08-19
CUST-02391,54,Female,Master'S,Employed,Single,Tier 2,Retail/Hospitality,2020-07-30
CUST-02392,49,Male,Bachelor'S,Employed,Divorced,Tier 1,Healthcare,2020-08-01
CUST-02393,73,Female,Doctorate,Retired,Single,Tier 1,Retired,2021-05-26
CUST-02394,58,Male,Bachelor'S,Self-Employed,Married,Tier 2,Finance/Banking,2023-08-30
CUST-02395,20,Female,Associate,Employed,Single,Tier 3,Software/Tech,2024-10-09
CUST-02396,45,Female,High School,Unemployed,Divorced,Tier 1,Unemployed,2023-10-21
CUST-02397,27,Non-Binary,Bachelor'S,Employed,Single,Tier 1,Healthcare,2023-06-07
CUST-02398,68,Male,Bachelor'S,Employed,Single,Tier 2,Healthcare,2022-08-14
CUST-02399,52,Female,Bachelor'S,Self-Employed,Single,Tier 1,Software/Tech,2019-07-17
CUST-02400,46,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2024-07-30
CUST-02401,71,Male,Bachelor'S,Retired,Married,Tier 3,Retired,2019-10-02
CUST-02402,32,Male,High School,Self-Employed,Single,Tier 3,Retail/Hospitality,2019-06-03
CUST-02403,50,Male,Master'S,Employed,Single,Tier 2,Finance/Banking,2023-07-21
CUST-02404,24,Non-Binary,Bachelor'S,Self-Employed,Single,Tier 1,Healthcare,2020-11-09
CUST-02405,29,Male,Associate,Employed,Married,Tier 1,Management/Executive,2021-06-27
CUST-02406,66,Female,Bachelor'S,Retired,Single,Tier 2,Retired,2018-07-05
CUST-02407,47,Female,Bachelor'S,Employed,Married,Tier 2,Other,2021-09-30
CUST-02408,38,Female,High School,Unemployed,Single,Tier 2,Unemployed,2019-06-23
CUST-02409,48,Female,Bachelor'S,Employed,Divorced,Tier 1,Finance/Banking,2024-03-02
CUST-02410,75,Male,Associate,Retired,Single,Tier 2,Retired,2021-09-27
CUST-02411,41,Female,Associate,Employed,Married,Tier 1,Finance/Banking,2021-12-14
CUST-02412,37,Male,High School,Employed,Married,Tier 3,Software/Tech,2024-10-27
CUST-02413,54,Female,High School,Employed,Widowed,Tier 2,Finance/Banking,2022-04-08
CUST-02414,21,Female,High School,Employed,Married,Tier 2,Trades/Manufacturing,2019-02-18
CUST-02415,45,Non-Binary,Associate,Employed,Married,Tier 3,Finance/Banking,2021-06-25
CUST-02416,61,Male,Master'S,Employed,Single,Tier 3,Healthcare,2022-03-13
CUST-02417,37,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2023-12-14
CUST-02418,41,Male,Bachelor'S,Employed,Divorced,Tier 2,Management/Executive,2022-01-30
CUST-02419,67,Male,Associate,Retired,Married,Tier 1,Retired,2023-01-05
CUST-02420,66,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2024-05-26
CUST-02421,68,Female,High School,Retired,Married,Tier 2,Retired,2020-06-23
CUST-02422,49,Male,High School,Employed,Divorced,Tier 3,Education,2021-05-21
CUST-02423,58,Female,High School,Self-Employed,Married,Tier 2,Retail/Hospitality,2024-07-15
CUST-02424,53,Female,Doctorate,Employed,Single,Tier 2,Software/Tech,2024-08-12
CUST-02425,75,Female,Bachelor'S,Retired,Married,Tier 2,Retired,2022-03-09
CUST-02426,70,Male,High School,Retired,Single,Tier 3,Retired,2022-05-27
CUST-02427,51,Male,Associate,Employed,Married,Tier 2,Trades/Manufacturing,2019-12-26
CUST-02428,53,Male,High School,Employed,Divorced,Tier 2,Finance/Banking,2022-06-04
CUST-02429,19,Male,High School,Employed,Divorced,Tier 3,Retail/Hospitality,2018-09-15
CUST-02430,32,Female,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2023-10-23
CUST-02431,51,Male,Bachelor'S,Employed,Single,Tier 2,Trades/Manufacturing,2020-07-29
CUST-02432,53,Female,Bachelor'S,Employed,Married,Tier 3,Software/Tech,2023-08-20
CUST-02433,23,Female,Associate,Self-Employed,Married,Tier 2,Retail/Hospitality,2024-02-17
CUST-02434,56,Female,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2019-06-22
CUST-02435,59,Male,Associate,Unemployed,Married,Tier 1,Unemployed,2019-05-12
CUST-02436,68,Male,Associate,Employed,Single,Tier 2,Retail/Hospitality,2021-10-14
CUST-02437,68,Female,Bachelor'S,Retired,Married,Tier 3,Retired,2018-12-25
CUST-02438,75,Female,High School,Retired,Married,Tier 1,Retired,2021-05-15
CUST-02439,71,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2024-08-26
CUST-02440,29,Male,Master'S,Employed,Single,Tier 2,Retail/Hospitality,2022-05-15
CUST-02441,20,Male,High School,Student,Widowed,Tier 2,Student,2024-07-18
CUST-02442,62,Female,Master'S,Employed,Single,Tier 2,Finance/Banking,2024-01-04
CUST-02443,35,Male,High School,Employed,Married,Tier 1,Healthcare,2022-12-07
CUST-02444,57,Female,Associate,Employed,Single,Tier 2,Healthcare,2021-07-07
CUST-02445,38,Male,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2019-09-01
CUST-02446,32,Female,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2024-10-06
CUST-02447,50,Female,High School,Employed,Married,Tier 1,Trades/Manufacturing,2021-01-05
CUST-02448,52,Female,Bachelor'S,Employed,Married,Tier 2,Other,2018-11-27
CUST-02449,43,Male,Doctorate,Employed,Married,Tier 2,Retail/Hospitality,2023-07-06
CUST-02450,25,Male,High School,Employed,Divorced,Tier 2,Education,2021-01-26
CUST-02451,53,Male,Master'S,Unemployed,Widowed,Tier 3,Unemployed,2019-07-03
CUST-02452,65,Female,Bachelor'S,Retired,Married,Tier 3,Retired,2020-09-07
CUST-02453,47,Female,Master'S,Employed,Married,Tier 3,Software/Tech,2019-05-03
CUST-02454,40,Female,High School,Employed,Married,Tier 3,Retail/Hospitality,2020-11-07
CUST-02455,59,Male,Bachelor'S,Employed,Married,Tier 1,Management/Executive,2021-08-01
CUST-02456,61,Female,High School,Employed,Single,Tier 2,Finance/Banking,2021-05-30
CUST-02457,31,Male,Master'S,Employed,Married,Tier 1,Software/Tech,2024-02-04
CUST-02458,31,Female,Bachelor'S,Self-Employed,Married,Tier 3,Retail/Hospitality,2023-04-21
CUST-02459,19,Male,Associate,Student,Widowed,Tier 3,Student,2024-01-08
CUST-02460,72,Female,High School,Retired,Married,Tier 1,Retired,2018-09-19
CUST-02461,54,Male,Master'S,Employed,Married,Tier 2,Software/Tech,2024-01-20
CUST-02462,22,Male,Bachelor'S,Employed,Married,Tier 3,Retail/Hospitality,2023-03-28
CUST-02463,55,Female,Associate,Employed,Single,Tier 2,Management/Executive,2022-07-25
CUST-02464,62,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2024-10-07
CUST-02465,58,Female,Master'S,Employed,Married,Tier 1,Software/Tech,2023-09-14
CUST-02466,71,Female,Associate,Retired,Single,Tier 2,Retired,2024-01-25
CUST-02467,64,Female,High School,Employed,Married,Tier 1,Healthcare,2024-04-07
CUST-02468,31,Male,Master'S,Employed,Single,Tier 2,Education,2023-04-08
CUST-02469,73,Female,Associate,Retired,Married,Tier 3,Retired,2021-04-07
CUST-02470,56,Female,Associate,Employed,Single,Tier 2,Software/Tech,2023-10-04
CUST-02471,42,Male,High School,Employed,Single,Tier 2,Software/Tech,2023-08-05
CUST-02472,37,Female,Master'S,Self-Employed,Single,Tier 2,Trades/Manufacturing,2022-07-27
CUST-02473,19,Male,High School,Student,Married,Tier 1,Student,2020-12-24
CUST-02474,56,Male,Bachelor'S,Self-Employed,Married,Tier 3,Education,2019-07-26
CUST-02475,23,Male,Master'S,Employed,Single,Tier 1,Education,2022-09-03
CUST-02476,34,Male,High School,Employed,Single,Tier 1,Software/Tech,2018-12-24
CUST-02477,42,Male,Master'S,Employed,Divorced,Tier 3,Software/Tech,2024-10-25
CUST-02478,74,Female,Bachelor'S,Retired,Divorced,Tier 2,Retired,2020-06-30
CUST-02479,45,Female,Bachelor'S,Employed,Married,Tier 2,Education,2019-03-30
CUST-02480,19,Male,Associate,Student,Married,Tier 1,Student,2020-10-13
CUST-02481,52,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2021-01-17
CUST-02482,54,Female,Associate,Self-Employed,Single,Tier 3,Finance/Banking,2019-09-15
CUST-02483,22,Female,High School,Employed,Widowed,Tier 1,Finance/Banking,2022-02-01
CUST-02484,18,Female,Master'S,Employed,Married,Tier 3,Software/Tech,2023-07-09
CUST-02485,57,Female,High School,Employed,Single,Tier 1,Software/Tech,2019-11-09
CUST-02486,29,Male,Master'S,Employed,Single,Tier 2,Software/Tech,2018-04-07
CUST-02487,73,Male,High School,Retired,Married,Tier 2,Retired,2019-02-18
CUST-02488,53,Male,Associate,Employed,Single,Tier 1,Healthcare,2018-06-21
CUST-02489,62,Female,Master'S,Employed,Single,Tier 1,Finance/Banking,2019-12-28
CUST-02490,40,Male,High School,Unemployed,Married,Tier 1,Unemployed,2021-01-22
CUST-02491,64,Female,Master'S,Unemployed,Single,Tier 2,Unemployed,2020-06-05
CUST-02492,48,Male,Bachelor'S,Employed,Married,Tier 3,Other,2023-03-31
CUST-02493,28,Female,Associate,Employed,Divorced,Tier 3,Retail/Hospitality,2020-01-02
CUST-02494,27,Male,Bachelor'S,Employed,Single,Tier 1,Retail/Hospitality,2023-03-27
CUST-02495,20,Male,Associate,Student,Single,Tier 3,Student,2019-05-29
CUST-02496,71,Male,Associate,Retired,Divorced,Tier 1,Retired,2022-01-21
CUST-02497,31,Male,Bachelor'S,Unemployed,Single,Tier 3,Unemployed,2018-12-22
CUST-02498,33,Male,Associate,Employed,Single,Tier 2,Retail/Hospitality,2022-12-06
CUST-02499,27,Female,High School,Employed,Divorced,Tier 3,Healthcare,2022-05-26
CUST-02500,46,Male,Master'S,Employed,Single,Tier 2,Software/Tech,2020-02-19
CUST-02501,27,Male,Master'S,Self-Employed,Single,Tier 2,Other,2020-07-18
CUST-02502,29,Female,Bachelor'S,Employed,Single,Tier 2,Trades/Manufacturing,2021-11-20
CUST-02503,47,Male,Bachelor'S,Employed,Divorced,Tier 2,Finance/Banking,2019-01-03
CUST-02504,58,Female,Bachelor'S,Employed,Married,Tier 3,Education,2019-09-30
CUST-02505,18,Non-Binary,Bachelor'S,Student,Married,Tier 1,Student,2023-08-16
CUST-02506,22,Male,Bachelor'S,Employed,Married,Tier 3,Retail/Hospitality,2024-11-05
CUST-02507,37,Male,Doctorate,Employed,Single,Tier 3,Software/Tech,2018-02-18
CUST-02508,25,Male,High School,Employed,Divorced,Tier 2,Retail/Hospitality,2018-11-26
CUST-02509,60,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2019-09-10
CUST-02510,29,Female,Master'S,Employed,Single,Tier 1,Software/Tech,2024-06-08
CUST-02511,18,Female,Bachelor'S,Student,Divorced,Tier 3,Student,2021-11-22
CUST-02512,74,Female,Master'S,Employed,Divorced,Tier 2,Education,2022-12-13
CUST-02513,71,Male,Associate,Retired,Married,Tier 3,Retired,2023-01-24
CUST-02514,37,Female,Associate,Employed,Widowed,Tier 2,Education,2021-02-08
CUST-02515,45,Female,Master'S,Employed,Single,Tier 3,Trades/Manufacturing,2020-11-10
CUST-02516,74,Female,Associate,Retired,Married,Tier 3,Retired,2021-05-12
CUST-02517,60,Female,Bachelor'S,Employed,Single,Tier 3,Healthcare,2022-04-11
CUST-02518,54,Female,High School,Self-Employed,Married,Tier 1,Education,2024-11-09
CUST-02519,64,Male,Bachelor'S,Employed,Divorced,Tier 2,Education,2023-07-01
CUST-02520,54,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2020-03-27
CUST-02521,29,Female,Associate,Employed,Married,Tier 2,Finance/Banking,2018-10-24
CUST-02522,54,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2018-01-19
CUST-02523,66,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2021-10-30
CUST-02524,66,Male,High School,Retired,Single,Tier 1,Retired,2023-12-28
CUST-02525,73,Female,Bachelor'S,Retired,Single,Tier 2,Retired,2019-07-21
CUST-02526,61,Female,Bachelor'S,Self-Employed,Married,Tier 2,Education,2024-08-02
CUST-02527,73,Male,High School,Employed,Married,Tier 2,Finance/Banking,2022-03-18
CUST-02528,45,Female,Bachelor'S,Employed,Single,Tier 2,Education,2020-03-06
CUST-02529,64,Female,Associate,Employed,Married,Tier 2,Education,2019-11-13
CUST-02530,32,Female,Associate,Employed,Married,Tier 1,Retail/Hospitality,2022-11-30
CUST-02531,23,Male,Bachelor'S,Employed,Married,Tier 2,Other,2022-07-30
CUST-02532,61,Male,Bachelor'S,Self-Employed,Single,Tier 1,Finance/Banking,2020-04-25
CUST-02533,37,Male,Master'S,Employed,Married,Tier 1,Software/Tech,2019-04-14
CUST-02534,67,Male,High School,Retired,Married,Tier 2,Retired,2020-06-08
CUST-02535,31,Female,Associate,Employed,Married,Tier 2,Healthcare,2020-06-17
CUST-02536,19,Non-Binary,High School,Student,Married,Tier 1,Student,2022-05-15
CUST-02537,26,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2021-08-23
CUST-02538,54,Female,Bachelor'S,Employed,Divorced,Tier 1,Software/Tech,2021-05-14
CUST-02539,37,Female,Bachelor'S,Self-Employed,Widowed,Tier 2,Trades/Manufacturing,2023-12-12
CUST-02540,43,Male,Associate,Employed,Married,Tier 2,Management/Executive,2021-03-16
CUST-02541,46,Female,Master'S,Employed,Single,Tier 3,Trades/Manufacturing,2023-02-22
CUST-02542,18,Male,Bachelor'S,Student,Single,Tier 1,Student,2018-05-15
CUST-02543,72,Female,Master'S,Retired,Married,Tier 2,Retired,2018-02-10
CUST-02544,52,Male,High School,Employed,Single,Tier 2,Software/Tech,2020-06-30
CUST-02545,23,Male,Bachelor'S,Self-Employed,Single,Tier 3,Education,2024-02-09
CUST-02546,54,Female,Bachelor'S,Employed,Divorced,Tier 1,Finance/Banking,2022-07-10
CUST-02547,70,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2019-07-03
CUST-02548,22,Female,High School,Employed,Single,Tier 2,Management/Executive,2023-04-04
CUST-02549,50,Female,Doctorate,Employed,Widowed,Tier 2,Healthcare,2024-07-13
CUST-02550,66,Male,Associate,Employed,Married,Tier 3,Healthcare,2022-10-11
CUST-02551,68,Female,High School,Retired,Married,Tier 1,Retired,2018-10-05
CUST-02552,31,Male,Bachelor'S,Employed,Single,Tier 1,Education,2021-10-19
CUST-02553,29,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2024-08-27
CUST-02554,59,Female,Bachelor'S,Employed,Married,Tier 1,Education,2022-05-16
CUST-02555,37,Male,Associate,Self-Employed,Married,Tier 3,Healthcare,2020-05-20
CUST-02556,70,Female,Bachelor'S,Retired,Single,Tier 2,Retired,2022-11-05
CUST-02557,67,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2022-05-01
CUST-02558,41,Male,Associate,Employed,Married,Tier 2,Software/Tech,2018-10-09
CUST-02559,60,Female,Master'S,Employed,Divorced,Tier 3,Retail/Hospitality,2023-04-07
CUST-02560,51,Female,Master'S,Employed,Married,Tier 2,Healthcare,2022-09-15
CUST-02561,42,Female,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2022-08-28
CUST-02562,67,Male,High School,Retired,Single,Tier 2,Retired,2023-09-27
CUST-02563,46,Male,Master'S,Employed,Married,Tier 2,Retail/Hospitality,2019-02-24
CUST-02564,74,Female,High School,Employed,Married,Tier 1,Healthcare,2020-06-21
CUST-02565,56,Male,High School,Employed,Single,Tier 1,Management/Executive,2019-11-02
CUST-02566,48,Non-Binary,High School,Employed,Single,Tier 3,Healthcare,2022-01-08
CUST-02567,73,Male,High School,Retired,Single,Tier 1,Retired,2020-11-04
CUST-02568,64,Female,Master'S,Employed,Single,Tier 2,Retail/Hospitality,2024-01-07
CUST-02569,60,Female,Bachelor'S,Employed,Single,Tier 3,Healthcare,2020-08-03
CUST-02570,67,Male,Doctorate,Employed,Divorced,Tier 2,Management/Executive,2021-04-18
CUST-02571,40,Male,High School,Self-Employed,Married,Tier 2,Finance/Banking,2021-04-10
CUST-02572,61,Female,Bachelor'S,Employed,Widowed,Tier 2,Education,2022-06-07
CUST-02573,55,Female,Doctorate,Employed,Divorced,Tier 1,Finance/Banking,2024-06-09
CUST-02574,37,Male,Master'S,Employed,Married,Tier 2,Management/Executive,2024-04-21
CUST-02575,40,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2018-10-25
CUST-02576,62,Male,High School,Employed,Divorced,Tier 1,Management/Executive,2022-10-26
CUST-02577,69,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2018-02-10
CUST-02578,33,Female,Associate,Employed,Single,Tier 2,Management/Executive,2018-04-13
CUST-02579,67,Male,Bachelor'S,Retired,Married,Tier 3,Retired,2020-11-19
CUST-02580,59,Female,Bachelor'S,Employed,Single,Tier 2,Healthcare,2019-06-20
CUST-02581,72,Male,Bachelor'S,Retired,Single,Tier 1,Retired,2019-09-05
CUST-02582,25,Male,Bachelor'S,Employed,Single,Tier 3,Trades/Manufacturing,2018-10-27
CUST-02583,67,Male,Bachelor'S,Self-Employed,Single,Tier 1,Education,2024-06-14
CUST-02584,38,Female,High School,Employed,Married,Tier 2,Trades/Manufacturing,2021-03-14
CUST-02585,18,Female,Bachelor'S,Student,Married,Tier 2,Student,2021-05-09
CUST-02586,72,Female,Bachelor'S,Employed,Married,Tier 1,Other,2021-12-03
CUST-02587,25,Male,Associate,Employed,Single,Tier 1,Software/Tech,2023-11-02
CUST-02588,46,Male,Associate,Employed,Married,Tier 2,Healthcare,2022-05-01
CUST-02589,49,Female,High School,Employed,Single,Tier 3,Finance/Banking,2018-10-28
CUST-02590,55,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2023-03-22
CUST-02591,22,Female,Doctorate,Employed,Married,Tier 2,Other,2024-05-22
CUST-02592,64,Male,Associate,Employed,Single,Tier 2,Trades/Manufacturing,2024-09-22
