debt_id,customer_id,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio
DEBT-03510,CUST-03510,453.59,24973.9,0.0,16501.93,0.0,41929.42,0.4641
DEBT-03511,CUST-03511,11767.62,0.0,0.0,10536.77,286504.76,308809.15,0.3896
DEBT-03512,CUST-03512,0.0,0.0,0.0,0.0,148827.77,148827.77,0.3941
DEBT-03513,CUST-03513,0.0,0.0,0.0,0.0,156322.65,156322.65,0.1974
DEBT-03514,CUST-03514,1266.11,7340.54,0.0,0.0,270546.38,279153.03,1.0043
DEBT-03515,CUST-03515,10100.32,4989.69,0.0,0.0,0.0,15090.01,0.0242
DEBT-03516,CUST-03516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03517,CUST-03517,11902.04,0.0,0.0,0.0,0.0,11902.04,0.0178
DEBT-03518,CUST-03518,0.0,0.0,0.0,9698.16,0.0,9698.16,0.0578
DEBT-03519,CUST-03519,5268.09,19609.74,0.0,19434.62,0.0,44312.45,0.0922
DEBT-03520,CUST-03520,0.0,0.0,0.0,15997.89,0.0,15997.89,0.0207
DEBT-03521,CUST-03521,6270.74,22283.25,0.0,10473.75,0.0,39027.74,0.1192
DEBT-03522,CUST-03522,9815.64,0.0,0.0,0.0,0.0,9815.64,0.0165
DEBT-03523,CUST-03523,18228.9,4664.68,0.0,29740.88,0.0,52634.46,0.0623
DEBT-03524,CUST-03524,445.0,0.0,0.0,0.0,296273.42,296718.42,0.7895
DEBT-03525,CUST-03525,14972.39,0.0,0.0,27717.09,0.0,42689.48,0.0469
DEBT-03526,CUST-03526,0.0,0.0,0.0,24481.84,0.0,24481.84,0.0775
DEBT-03527,CUST-03527,0.0,0.0,0.0,0.0,189685.01,189685.01,0.5064
DEBT-03528,CUST-03528,4308.03,0.0,0.0,0.0,0.0,4308.03,0.0199
DEBT-03529,CUST-03529,0.0,0.0,0.0,0.0,206765.06,206765.06,0.3748
DEBT-03530,CUST-03530,0.0,20013.85,0.0,0.0,0.0,20013.85,0.0702
DEBT-03531,CUST-03531,1390.71,2051.05,13130.63,0.0,0.0,16572.39,0.1215
DEBT-03532,CUST-03532,0.0,0.0,12701.03,21695.98,305170.92,339567.93,0.4466
DEBT-03533,CUST-03533,278.37,7817.66,0.0,0.0,0.0,8096.03,0.0232
DEBT-03534,CUST-03534,13665.19,0.0,0.0,0.0,0.0,13665.19,0.0152
DEBT-03535,CUST-03535,7106.1,12091.02,0.0,12440.12,150644.31,182281.55,0.3373
DEBT-03536,CUST-03536,2998.21,0.0,0.0,0.0,0.0,2998.21,0.0076
DEBT-03537,CUST-03537,470.38,0.0,0.0,0.0,0.0,470.38,0.0074
DEBT-03538,CUST-03538,0.0,0.0,0.0,34539.3,0.0,34539.3,0.268
DEBT-03539,CUST-03539,11534.3,0.0,0.0,0.0,0.0,11534.3,0.0184
DEBT-03540,CUST-03540,0.0,7208.03,0.0,14982.83,209397.92,231588.78,0.3384
DEBT-03541,CUST-03541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03542,CUST-03542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03543,CUST-03543,0.0,0.0,0.0,0.0,228653.42,228653.42,0.407
DEBT-03544,CUST-03544,1033.37,0.0,0.0,0.0,0.0,1033.37,0.0026
DEBT-03545,CUST-03545,3066.61,0.0,14202.65,0.0,0.0,17269.26,0.0311
DEBT-03546,CUST-03546,4248.04,0.0,0.0,8339.92,0.0,12587.96,0.0242
DEBT-03547,CUST-03547,3824.34,0.0,0.0,0.0,0.0,3824.34,0.0054
DEBT-03548,CUST-03548,8577.15,0.0,0.0,0.0,0.0,8577.15,0.0144
DEBT-03549,CUST-03549,5211.42,0.0,0.0,0.0,0.0,5211.42,0.0149
DEBT-03550,CUST-03550,3572.23,0.0,0.0,0.0,0.0,3572.23,0.0188
DEBT-03551,CUST-03551,0.0,0.0,0.0,0.0,94814.73,94814.73,0.2311
DEBT-03552,CUST-03552,5732.18,0.0,0.0,0.0,0.0,5732.18,0.0194
DEBT-03553,CUST-03553,10789.82,0.0,0.0,0.0,0.0,10789.82,0.0205
DEBT-03554,CUST-03554,6322.16,4928.23,0.0,0.0,0.0,11250.39,0.033
DEBT-03555,CUST-03555,8731.97,0.0,0.0,6663.76,0.0,15395.73,0.0405
DEBT-03556,CUST-03556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03557,CUST-03557,0.0,0.0,26827.2,16676.46,0.0,43503.66,0.0914
DEBT-03558,CUST-03558,6383.56,0.0,19068.62,34594.66,123575.64,183622.48,0.4364
DEBT-03559,CUST-03559,6945.01,0.0,0.0,18552.47,0.0,25497.48,0.0478
DEBT-03560,CUST-03560,519.74,19382.3,0.0,0.0,0.0,19902.04,0.0611
DEBT-03561,CUST-03561,8294.0,0.0,0.0,34709.9,0.0,43003.9,0.097
DEBT-03562,CUST-03562,6970.93,0.0,0.0,0.0,120846.6,127817.53,0.3351
DEBT-03563,CUST-03563,8425.43,0.0,0.0,0.0,264990.78,273416.21,0.7274
DEBT-03564,CUST-03564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03565,CUST-03565,548.34,19025.8,0.0,0.0,0.0,19574.14,0.0766
DEBT-03566,CUST-03566,11029.99,0.0,0.0,0.0,0.0,11029.99,0.0143
DEBT-03567,CUST-03567,15931.74,16422.52,0.0,34897.26,0.0,67251.52,0.0899
DEBT-03568,CUST-03568,185.81,0.0,0.0,0.0,0.0,185.81,0.0009
DEBT-03569,CUST-03569,3570.57,0.0,0.0,0.0,0.0,3570.57,0.0074
DEBT-03570,CUST-03570,21443.97,0.0,0.0,20640.9,0.0,42084.87,0.0365
DEBT-03571,CUST-03571,7871.36,0.0,0.0,0.0,300748.35,308619.71,0.8043
DEBT-03572,CUST-03572,0.0,15441.54,0.0,0.0,0.0,15441.54,0.0487
DEBT-03573,CUST-03573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03574,CUST-03574,0.0,0.0,14801.2,5337.77,0.0,20138.97,0.0275
DEBT-03575,CUST-03575,3031.92,10810.8,0.0,28999.49,0.0,42842.21,0.1494
DEBT-03576,CUST-03576,14760.14,0.0,0.0,0.0,0.0,14760.14,0.0179
DEBT-03577,CUST-03577,260.41,11196.24,17614.68,0.0,0.0,29071.33,0.2665
DEBT-03578,CUST-03578,7498.3,0.0,0.0,0.0,0.0,7498.3,0.012
DEBT-03579,CUST-03579,1682.16,0.0,0.0,0.0,0.0,1682.16,0.0147
DEBT-03580,CUST-03580,4697.15,0.0,0.0,0.0,0.0,4697.15,0.0062
DEBT-03581,CUST-03581,3104.19,0.0,0.0,11621.29,0.0,14725.48,0.0364
DEBT-03582,CUST-03582,4370.6,0.0,0.0,0.0,0.0,4370.6,0.0127
DEBT-03583,CUST-03583,16389.44,0.0,0.0,0.0,377295.53,393684.97,0.5526
DEBT-03584,CUST-03584,1196.04,0.0,0.0,0.0,0.0,1196.04,0.019
DEBT-03585,CUST-03585,5183.29,0.0,0.0,12693.28,0.0,17876.57,0.035
DEBT-03586,CUST-03586,16856.14,0.0,0.0,0.0,0.0,16856.14,0.0227
DEBT-03587,CUST-03587,1138.61,0.0,0.0,23495.93,0.0,24634.54,0.3659
DEBT-03588,CUST-03588,14862.47,0.0,23941.88,8238.94,0.0,47043.29,0.0694
DEBT-03589,CUST-03589,6529.0,0.0,0.0,0.0,0.0,6529.0,0.0104
DEBT-03590,CUST-03590,1808.66,0.0,0.0,0.0,0.0,1808.66,0.0197
DEBT-03591,CUST-03591,8805.96,0.0,0.0,28182.9,0.0,36988.86,0.0724
DEBT-03592,CUST-03592,2599.69,0.0,0.0,16751.13,324295.03,343645.85,0.4294
DEBT-03593,CUST-03593,4112.41,0.0,0.0,11329.0,0.0,15441.41,0.0227
DEBT-03594,CUST-03594,668.96,0.0,0.0,0.0,198964.22,199633.18,0.3315
DEBT-03595,CUST-03595,2340.74,20996.66,0.0,0.0,0.0,23337.4,0.118
DEBT-03596,CUST-03596,2269.38,0.0,0.0,0.0,0.0,2269.38,0.0227
DEBT-03597,CUST-03597,0.0,6308.08,0.0,19258.62,0.0,25566.7,0.0767
DEBT-03598,CUST-03598,2400.05,9665.81,0.0,0.0,385969.24,398035.1,0.9824
DEBT-03599,CUST-03599,1349.74,0.0,0.0,0.0,0.0,1349.74,0.003
DEBT-03600,CUST-03600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03601,CUST-03601,4665.63,0.0,0.0,0.0,0.0,4665.63,0.0108
DEBT-03602,CUST-03602,0.0,15198.72,0.0,10256.35,0.0,25455.07,0.066
DEBT-03603,CUST-03603,1546.38,9745.02,0.0,0.0,230459.52,241750.92,0.6067
DEBT-03604,CUST-03604,0.0,0.0,0.0,0.0,208747.03,208747.03,0.2304
DEBT-03605,CUST-03605,3081.11,0.0,0.0,21045.39,0.0,24126.5,0.0374
DEBT-03606,CUST-03606,14423.03,0.0,0.0,0.0,0.0,14423.03,0.016
DEBT-03607,CUST-03607,4494.49,0.0,0.0,0.0,0.0,4494.49,0.0168
DEBT-03608,CUST-03608,312.15,0.0,0.0,0.0,0.0,312.15,0.0008
DEBT-03609,CUST-03609,9054.39,0.0,0.0,0.0,0.0,9054.39,0.0098
DEBT-03610,CUST-03610,0.0,14740.3,0.0,0.0,0.0,14740.3,0.0243
DEBT-03611,CUST-03611,13535.3,11570.79,15074.48,0.0,357444.14,397624.71,0.6177
DEBT-03612,CUST-03612,13959.09,0.0,0.0,0.0,0.0,13959.09,0.019
DEBT-03613,CUST-03613,12348.2,1567.87,25362.38,21376.05,0.0,60654.5,0.087
DEBT-03614,CUST-03614,14831.67,23856.78,0.0,19519.78,110288.89,168497.12,0.245
DEBT-03615,CUST-03615,6341.41,0.0,23629.39,0.0,0.0,29970.8,0.052
DEBT-03616,CUST-03616,8807.4,23384.37,0.0,25162.45,0.0,57354.22,0.1186
DEBT-03617,CUST-03617,5878.77,0.0,0.0,0.0,0.0,5878.77,0.008
DEBT-03618,CUST-03618,0.0,12442.99,0.0,0.0,0.0,12442.99,0.0558
DEBT-03619,CUST-03619,1809.12,0.0,0.0,0.0,0.0,1809.12,0.0108
DEBT-03620,CUST-03620,2838.87,0.0,0.0,11258.94,246899.45,260997.26,0.4538
DEBT-03621,CUST-03621,5683.87,0.0,0.0,0.0,0.0,5683.87,0.0093
DEBT-03622,CUST-03622,1412.21,0.0,0.0,27639.34,0.0,29051.55,0.1944
DEBT-03623,CUST-03623,2107.95,10794.99,0.0,0.0,0.0,12902.94,0.0323
DEBT-03624,CUST-03624,7103.31,0.0,0.0,0.0,0.0,7103.31,0.0147
DEBT-03625,CUST-03625,721.02,0.0,0.0,0.0,0.0,721.02,0.001
DEBT-03626,CUST-03626,785.94,0.0,0.0,0.0,0.0,785.94,0.0019
DEBT-03627,CUST-03627,7357.63,0.0,0.0,0.0,138267.95,145625.58,0.3387
DEBT-03628,CUST-03628,6752.69,0.0,0.0,0.0,102949.2,109701.89,0.3428
DEBT-03629,CUST-03629,2265.87,4113.18,0.0,0.0,248392.55,254771.6,0.9688
DEBT-03630,CUST-03630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03631,CUST-03631,17029.98,10984.42,0.0,20726.87,0.0,48741.27,0.0547
DEBT-03632,CUST-03632,1088.65,12373.7,0.0,32382.5,0.0,45844.85,0.2144
DEBT-03633,CUST-03633,1852.76,0.0,19857.43,0.0,321280.81,342991.0,0.784
DEBT-03634,CUST-03634,2250.12,13453.71,0.0,0.0,0.0,15703.83,0.0726
DEBT-03635,CUST-03635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03636,CUST-03636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03637,CUST-03637,6899.33,10605.59,0.0,0.0,183185.81,200690.73,0.3622
DEBT-03638,CUST-03638,4616.57,0.0,0.0,26848.32,0.0,31464.89,0.0676
DEBT-03639,CUST-03639,4938.0,0.0,0.0,0.0,0.0,4938.0,0.0058
DEBT-03640,CUST-03640,4606.51,1577.15,34817.6,0.0,0.0,41001.26,0.1422
DEBT-03641,CUST-03641,5890.68,6962.68,0.0,0.0,0.0,12853.36,0.0373
DEBT-03642,CUST-03642,0.0,0.0,0.0,0.0,106410.31,106410.31,0.2428
DEBT-03643,CUST-03643,0.0,0.0,0.0,5981.63,0.0,5981.63,0.0144
DEBT-03644,CUST-03644,1237.05,0.0,43305.99,34693.15,316931.59,396167.78,0.6369
DEBT-03645,CUST-03645,0.0,0.0,0.0,0.0,447828.15,447828.15,1.3604
DEBT-03646,CUST-03646,0.0,0.0,0.0,19179.95,0.0,19179.95,0.0738
DEBT-03647,CUST-03647,0.0,0.0,0.0,25485.45,0.0,25485.45,0.0518
DEBT-03648,CUST-03648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03649,CUST-03649,474.76,0.0,0.0,0.0,0.0,474.76,0.0065
DEBT-03650,CUST-03650,1967.54,0.0,0.0,0.0,0.0,1967.54,0.0075
DEBT-03651,CUST-03651,4341.89,10202.01,0.0,13005.39,201255.25,228804.54,0.5939
DEBT-03652,CUST-03652,0.0,0.0,0.0,18769.83,0.0,18769.83,0.04
DEBT-03653,CUST-03653,8479.83,0.0,0.0,0.0,0.0,8479.83,0.0156
DEBT-03654,CUST-03654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03655,CUST-03655,661.23,0.0,0.0,28274.09,356800.72,385736.04,1.0876
DEBT-03656,CUST-03656,9717.23,0.0,0.0,5074.82,0.0,14792.05,0.0119
DEBT-03657,CUST-03657,6811.45,0.0,0.0,0.0,0.0,6811.45,0.0118
DEBT-03658,CUST-03658,7932.06,8288.52,0.0,26290.19,0.0,42510.77,0.0775
DEBT-03659,CUST-03659,5029.72,0.0,29726.28,12646.1,0.0,47402.1,0.0772
DEBT-03660,CUST-03660,3190.8,16755.92,0.0,0.0,0.0,19946.72,0.1069
DEBT-03661,CUST-03661,3382.57,0.0,42472.77,0.0,0.0,45855.34,0.044
DEBT-03662,CUST-03662,1170.27,9691.47,0.0,0.0,0.0,10861.74,0.1042
DEBT-03663,CUST-03663,3934.36,0.0,0.0,15622.8,0.0,19557.16,0.0675
DEBT-03664,CUST-03664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03665,CUST-03665,0.0,23514.99,0.0,21102.03,0.0,44617.02,0.1939
DEBT-03666,CUST-03666,6051.46,0.0,0.0,0.0,0.0,6051.46,0.0209
DEBT-03667,CUST-03667,0.0,22903.13,0.0,0.0,0.0,22903.13,0.0308
DEBT-03668,CUST-03668,11035.28,21365.73,0.0,0.0,0.0,32401.01,0.0379
DEBT-03669,CUST-03669,5775.99,21442.5,0.0,30610.97,0.0,57829.46,0.1567
DEBT-03670,CUST-03670,1259.15,0.0,0.0,0.0,81255.88,82515.03,0.2727
DEBT-03671,CUST-03671,3677.17,0.0,35049.23,28678.1,253448.48,320852.98,0.7458
DEBT-03672,CUST-03672,814.17,4022.5,0.0,0.0,286244.26,291080.93,0.9622
DEBT-03673,CUST-03673,7723.6,0.0,0.0,21231.59,0.0,28955.19,0.067
DEBT-03674,CUST-03674,7031.6,0.0,0.0,0.0,0.0,7031.6,0.0093
DEBT-03675,CUST-03675,927.96,0.0,0.0,0.0,0.0,927.96,0.0061
DEBT-03676,CUST-03676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03677,CUST-03677,1842.69,17831.7,0.0,20198.92,0.0,39873.31,0.0899
DEBT-03678,CUST-03678,3838.1,0.0,0.0,0.0,0.0,3838.1,0.0049
DEBT-03679,CUST-03679,1819.1,9952.41,0.0,0.0,0.0,11771.51,0.0167
DEBT-03680,CUST-03680,0.0,0.0,0.0,5524.35,0.0,5524.35,0.009
DEBT-03681,CUST-03681,2240.92,3920.24,0.0,0.0,0.0,6161.16,0.025
DEBT-03682,CUST-03682,0.0,24886.18,0.0,19477.16,0.0,44363.34,0.1327
DEBT-03683,CUST-03683,5028.68,0.0,0.0,0.0,0.0,5028.68,0.0209
DEBT-03684,CUST-03684,1436.3,13011.36,0.0,0.0,305061.68,319509.34,0.8309
DEBT-03685,CUST-03685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03686,CUST-03686,0.0,0.0,0.0,10330.29,0.0,10330.29,0.0154
DEBT-03687,CUST-03687,4162.92,0.0,0.0,0.0,0.0,4162.92,0.0041
DEBT-03688,CUST-03688,2500.78,8857.27,0.0,0.0,0.0,11358.05,0.0424
DEBT-03689,CUST-03689,9580.07,11035.19,0.0,0.0,0.0,20615.26,0.0401
DEBT-03690,CUST-03690,7031.58,0.0,0.0,0.0,0.0,7031.58,0.0142
DEBT-03691,CUST-03691,1055.3,0.0,0.0,8030.99,0.0,9086.29,0.0197
DEBT-03692,CUST-03692,4114.52,19998.28,0.0,0.0,0.0,24112.8,0.0572
DEBT-03693,CUST-03693,0.0,0.0,36565.83,0.0,166262.25,202828.08,0.2014
DEBT-03694,CUST-03694,13890.08,0.0,0.0,0.0,0.0,13890.08,0.0188
DEBT-03695,CUST-03695,4511.88,21818.17,0.0,18917.19,0.0,45247.24,0.128
DEBT-03696,CUST-03696,5606.22,0.0,0.0,0.0,304874.1,310480.32,0.7718
DEBT-03697,CUST-03697,7303.53,16322.93,0.0,0.0,0.0,23626.46,0.0581
DEBT-03698,CUST-03698,13817.85,0.0,0.0,0.0,363269.86,377087.71,0.5387
DEBT-03699,CUST-03699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03700,CUST-03700,8674.06,0.0,0.0,0.0,0.0,8674.06,0.0205
DEBT-03701,CUST-03701,14111.4,24937.17,10333.13,0.0,0.0,49381.7,0.0786
DEBT-03702,CUST-03702,576.86,0.0,0.0,33130.7,0.0,33707.56,0.0951
DEBT-03703,CUST-03703,5396.22,0.0,0.0,6837.46,365844.03,378077.71,0.6854
DEBT-03704,CUST-03704,342.92,16201.06,0.0,17395.39,0.0,33939.37,0.4043
DEBT-03705,CUST-03705,1276.43,6080.5,0.0,33916.49,0.0,41273.42,0.3536
DEBT-03706,CUST-03706,3108.26,0.0,0.0,0.0,0.0,3108.26,0.0125
DEBT-03707,CUST-03707,9559.35,0.0,0.0,0.0,106685.76,116245.11,0.1148
DEBT-03708,CUST-03708,1767.59,0.0,0.0,22536.26,0.0,24303.85,0.0449
DEBT-03709,CUST-03709,1163.15,0.0,37614.58,32475.03,0.0,71252.76,0.6452
DEBT-03710,CUST-03710,329.98,0.0,35823.46,0.0,0.0,36153.44,0.0704
DEBT-03711,CUST-03711,5698.59,0.0,0.0,0.0,0.0,5698.59,0.0228
DEBT-03712,CUST-03712,0.0,9375.66,0.0,0.0,0.0,9375.66,0.0158
DEBT-03713,CUST-03713,0.0,0.0,0.0,15079.94,0.0,15079.94,0.0153
DEBT-03714,CUST-03714,7885.4,0.0,0.0,0.0,0.0,7885.4,0.0161
DEBT-03715,CUST-03715,3548.31,0.0,0.0,22972.96,0.0,26521.27,0.1486
DEBT-03716,CUST-03716,6613.27,0.0,0.0,0.0,305605.11,312218.38,0.8786
DEBT-03717,CUST-03717,5708.69,0.0,0.0,0.0,0.0,5708.69,0.0147
DEBT-03718,CUST-03718,9636.16,0.0,0.0,23863.22,0.0,33499.38,0.0569
DEBT-03719,CUST-03719,0.0,22357.74,0.0,0.0,0.0,22357.74,0.0791
DEBT-03720,CUST-03720,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03721,CUST-03721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03722,CUST-03722,11315.33,0.0,0.0,33071.69,0.0,44387.02,0.074
DEBT-03723,CUST-03723,7627.58,0.0,0.0,33605.16,322489.94,363722.68,0.6672
DEBT-03724,CUST-03724,1121.06,0.0,0.0,0.0,0.0,1121.06,0.0034
DEBT-03725,CUST-03725,0.0,19732.01,0.0,30799.91,0.0,50531.92,0.1159
DEBT-03726,CUST-03726,12461.53,22107.3,0.0,0.0,410732.2,445301.03,0.5283
DEBT-03727,CUST-03727,8911.38,7859.23,0.0,0.0,0.0,16770.61,0.0203
DEBT-03728,CUST-03728,1172.31,0.0,0.0,0.0,0.0,1172.31,0.0028
DEBT-03729,CUST-03729,0.0,0.0,39725.07,0.0,0.0,39725.07,0.0626
DEBT-03730,CUST-03730,8619.09,0.0,0.0,0.0,93786.22,102405.31,0.14
DEBT-03731,CUST-03731,0.0,0.0,18366.21,0.0,0.0,18366.21,0.0274
DEBT-03732,CUST-03732,691.3,8671.5,0.0,0.0,0.0,9362.8,0.0228
DEBT-03733,CUST-03733,3901.95,0.0,0.0,0.0,0.0,3901.95,0.0116
DEBT-03734,CUST-03734,4208.92,0.0,0.0,0.0,0.0,4208.92,0.0054
DEBT-03735,CUST-03735,7270.87,0.0,0.0,0.0,0.0,7270.87,0.0217
DEBT-03736,CUST-03736,1574.31,14999.04,0.0,27726.26,0.0,44299.61,0.0916
DEBT-03737,CUST-03737,8708.19,0.0,0.0,29470.72,0.0,38178.91,0.0444
DEBT-03738,CUST-03738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03739,CUST-03739,0.0,0.0,0.0,5518.07,0.0,5518.07,0.022
DEBT-03740,CUST-03740,6717.31,0.0,0.0,0.0,0.0,6717.31,0.0115
DEBT-03741,CUST-03741,6580.67,0.0,0.0,0.0,0.0,6580.67,0.0197
DEBT-03742,CUST-03742,0.0,0.0,0.0,0.0,292629.69,292629.69,0.5537
DEBT-03743,CUST-03743,0.0,23324.65,0.0,0.0,0.0,23324.65,0.0425
DEBT-03744,CUST-03744,0.0,0.0,0.0,14609.88,257852.12,272462.0,0.4837
DEBT-03745,CUST-03745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03746,CUST-03746,4170.7,7394.22,0.0,30838.17,401378.67,443781.76,0.6478
DEBT-03747,CUST-03747,1771.39,0.0,0.0,30326.53,0.0,32097.92,0.123
DEBT-03748,CUST-03748,3566.21,1138.3,0.0,0.0,431575.06,436279.57,1.1882
DEBT-03749,CUST-03749,3172.26,0.0,0.0,0.0,98668.55,101840.81,0.2803
DEBT-03750,CUST-03750,5834.67,8416.27,0.0,0.0,0.0,14250.94,0.0188
DEBT-03751,CUST-03751,531.37,0.0,17340.81,0.0,0.0,17872.18,0.1737
DEBT-03752,CUST-03752,6909.9,9845.71,0.0,0.0,0.0,16755.61,0.0513
DEBT-03753,CUST-03753,2426.41,0.0,0.0,0.0,0.0,2426.41,0.0062
DEBT-03754,CUST-03754,1291.01,0.0,0.0,17473.24,0.0,18764.25,0.3228
DEBT-03755,CUST-03755,0.0,8703.65,0.0,33437.76,0.0,42141.41,0.0868
DEBT-03756,CUST-03756,8070.29,15738.03,0.0,19037.65,0.0,42845.97,0.0784
DEBT-03757,CUST-03757,6437.08,0.0,0.0,0.0,288070.94,294508.02,0.9857
DEBT-03758,CUST-03758,11499.72,0.0,0.0,8946.97,208058.33,228505.02,0.3031
DEBT-03759,CUST-03759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03760,CUST-03760,4478.43,0.0,0.0,15526.87,0.0,20005.3,0.0461
DEBT-03761,CUST-03761,13631.23,0.0,13058.52,29343.56,0.0,56033.31,0.093
DEBT-03762,CUST-03762,0.0,10589.59,0.0,0.0,0.0,10589.59,0.0231
DEBT-03763,CUST-03763,5776.39,0.0,0.0,0.0,0.0,5776.39,0.0158
DEBT-03764,CUST-03764,7491.9,0.0,0.0,0.0,0.0,7491.9,0.0106
DEBT-03765,CUST-03765,4447.65,10345.92,0.0,0.0,128825.53,143619.1,0.3258
DEBT-03766,CUST-03766,2643.08,0.0,0.0,25607.12,0.0,28250.2,0.0698
DEBT-03767,CUST-03767,0.0,0.0,0.0,33158.58,0.0,33158.58,0.157
DEBT-03768,CUST-03768,9761.1,0.0,23305.11,14701.21,0.0,47767.42,0.096
DEBT-03769,CUST-03769,1317.07,0.0,0.0,0.0,0.0,1317.07,0.0033
DEBT-03770,CUST-03770,3859.65,0.0,0.0,0.0,0.0,3859.65,0.0032
DEBT-03771,CUST-03771,0.0,0.0,0.0,0.0,269221.95,269221.95,0.3352
DEBT-03772,CUST-03772,10671.12,0.0,0.0,0.0,0.0,10671.12,0.0149
DEBT-03773,CUST-03773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03774,CUST-03774,10595.4,0.0,28293.98,14223.83,0.0,53113.21,0.1141
DEBT-03775,CUST-03775,3596.45,0.0,0.0,16815.6,0.0,20412.05,0.0889
DEBT-03776,CUST-03776,912.88,6672.78,0.0,0.0,0.0,7585.66,0.1093
DEBT-03777,CUST-03777,0.0,5150.7,0.0,14297.42,120510.6,139958.72,0.1484
DEBT-03778,CUST-03778,9004.6,16472.47,0.0,0.0,146676.59,172153.66,0.3561
DEBT-03779,CUST-03779,2049.95,10844.7,0.0,0.0,113486.9,126381.55,0.2052
DEBT-03780,CUST-03780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03781,CUST-03781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03782,CUST-03782,16411.81,0.0,0.0,0.0,0.0,16411.81,0.0218
DEBT-03783,CUST-03783,0.0,0.0,0.0,30720.28,0.0,30720.28,0.0666
DEBT-03784,CUST-03784,2570.17,13819.33,34363.77,0.0,0.0,50753.27,0.132
DEBT-03785,CUST-03785,6936.83,22456.52,0.0,15677.68,132222.32,177293.35,0.41
DEBT-03786,CUST-03786,2154.4,0.0,0.0,9018.6,0.0,11173.0,0.0562
DEBT-03787,CUST-03787,2555.2,0.0,0.0,0.0,189676.64,192231.84,0.3478
DEBT-03788,CUST-03788,5578.32,0.0,0.0,0.0,140907.55,146485.87,0.5472
DEBT-03789,CUST-03789,0.0,0.0,0.0,0.0,406977.75,406977.75,0.8852
DEBT-03790,CUST-03790,0.0,6818.9,0.0,0.0,0.0,6818.9,0.0118
DEBT-03791,CUST-03791,0.0,21014.89,0.0,6215.26,411988.51,439218.66,0.3536
DEBT-03792,CUST-03792,6019.86,0.0,32354.08,27546.57,365623.08,431543.59,1.1222
DEBT-03793,CUST-03793,8045.62,0.0,0.0,29402.35,0.0,37447.97,0.0599
DEBT-03794,CUST-03794,0.0,0.0,0.0,4726.07,428786.35,433512.42,0.6976
DEBT-03795,CUST-03795,765.47,0.0,0.0,0.0,0.0,765.47,0.0165
DEBT-03796,CUST-03796,0.0,0.0,5392.75,0.0,0.0,5392.75,0.0147
DEBT-03797,CUST-03797,9619.23,0.0,15952.12,0.0,177183.79,202755.14,0.3223
DEBT-03798,CUST-03798,1315.03,0.0,0.0,0.0,0.0,1315.03,0.0126
DEBT-03799,CUST-03799,21174.37,0.0,0.0,0.0,154124.75,175299.12,0.1484
DEBT-03800,CUST-03800,2642.24,0.0,0.0,0.0,0.0,2642.24,0.0056
DEBT-03801,CUST-03801,2953.78,0.0,0.0,20640.45,292359.05,315953.28,0.5754
DEBT-03802,CUST-03802,814.88,0.0,0.0,25975.54,0.0,26790.42,0.0795
DEBT-03803,CUST-03803,5785.46,0.0,0.0,0.0,0.0,5785.46,0.0106
DEBT-03804,CUST-03804,7968.74,0.0,0.0,10325.89,0.0,18294.63,0.0163
DEBT-03805,CUST-03805,6749.88,0.0,0.0,0.0,0.0,6749.88,0.0111
DEBT-03806,CUST-03806,7881.45,10741.06,0.0,0.0,0.0,18622.51,0.0215
DEBT-03807,CUST-03807,0.0,0.0,0.0,4777.18,0.0,4777.18,0.0094
DEBT-03808,CUST-03808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03809,CUST-03809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-03810,CUST-03810,588.06,8335.62,44420.95,9420.89,0.0,62765.52,0.7895
