customer_id,age,age_group,gender,education,employment_status,marital_status,city_tier,occupation,customer_since,customer_tenure_years,income_id,monthly_income,annual_income,income_source,income_stability,income_band,expense_id,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,total_monthly_expense,expense_to_income_ratio,disposable_income,savings_id,monthly_savings,savings_balance,savings_rate,emergency_fund_status,net_savings_capacity,savings_behavior_tier,debt_id,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio,credit_id,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category,debt_risk_tier,total_transactions,total_transaction_amount,avg_transaction_amount,last_transaction_date,total_products,active_products,customer_segment
CUST-00785,24,18-24,Male,Doctorate,Employed,Married,Tier 1,Healthcare,2023-03-26,2.77,INC-00785,8738.95,104867.4,Salary,High,Upper-Middle ($6k-$10k),EXP-00785,2951.51,1292.88,523.47,548.85,414.61,557.22,507.35,6795.89,0.7777,1943.06,SAV-00785,1346.54,54699.48,0.1541,Fully Funded,596.52,Healthy Saver,DEBT-00785,2777.33,18713.43,11270.08,0.0,0.0,32760.84,0.045,CRED-00785,735,Occasional Late,0,0.23,Medium Risk,Moderate Risk,3,474.67,158.22,2025-12-20 00:00:00,4,4,Emerging Customers
CUST-00786,42,35-49,Male,High School,Employed,Married,Tier 1,Healthcare,2020-11-13,5.13,INC-00786,6024.8,72297.6,Salary,High,Upper-Middle ($6k-$10k),EXP-00786,2413.78,931.24,360.12,293.27,575.81,404.21,315.68,5294.11,0.8787,730.69,SAV-00786,447.98,26826.6,0.0744,Partially Funded,282.71,Moderate Saver,DEBT-00786,0.0,6881.05,0.0,0.0,0.0,6881.05,0.0137,CRED-00786,709,On-Time,0,0.27,Medium Risk,Moderate Risk,5,2535.99,507.2,2025-04-14 00:00:00,1,1,Emerging Customers
CUST-00787,62,50-64,Male,High School,Employed,Married,Tier 2,Healthcare,2018-11-15,7.13,INC-00787,4180.22,50162.64,Salary,High,Middle ($2.5k-$6k),EXP-00787,1200.56,510.38,352.91,234.91,337.8,277.11,211.77,3125.44,0.7477,1054.78,SAV-00787,501.49,32490.76,0.12,Fully Funded,553.29,Moderate Saver,DEBT-00787,0.0,10631.36,0.0,0.0,107458.41,118089.77,0.339,CRED-00787,619,Frequently Late,2,0.81,High Risk,High Risk,5,2258.1,451.62,2024-05-04 00:00:00,4,3,Debt-Burdened
CUST-00788,21,18-24,Non-Binary,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2019-04-29,6.67,INC-00788,5574.98,66899.76,Salary,High,Middle ($2.5k-$6k),EXP-00788,1574.71,924.96,371.59,314.18,259.17,322.05,282.41,4049.07,0.7263,1525.91,SAV-00788,806.5,59238.92,0.1447,Fully Funded,719.41,Moderate Saver,DEBT-00788,6113.81,3462.93,0.0,25872.27,0.0,35449.01,0.0763,CRED-00788,726,On-Time,0,0.36,Medium Risk,Moderate Risk,3,524.67,174.89,2025-08-18 00:00:00,4,3,Emerging Customers
CUST-00789,53,50-64,Male,Associate,Employed,Married,Tier 2,Education,2019-07-21,6.45,INC-00789,5197.06,62364.72,Salary,Medium,Middle ($2.5k-$6k),EXP-00789,1492.62,851.66,505.79,216.08,470.83,370.17,178.86,4086.01,0.7862,1111.05,SAV-00789,603.83,45415.28,0.1162,Fully Funded,507.22,Moderate Saver,DEBT-00789,2679.68,11330.82,0.0,27714.52,0.0,41725.02,0.0963,CRED-00789,676,Occasional Late,0,0.36,Medium Risk,Moderate Risk,2,108.86,54.43,2025-01-18 00:00:00,1,1,Low-Engagement Customers
CUST-00790,23,18-24,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2021-03-01,4.84,INC-00790,6267.47,75209.64,Salary,Medium,Upper-Middle ($6k-$10k),EXP-00790,1747.18,982.09,422.31,336.42,526.37,332.78,364.85,4712.0,0.7518,1555.47,SAV-00790,888.7,36801.39,0.1418,Fully Funded,666.77,Moderate Saver,DEBT-00790,4738.73,6491.81,8558.04,10183.64,0.0,29972.22,0.0574,CRED-00790,806,On-Time,0,0.23,Low Risk,Low Risk,5,575.57,115.11,2025-06-08 00:00:00,2,2,Emerging Customers
CUST-00791,48,35-49,Male,High School,Employed,Married,Tier 1,Finance/Banking,2024-09-18,1.28,INC-00791,6225.69,74708.28,Salary,Medium,Upper-Middle ($6k-$10k),EXP-00791,2223.32,968.08,472.46,369.96,300.86,415.98,220.25,4970.91,0.7985,1254.78,SAV-00791,742.7,11295.74,0.1193,Low,512.08,Moderate Saver,DEBT-00791,0.0,13425.19,0.0,14591.15,354358.84,382375.18,0.737,CRED-00791,584,Occasional Late,4,0.55,High Risk,Critical Risk,8,4578.65,572.33,2025-12-11 00:00:00,2,2,Debt-Burdened
CUST-00792,36,35-49,Male,Bachelor'S,Employed,Married,Tier 3,Education,2018-09-10,7.31,INC-00792,4331.47,51977.64,Salary,High,Middle ($2.5k-$6k),EXP-00792,848.66,548.15,436.26,285.09,325.5,277.0,131.2,2851.86,0.6584,1479.61,SAV-00792,611.26,68168.17,0.1411,Fully Funded,868.35,Moderate Saver,DEBT-00792,0.0,0.0,43639.37,5625.79,285365.81,334630.97,0.9271,CRED-00792,565,Default Risk,5,0.78,Very High Risk,Critical Risk,4,1660.9,415.23,2025-06-19 00:00:00,3,3,Debt-Burdened
CUST-00793,61,50-64,Female,Associate,Employed,Single,Tier 2,Trades/Manufacturing,2018-01-05,7.99,INC-00793,3625.16,43501.92,Salary,Medium,Middle ($2.5k-$6k),EXP-00793,942.14,487.99,257.94,129.13,355.07,191.84,155.76,2519.87,0.6951,1105.29,SAV-00793,673.82,59159.35,0.1859,Fully Funded,431.47,Healthy Saver,DEBT-00793,5308.12,0.0,0.0,5292.49,0.0,10600.61,0.0351,CRED-00793,771,On-Time,0,0.19,Low Risk,Low Risk,2,209.59,104.79,2022-08-15 00:00:00,2,2,Emerging Customers
CUST-00794,71,65+,Female,Bachelor'S,Retired,Single,Tier 3,Retired,2024-12-02,1.08,INC-00794,5210.53,62526.36,Pension/Government,High,Middle ($2.5k-$6k),EXP-00794,1049.88,804.22,353.56,340.9,242.14,335.53,219.11,3345.34,0.642,1865.19,SAV-00794,860.4,12855.15,0.1651,Partially Funded,1004.79,Healthy Saver,DEBT-00794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-00794,781,On-Time,0,0.19,Low Risk,Low Risk,5,3005.4,601.08,2025-11-24 00:00:00,1,1,Emerging Customers
CUST-00795,56,50-64,Female,Bachelor'S,Employed,Single,Tier 3,Education,2019-02-04,6.9,INC-00795,6565.48,78785.76,Salary,Medium,Upper-Middle ($6k-$10k),EXP-00795,1387.81,1112.96,382.87,366.35,588.34,424.74,276.17,4539.24,0.6914,2026.24,SAV-00795,1623.89,137119.97,0.2473,Fully Funded,402.35,Excellent Saver,DEBT-00795,8100.5,0.0,0.0,7789.51,0.0,15890.01,0.029,CRED-00795,736,Occasional Late,0,0.26,Medium Risk,Moderate Risk,6,4928.59,821.43,2025-12-29 00:00:00,3,3,Emerging Customers
CUST-00796,44,35-49,Female,Bachelor'S,Unemployed,Married,Tier 1,Unemployed,2020-05-08,5.65,INC-00796,3012.98,36155.76,Government Support,Low,Middle ($2.5k-$6k),EXP-00796,1037.17,407.54,295.78,150.36,296.63,209.24,65.12,2461.84,0.8171,551.14,SAV-00796,222.11,17496.33,0.0737,Fully Funded,329.03,Moderate Saver,DEBT-00796,4484.56,0.0,0.0,0.0,0.0,4484.56,0.0179,CRED-00796,674,On-Time,0,0.43,Medium Risk,Moderate Risk,9,7169.93,796.66,2025-08-07 00:00:00,2,2,Emerging Customers
CUST-00797,27,25-34,Male,Bachelor'S,Employed,Married,Tier 3,Healthcare,2021-05-01,4.67,INC-00797,4262.59,51151.08,Salary,Medium,Middle ($2.5k-$6k),EXP-00797,1034.15,717.58,406.68,224.65,397.85,270.71,216.31,3267.93,0.7667,994.66,SAV-00797,412.55,16736.32,0.0968,Partially Funded,582.11,Moderate Saver,DEBT-00797,0.0,0.0,0.0,17570.36,0.0,17570.36,0.0495,CRED-00797,710,On-Time,1,0.3,Medium Risk,High Risk,5,3167.36,633.47,2024-05-19 00:00:00,2,2,Emerging Customers
CUST-00798,43,35-49,Male,Master'S,Employed,Married,Tier 3,Finance/Banking,2018-05-01,7.67,INC-00798,9982.27,119787.24,Salary,High,Upper-Middle ($6k-$10k),EXP-00798,2484.03,1689.43,717.72,362.95,948.23,515.39,494.15,7211.9,0.7225,2770.37,SAV-00798,1840.05,208503.1,0.1843,Fully Funded,930.32,Healthy Saver,DEBT-00798,12455.21,0.0,0.0,0.0,0.0,12455.21,0.015,CRED-00798,707,Occasional Late,0,0.49,Medium Risk,Moderate Risk,6,960.19,160.03,2025-11-21 00:00:00,1,1,Emerging Customers
CUST-00799,36,35-49,Female,Associate,Employed,Married,Tier 1,Healthcare,2024-11-02,1.16,INC-00799,5945.07,71340.84,Salary,Medium,Middle ($2.5k-$6k),EXP-00799,2383.93,1032.4,597.0,247.15,407.71,382.7,126.44,5177.33,0.8709,767.74,SAV-00799,381.05,5748.02,0.0641,Low,386.69,Moderate Saver,DEBT-00799,7895.64,0.0,0.0,0.0,0.0,7895.64,0.0159,CRED-00799,696,On-Time,0,0.29,Medium Risk,Moderate Risk,5,2789.41,557.88,2025-08-05 00:00:00,2,2,Emerging Customers
CUST-00800,56,50-64,Male,High School,Employed,Single,Tier 1,Other,2024-11-08,1.14,INC-00800,4956.98,59483.76,Salary,High,Middle ($2.5k-$6k),EXP-00800,1808.47,664.13,497.38,244.31,324.72,278.83,192.61,4010.45,0.8091,946.53,SAV-00800,800.98,13783.99,0.1616,Partially Funded,145.55,Healthy Saver,DEBT-00800,6113.69,15487.89,0.0,0.0,0.0,21601.58,0.0523,CRED-00800,744,Occasional Late,1,0.37,Medium Risk,High Risk,4,3245.63,811.41,2025-02-25 00:00:00,4,2,Emerging Customers
CUST-00801,20,18-24,Female,Bachelor'S,Employed,Married,Tier 3,Finance/Banking,2018-08-14,7.38,INC-00801,5400.2,64802.4,Salary,High,Middle ($2.5k-$6k),EXP-00801,1335.09,817.24,471.76,332.0,245.17,353.22,118.29,3672.77,0.6801,1727.43,SAV-00801,1377.7,121690.43,0.2551,Fully Funded,349.73,Excellent Saver,DEBT-00801,7301.2,0.0,0.0,0.0,0.0,7301.2,0.0162,CRED-00801,735,On-Time,0,0.25,Medium Risk,Moderate Risk,2,531.85,265.93,2025-08-30 00:00:00,1,1,Disciplined Savers
CUST-00802,62,50-64,Female,Bachelor'S,Self-Employed,Divorced,Tier 1,Management/Executive,2021-10-09,4.23,INC-00802,6820.14,81841.68,Business,Medium,Upper-Middle ($6k-$10k),EXP-00802,2269.16,857.71,621.73,365.84,402.08,467.44,218.62,5202.58,0.7628,1617.56,SAV-00802,719.74,37860.01,0.1055,Fully Funded,897.82,Moderate Saver,DEBT-00802,6307.15,18293.11,0.0,27896.7,0.0,52496.96,0.0924,CRED-00802,734,Occasional Late,1,0.34,Medium Risk,High Risk,5,2796.71,559.34,2025-06-27 00:00:00,3,3,Debt-Burdened
CUST-00803,30,25-34,Male,High School,Self-Employed,Single,Tier 3,Education,2018-06-23,7.52,INC-00803,3163.91,37966.92,Freelance,Medium,Middle ($2.5k-$6k),EXP-00803,699.4,545.87,200.73,123.47,159.56,212.44,86.84,2028.31,0.6411,1135.6,SAV-00803,892.62,63028.7,0.2821,Fully Funded,242.98,Excellent Saver,DEBT-00803,404.65,0.0,0.0,0.0,272466.31,272870.96,1.0349,CRED-00803,537,Default Risk,4,0.78,Very High Risk,Critical Risk,5,424.78,84.96,2025-06-21 00:00:00,1,1,Disciplined Savers
CUST-00804,67,65+,Female,Bachelor'S,Retired,Single,Tier 1,Retired,2022-11-11,3.14,INC-00804,6034.38,72412.56,Investment,High,Upper-Middle ($6k-$10k),EXP-00804,1890.69,752.44,595.4,238.04,541.94,305.36,141.52,4465.39,0.74,1568.99,SAV-00804,1240.05,42604.42,0.2055,Fully Funded,328.94,Excellent Saver,DEBT-00804,4243.83,0.0,0.0,0.0,0.0,4243.83,0.0084,CRED-00804,823,On-Time,0,0.18,Low Risk,Low Risk,5,1087.87,217.57,2025-11-01 00:00:00,2,1,Financially Strong
CUST-00805,45,35-49,Male,Associate,Employed,Married,Tier 2,Management/Executive,2020-04-25,5.68,INC-00805,4355.5,52266.0,Salary,High,Middle ($2.5k-$6k),EXP-00805,1105.83,582.72,379.84,248.72,307.79,287.68,260.68,3173.26,0.7286,1182.24,SAV-00805,777.38,62472.11,0.1785,Fully Funded,404.86,Healthy Saver,DEBT-00805,3073.75,0.0,0.0,0.0,0.0,3073.75,0.0085,CRED-00805,695,Occasional Late,0,0.39,Medium Risk,Moderate Risk,2,196.79,98.39,2022-01-27 00:00:00,1,1,Low-Engagement Customers
CUST-00806,75,65+,Male,Bachelor'S,Retired,Widowed,Tier 2,Retired,2020-07-16,5.46,INC-00806,6155.55,73866.6,Pension/Government,High,Upper-Middle ($6k-$10k),EXP-00806,1828.25,840.2,598.19,388.56,218.4,375.06,310.24,4558.9,0.7406,1596.65,SAV-00806,829.86,54630.86,0.1348,Fully Funded,766.79,Moderate Saver,DEBT-00806,9778.52,0.0,0.0,0.0,0.0,9778.52,0.0191,CRED-00806,744,On-Time,0,0.44,Medium Risk,Low Risk,6,2927.05,487.84,2025-07-29 00:00:00,4,1,Emerging Customers
CUST-00807,37,35-49,Male,Master'S,Employed,Divorced,Tier 3,Finance/Banking,2022-01-08,3.98,INC-00807,9676.91,116122.92,Salary,High,Upper-Middle ($6k-$10k),EXP-00807,2194.75,1591.74,876.42,606.71,353.7,497.66,369.97,6490.95,0.6708,3185.96,SAV-00807,1523.73,79152.36,0.1575,Fully Funded,1662.23,Healthy Saver,DEBT-00807,17178.75,0.0,0.0,0.0,165543.88,182722.63,0.2266,CRED-00807,648,Frequently Late,1,0.5,High Risk,High Risk,4,2160.45,540.11,2024-01-27 00:00:00,3,3,Debt-Burdened
CUST-00808,45,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Management/Executive,2019-02-17,6.87,INC-00808,12247.28,146967.36,Salary,Medium,High (>$10k),EXP-00808,3177.43,1900.21,1121.91,407.89,927.41,856.92,418.92,8810.69,0.7194,3436.59,SAV-00808,1645.82,121926.18,0.1344,Fully Funded,1790.77,Moderate Saver,DEBT-00808,8831.77,0.0,0.0,0.0,0.0,8831.77,0.0087,CRED-00808,740,On-Time,0,0.25,Medium Risk,Low Risk,2,659.4,329.7,2024-01-05 00:00:00,2,2,High-Income High-Spenders
CUST-00809,25,25-34,Male,High School,Employed,Married,Tier 1,Software/Tech,2024-08-20,1.36,INC-00809,3412.65,40951.8,Salary,High,Middle ($2.5k-$6k),EXP-00809,1106.16,426.31,228.49,103.14,259.45,201.66,82.51,2407.72,0.7055,1004.93,SAV-00809,752.64,12934.95,0.2205,Partially Funded,252.29,Healthy Saver,DEBT-00809,530.12,0.0,0.0,18951.53,0.0,19481.65,0.0685,CRED-00809,757,On-Time,0,0.07,Low Risk,Low Risk,2,67.68,33.84,2025-11-24 00:00:00,3,3,Emerging Customers
CUST-00810,58,50-64,Female,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2021-10-05,4.24,INC-00810,1750.13,21001.56,Government Support,Low,Low (<$2.5k),EXP-00810,501.09,249.64,163.04,118.54,101.2,102.42,73.02,1308.95,0.7479,441.18,SAV-00810,198.24,7597.56,0.1133,Partially Funded,242.94,Moderate Saver,DEBT-00810,413.79,0.0,0.0,27492.13,0.0,27905.92,0.1913,CRED-00810,720,On-Time,0,0.41,Medium Risk,Moderate Risk,4,1298.09,324.52,2024-12-04 00:00:00,4,3,Emerging Customers
CUST-00811,56,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Management/Executive,2022-12-20,3.03,INC-00811,7776.06,93312.72,Salary,High,Upper-Middle ($6k-$10k),EXP-00811,2911.08,1035.15,441.62,324.48,359.07,519.78,339.84,5931.02,0.7627,1845.04,SAV-00811,880.25,34554.63,0.1132,Partially Funded,964.79,Moderate Saver,DEBT-00811,10144.95,0.0,0.0,0.0,0.0,10144.95,0.0157,CRED-00811,749,On-Time,0,0.47,Medium Risk,Low Risk,6,959.77,159.96,2025-08-13 00:00:00,1,1,High-Income High-Spenders
CUST-00812,18,18-24,Female,High School,Student,Married,Tier 2,Student,2022-02-03,3.91,INC-00812,1105.8,13269.6,Freelance,Low,Low (<$2.5k),EXP-00812,297.83,150.31,99.45,56.48,98.8,78.76,59.34,840.97,0.7605,264.83,SAV-00812,165.42,6612.64,0.1496,Fully Funded,99.41,Moderate Saver,DEBT-00812,419.47,16635.42,0.0,0.0,0.0,17054.89,0.1851,CRED-00812,658,Frequently Late,4,0.73,High Risk,Critical Risk,8,2420.47,302.56,2025-01-05 00:00:00,4,3,Credit-Risk Customers
CUST-00813,20,18-24,Female,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2023-12-08,2.06,INC-00813,7528.25,90339.0,Salary,High,Upper-Middle ($6k-$10k),EXP-00813,2097.83,1131.98,681.07,471.75,675.69,528.51,384.11,5970.94,0.7931,1557.31,SAV-00813,1252.65,36335.16,0.1664,Fully Funded,304.66,Healthy Saver,DEBT-00813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-00813,672,Occasional Late,0,0.48,Medium Risk,Moderate Risk,3,920.97,306.99,2025-12-22 00:00:00,2,2,Emerging Customers
CUST-00814,30,25-34,Male,Doctorate,Employed,Married,Tier 1,Other,2023-05-27,2.6,INC-00814,9028.73,108344.76,Salary,High,Upper-Middle ($6k-$10k),EXP-00814,3131.83,1549.69,660.78,320.38,726.84,565.09,451.45,7406.06,0.8203,1622.67,SAV-00814,1117.24,30242.69,0.1237,Partially Funded,505.43,Moderate Saver,DEBT-00814,0.0,0.0,0.0,34153.56,89539.1,123692.66,0.1644,CRED-00814,683,On-Time,1,0.46,Medium Risk,High Risk,2,184.19,92.09,2025-12-10 00:00:00,2,2,High-Income High-Spenders
CUST-00815,45,35-49,Male,Associate,Employed,Married,Tier 2,Healthcare,2023-07-04,2.49,INC-00815,6870.49,82445.88,Salary,Medium,Upper-Middle ($6k-$10k),EXP-00815,1872.24,1035.74,390.06,429.93,593.33,478.89,156.07,4956.26,0.7214,1914.23,SAV-00815,1392.61,40332.05,0.2027,Fully Funded,521.62,Excellent Saver,DEBT-00815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-00815,741,On-Time,1,0.2,Medium Risk,High Risk,6,1069.94,178.32,2025-08-23 00:00:00,1,1,Financially Strong
CUST-00816,74,65+,Male,High School,Employed,Married,Tier 1,Education,2024-12-20,1.03,INC-00816,3519.27,42231.24,Salary,Medium,Middle ($2.5k-$6k),EXP-00816,1127.72,631.16,274.68,201.0,322.75,243.02,156.23,2956.56,0.8401,562.71,SAV-00816,316.4,3137.95,0.0899,Low,246.31,Moderate Saver,DEBT-00816,4974.72,0.0,0.0,0.0,0.0,4974.72,0.017,CRED-00816,760,On-Time,0,0.16,Low Risk,Low Risk,4,269.02,67.25,2025-12-18 00:00:00,1,1,Emerging Customers
CUST-00817,66,65+,Female,High School,Retired,Married,Tier 3,Retired,2021-11-08,4.15,INC-00817,4562.24,54746.88,Investment,High,Middle ($2.5k-$6k),EXP-00817,910.66,688.23,439.62,265.83,374.13,318.65,206.09,3203.21,0.7021,1359.03,SAV-00817,1037.47,42143.62,0.2274,Fully Funded,321.56,Excellent Saver,DEBT-00817,5587.44,15761.01,0.0,19588.19,0.0,40936.64,0.1077,CRED-00817,711,On-Time,1,0.42,Medium Risk,High Risk,3,210.07,70.02,2025-03-10 00:00:00,1,1,Disciplined Savers
CUST-00818,42,35-49,Non-Binary,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2019-02-14,6.88,INC-00818,12650.77,151809.24,Salary,High,High (>$10k),EXP-00818,4516.73,2193.68,1175.4,587.13,851.81,825.21,473.35,10623.31,0.8397,2027.46,SAV-00818,1382.28,80054.91,0.1093,Fully Funded,645.18,Moderate Saver,DEBT-00818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-00818,742,Occasional Late,0,0.42,Medium Risk,Low Risk,5,2150.3,430.06,2024-11-03 00:00:00,3,3,High-Income High-Spenders
CUST-00819,73,65+,Female,Master'S,Employed,Married,Tier 2,Finance/Banking,2024-05-13,1.63,INC-00819,16473.15,197677.8,Salary,High,High (>$10k),EXP-00819,5302.27,2887.71,1006.54,669.73,921.88,976.98,339.8,12104.91,0.7348,4368.24,SAV-00819,2257.02,39329.37,0.137,Partially Funded,2111.22,Moderate Saver,DEBT-00819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-00819,721,On-Time,1,0.27,Medium Risk,High Risk,3,3421.36,1140.45,2025-09-26 00:00:00,1,1,High-Income High-Spenders
CUST-00820,50,50-64,Female,Bachelor'S,Employed,Single,Tier 3,Healthcare,2021-05-17,4.62,INC-00820,5303.85,63646.2,Salary,High,Middle ($2.5k-$6k),EXP-00820,1038.09,823.82,464.76,334.21,278.74,376.07,219.13,3534.82,0.6665,1769.03,SAV-00820,971.87,56913.7,0.1832,Fully Funded,797.16,Healthy Saver,DEBT-00820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-00820,670,Occasional Late,0,0.36,Medium Risk,Moderate Risk,6,2406.98,401.16,2025-03-30 00:00:00,1,1,Emerging Customers
CUST-00821,55,50-64,Female,Associate,Employed,Single,Tier 3,Finance/Banking,2018-05-07,7.65,INC-00821,5086.03,61032.36,Salary,High,Middle ($2.5k-$6k),EXP-00821,1016.98,752.4,472.24,309.64,251.79,336.95,187.8,3327.8,0.6543,1758.23,SAV-00821,1017.26,88415.22,0.2,Fully Funded,740.97,Excellent Saver,DEBT-00821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-00821,755,On-Time,0,0.07,Low Risk,Low Risk,2,1451.28,725.64,2019-01-12 00:00:00,2,2,Disciplined Savers
CUST-00822,70,65+,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2018-11-12,7.13,INC-00822,6166.83,74001.96,Salary,High,Upper-Middle ($6k-$10k),EXP-00822,1832.24,778.54,444.44,311.71,247.35,385.99,299.97,4300.24,0.6973,1866.59,SAV-00822,1157.22,91172.96,0.1877,Fully Funded,709.37,Healthy Saver,DEBT-00822,9888.02,0.0,0.0,0.0,0.0,9888.02,0.0192,CRED-00822,712,On-Time,0,0.47,Medium Risk,Moderate Risk,5,1670.52,334.1,2024-11-05 00:00:00,1,1,Emerging Customers
CUST-00823,23,18-24,Female,Bachelor'S,Self-Employed,Married,Tier 2,Healthcare,2022-11-26,3.1,INC-00823,6096.87,73162.44,Business,Low,Upper-Middle ($6k-$10k),EXP-00823,1643.04,1073.2,421.92,396.95,529.52,436.13,175.75,4676.51,0.767,1420.36,SAV-00823,862.25,40115.23,0.1414,Fully Funded,558.11,Moderate Saver,DEBT-00823,0.0,14275.92,0.0,0.0,0.0,14275.92,0.0281,CRED-00823,652,Frequently Late,4,0.52,High Risk,Critical Risk,3,1146.52,382.17,2025-08-15 00:00:00,4,3,Credit-Risk Customers
CUST-00824,75,65+,Female,Bachelor'S,Retired,Married,Tier 2,Retired,2021-08-27,4.34,INC-00824,7574.57,90894.84,Pension/Government,High,Upper-Middle ($6k-$10k),EXP-00824,2228.36,978.92,643.01,327.44,792.2,490.37,177.97,5638.27,0.7444,1936.3,SAV-00824,936.35,57878.27,0.1236,Fully Funded,999.95,Moderate Saver,DEBT-00824,0.0,0.0,0.0,31970.87,0.0,31970.87,0.0506,CRED-00824,785,On-Time,0,0.11,Low Risk,Low Risk,8,5373.4,671.67,2025-10-06 00:00:00,2,2,High-Income High-Spenders
CUST-00825,61,50-64,Male,High School,Employed,Divorced,Tier 3,Education,2021-02-22,4.85,INC-00825,3706.06,44472.72,Salary,High,Middle ($2.5k-$6k),EXP-00825,840.12,605.03,233.12,194.63,379.74,257.93,142.67,2653.24,0.7159,1052.82,SAV-00825,477.28,26276.7,0.1288,Fully Funded,575.54,Moderate Saver,DEBT-00825,6359.08,0.0,0.0,0.0,375728.38,382087.46,1.2372,CRED-00825,402,Default Risk,4,0.96,Very High Risk,Critical Risk,8,3339.12,417.39,2025-03-10 00:00:00,1,1,Debt-Burdened
CUST-00826,62,50-64,Non-Binary,Bachelor'S,Employed,Married,Tier 1,Healthcare,2024-08-07,1.4,INC-00826,8400.43,100805.16,Salary,High,Upper-Middle ($6k-$10k),EXP-00826,3331.6,1294.76,559.03,402.18,814.31,492.21,344.14,7238.23,0.8616,1162.2,SAV-00826,889.52,17487.52,0.1059,Low,272.68,Moderate Saver,DEBT-00826,12786.38,0.0,0.0,5226.47,278888.87,296901.72,0.4241,CRED-00826,565,Frequently Late,8,0.94,Very High Risk,Critical Risk,5,1423.09,284.62,2025-10-13 00:00:00,2,2,High-Income High-Spenders
CUST-00827,49,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2024-02-27,1.84,INC-00827,10354.25,124251.0,Salary,High,High (>$10k),EXP-00827,3964.94,1752.33,832.06,644.22,1043.66,521.76,611.37,9370.34,0.905,983.91,SAV-00827,822.29,21549.7,0.0794,Low,161.62,Moderate Saver,DEBT-00827,0.0,13536.97,0.0,0.0,342697.33,356234.3,0.4129,CRED-00827,588,Occasional Late,1,0.72,High Risk,High Risk,5,2612.0,522.4,2025-11-04 00:00:00,1,1,High-Income High-Spenders
CUST-00828,62,50-64,Female,High School,Self-Employed,Married,Tier 2,Software/Tech,2024-12-26,1.01,INC-00828,5699.33,68391.96,Freelance,Low,Middle ($2.5k-$6k),EXP-00828,1481.48,732.96,359.21,385.82,232.43,367.0,219.36,3778.26,0.6629,1921.07,SAV-00828,1078.68,12568.34,0.1893,Partially Funded,842.39,Healthy Saver,DEBT-00828,7485.43,0.0,0.0,0.0,210516.59,218002.02,0.459,CRED-00828,698,On-Time,0,0.29,Medium Risk,High Risk,5,1088.57,217.71,2025-10-26 00:00:00,3,2,Debt-Burdened
CUST-00829,64,50-64,Female,Bachelor'S,Self-Employed,Married,Tier 2,Finance/Banking,2020-09-01,5.33,INC-00829,11217.85,134614.2,Freelance,Medium,High (>$10k),EXP-00829,3343.61,1890.64,874.24,395.44,455.63,539.71,463.33,7962.6,0.7098,3255.25,SAV-00829,2067.19,132321.59,0.1843,Fully Funded,1188.06,Healthy Saver,DEBT-00829,4809.98,0.0,0.0,0.0,0.0,4809.98,0.0051,CRED-00829,696,On-Time,1,0.3,Medium Risk,High Risk,4,2907.95,726.99,2023-02-12 00:00:00,3,3,Emerging Customers
CUST-00830,38,35-49,Female,Doctorate,Employed,Married,Tier 1,Finance/Banking,2018-11-20,7.11,INC-00830,11750.96,141011.52,Salary,High,High (>$10k),EXP-00830,4380.84,1935.06,843.43,581.76,819.86,627.34,644.43,9832.72,0.8368,1918.24,SAV-00830,1255.1,91633.44,0.1068,Fully Funded,663.14,Moderate Saver,DEBT-00830,20898.63,1822.08,40157.71,0.0,246575.43,309453.85,0.316,CRED-00830,562,Frequently Late,5,0.91,Very High Risk,Critical Risk,7,6093.16,870.45,2025-02-07 00:00:00,2,2,High-Income High-Spenders
CUST-00831,33,25-34,Male,Associate,Employed,Married,Tier 2,Software/Tech,2020-05-05,5.66,INC-00831,5392.45,64709.4,Salary,High,Middle ($2.5k-$6k),EXP-00831,1672.1,701.0,319.97,287.51,541.96,316.39,298.06,4136.99,0.7672,1255.46,SAV-00831,696.39,37491.21,0.1291,Fully Funded,559.07,Moderate Saver,DEBT-00831,1941.1,19872.02,0.0,0.0,0.0,21813.12,0.0485,CRED-00831,706,On-Time,1,0.24,Medium Risk,High Risk,4,579.19,144.8,2025-05-03 00:00:00,3,3,Emerging Customers
