expense_id,customer_id,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,total_monthly_expense
EXP-03921,CUST-03921,730.95,415.65,176.43,138.37,180.64,143.96,143.5,1929.48
EXP-03922,CUST-03922,196.46,100.0,63.07,30.0,43.28,40.0,37.54,510.35
EXP-03923,CUST-03923,1805.84,915.32,418.77,280.34,345.53,456.17,224.85,4446.83
EXP-03924,CUST-03924,861.6,366.71,182.47,132.78,221.47,212.64,103.26,2080.95
EXP-03925,CUST-03925,608.86,536.69,256.87,164.84,159.26,193.93,172.33,2092.78
EXP-03926,CUST-03926,1112.51,394.31,279.94,89.06,238.5,206.12,142.86,2463.29
EXP-03927,CUST-03927,1442.85,519.25,262.56,214.29,346.03,297.85,164.4,3247.23
EXP-03928,CUST-03928,1317.86,492.95,256.68,160.23,155.6,210.33,179.82,2773.46
EXP-03929,CUST-03929,2147.86,1345.16,664.25,505.07,676.36,523.8,498.96,6361.46
EXP-03930,CUST-03930,2965.95,2119.51,912.72,556.67,586.15,672.3,446.62,8259.91
EXP-03931,CUST-03931,2566.65,1141.4,424.06,290.92,591.18,484.0,366.84,5865.05
EXP-03932,CUST-03932,1829.59,724.47,342.8,189.24,328.34,374.63,292.79,4081.86
EXP-03933,CUST-03933,1196.63,422.92,282.46,198.27,312.45,223.12,158.81,2794.65
EXP-03934,CUST-03934,716.62,462.51,203.83,96.59,282.89,179.2,183.12,2124.76
EXP-03935,CUST-03935,2067.33,914.82,430.86,360.73,283.23,320.11,299.45,4676.52
EXP-03936,CUST-03936,1934.08,716.32,479.26,216.55,292.29,365.39,114.69,4118.58
EXP-03937,CUST-03937,4306.02,2353.2,844.01,834.86,1102.87,711.13,574.28,10726.38
EXP-03938,CUST-03938,1742.14,1259.32,650.95,303.91,607.3,540.55,225.92,5330.08
EXP-03939,CUST-03939,2187.35,954.52,567.02,363.12,244.17,278.49,320.47,4915.14
EXP-03940,CUST-03940,1186.14,794.69,276.48,302.65,492.43,239.64,158.95,3450.99
EXP-03941,CUST-03941,1266.62,712.01,270.11,235.29,272.35,291.58,222.13,3270.09
EXP-03942,CUST-03942,1216.86,711.1,326.01,200.95,346.86,324.07,132.57,3258.42
EXP-03943,CUST-03943,837.5,531.72,250.86,117.6,172.88,230.34,170.77,2311.69
EXP-03944,CUST-03944,4023.43,2330.67,1098.25,955.39,1318.69,1043.82,505.19,11275.45
EXP-03945,CUST-03945,1201.0,511.62,329.69,137.59,232.97,261.81,117.63,2792.32
EXP-03946,CUST-03946,1149.97,866.87,442.22,289.12,578.46,370.61,313.01,4010.25
EXP-03947,CUST-03947,2296.63,1383.79,758.82,467.75,357.95,543.64,495.49,6304.06
EXP-03948,CUST-03948,771.59,497.0,326.92,109.43,197.76,185.79,149.97,2238.46
EXP-03949,CUST-03949,1227.75,641.16,285.04,263.08,249.91,261.05,232.41,3160.4
EXP-03950,CUST-03950,1601.13,1275.35,510.59,480.98,279.1,420.56,230.56,4798.26
EXP-03951,CUST-03951,1579.9,804.59,439.4,276.88,302.12,295.11,119.65,3817.66
EXP-03952,CUST-03952,525.93,301.17,187.64,125.84,146.87,116.36,100.05,1503.87
EXP-03953,CUST-03953,988.26,604.21,215.94,245.77,204.27,178.91,109.33,2546.7
EXP-03954,CUST-03954,1019.62,447.87,178.41,172.37,271.53,140.54,81.86,2312.21
EXP-03955,CUST-03955,958.14,492.76,267.96,179.0,262.61,194.95,155.98,2511.41
EXP-03956,CUST-03956,2806.49,2054.27,868.81,458.78,584.65,655.45,466.22,7894.67
EXP-03957,CUST-03957,1515.67,720.2,426.07,238.37,472.35,329.31,276.96,3978.92
EXP-03958,CUST-03958,1423.16,892.15,500.99,356.88,544.53,406.12,284.94,4408.77
EXP-03959,CUST-03959,2203.56,1142.03,589.14,343.85,637.47,527.0,278.25,5721.3
EXP-03960,CUST-03960,2091.54,995.59,437.36,269.73,734.22,342.27,179.39,5050.1
EXP-03961,CUST-03961,1784.47,1079.45,503.96,312.46,378.95,421.0,246.94,4727.23
EXP-03962,CUST-03962,943.21,627.25,227.08,240.05,335.61,183.52,199.55,2756.27
EXP-03963,CUST-03963,1351.35,619.19,302.12,264.39,475.51,224.48,256.4,3493.45
EXP-03964,CUST-03964,1568.63,639.14,470.95,318.89,539.89,328.49,262.85,4128.84
EXP-03965,CUST-03965,1146.45,504.46,199.73,205.6,128.09,159.94,176.45,2520.71
EXP-03966,CUST-03966,1396.7,497.62,316.47,224.23,205.62,260.86,161.2,3062.69
EXP-03967,CUST-03967,1230.89,469.49,247.41,172.45,179.06,218.57,187.55,2705.42
EXP-03968,CUST-03968,4614.81,2304.76,989.05,438.38,743.49,786.15,725.39,10602.03
EXP-03969,CUST-03969,1606.88,853.84,621.8,434.78,517.47,406.78,411.59,4853.14
EXP-03970,CUST-03970,1517.34,937.6,411.57,369.79,414.06,342.83,258.52,4251.72
EXP-03971,CUST-03971,2421.34,1055.5,610.42,331.25,620.5,395.62,363.82,5798.44
EXP-03972,CUST-03972,2294.38,1724.74,688.48,482.22,668.88,601.21,515.2,6975.11
EXP-03973,CUST-03973,7591.24,2646.75,1210.52,735.55,999.06,1450.92,1230.09,15864.13
EXP-03974,CUST-03974,995.73,568.98,313.71,126.86,289.79,221.68,114.94,2631.69
EXP-03975,CUST-03975,1514.11,718.46,455.31,324.47,253.02,344.12,203.54,3813.03
EXP-03976,CUST-03976,1023.38,732.27,291.01,260.52,397.63,286.14,203.01,3193.98
EXP-03977,CUST-03977,1848.69,893.31,513.9,416.88,272.98,435.19,268.37,4649.31
EXP-03978,CUST-03978,1846.92,911.63,550.92,310.18,563.87,335.58,242.4,4761.49
EXP-03979,CUST-03979,3053.89,1192.41,701.6,521.36,611.48,555.9,481.86,7118.5
EXP-03980,CUST-03980,871.67,438.23,246.59,211.56,124.46,190.53,128.22,2211.25
EXP-03981,CUST-03981,2969.4,1208.57,937.4,308.08,637.11,565.28,442.9,7068.74
EXP-03982,CUST-03982,1646.91,763.52,550.66,255.54,448.12,360.84,177.24,4202.82
EXP-03983,CUST-03983,377.43,211.68,100.95,75.91,87.48,58.49,29.01,940.94
EXP-03984,CUST-03984,2291.24,1127.26,666.7,309.94,676.7,453.57,174.36,5699.76
EXP-03985,CUST-03985,1476.86,1225.46,691.51,252.54,274.32,445.0,268.75,4634.44
EXP-03986,CUST-03986,3315.6,1971.13,1042.6,736.02,752.09,711.23,328.37,8857.04
EXP-03987,CUST-03987,1379.29,875.84,491.03,165.28,505.88,347.4,194.13,3958.86
EXP-03988,CUST-03988,1891.1,863.89,625.66,229.4,446.53,372.29,153.3,4582.17
EXP-03989,CUST-03989,2807.75,1169.77,647.76,526.47,496.25,525.47,536.26,6709.74
EXP-03990,CUST-03990,1261.04,793.35,328.02,282.54,276.84,243.96,120.39,3306.15
EXP-03991,CUST-03991,310.79,160.59,59.09,32.06,42.98,50.6,54.05,710.14
EXP-03992,CUST-03992,2362.38,1136.75,408.41,444.06,615.09,377.73,271.74,5616.15
EXP-03993,CUST-03993,3219.18,1613.47,967.9,873.51,1285.16,677.76,284.4,8921.38
EXP-03994,CUST-03994,1021.0,602.32,311.9,197.98,359.67,275.7,187.45,2956.01
EXP-03995,CUST-03995,1207.44,497.16,326.72,144.47,356.08,199.63,193.65,2925.16
EXP-03996,CUST-03996,2324.1,1080.46,619.74,323.86,443.72,416.67,348.83,5557.38
EXP-03997,CUST-03997,2223.56,1317.21,793.93,332.01,392.14,580.96,488.91,6128.72
EXP-03998,CUST-03998,1372.9,568.19,378.75,220.48,297.02,247.87,195.65,3280.85
EXP-03999,CUST-03999,2867.73,1398.97,685.57,300.25,879.03,503.95,342.71,6978.2
EXP-04000,CUST-04000,2072.17,921.96,608.57,413.5,567.97,368.56,140.74,5093.47
EXP-04001,CUST-04001,901.65,331.06,241.6,106.75,182.6,179.02,120.53,2063.21
EXP-04002,CUST-04002,2323.71,875.98,598.87,365.64,269.57,407.63,250.36,5091.76
EXP-04003,CUST-04003,3678.45,1194.1,898.88,628.05,788.67,579.86,215.52,7983.52
EXP-04004,CUST-04004,961.95,561.02,259.54,186.42,212.18,329.23,252.74,2763.07
EXP-04005,CUST-04005,3498.47,1459.55,1044.21,406.84,586.31,655.69,253.08,7904.13
EXP-04006,CUST-04006,3406.75,1212.45,712.85,444.43,620.42,591.96,523.36,7512.23
EXP-04007,CUST-04007,2108.77,982.06,585.26,383.03,679.89,401.29,294.22,5434.53
EXP-04008,CUST-04008,1920.48,1309.99,700.51,422.93,759.42,401.69,430.25,5945.27
EXP-04009,CUST-04009,2903.53,1165.95,744.48,279.52,519.59,364.01,252.91,6229.97
EXP-04010,CUST-04010,2161.88,1443.88,808.42,747.39,1100.91,765.76,352.35,7380.59
EXP-04011,CUST-04011,2480.49,915.95,565.84,258.97,430.12,449.03,259.83,5360.22
EXP-04012,CUST-04012,706.7,572.04,199.94,222.35,202.26,236.84,178.15,2318.29
EXP-04013,CUST-04013,1256.42,712.3,374.41,194.42,142.9,259.22,202.53,3142.18
EXP-04014,CUST-04014,2159.28,896.08,402.73,180.91,251.92,288.28,148.7,4327.89
EXP-04015,CUST-04015,983.47,794.59,340.21,179.24,454.12,345.07,139.53,3236.23
EXP-04016,CUST-04016,887.1,450.94,286.03,105.34,221.14,220.96,156.08,2327.58
EXP-04017,CUST-04017,1649.79,1316.71,612.04,577.25,770.9,409.59,188.52,5524.8
EXP-04018,CUST-04018,2189.48,1327.19,808.07,522.93,642.45,465.17,195.18,6150.46
EXP-04019,CUST-04019,248.21,107.16,50.0,30.0,54.36,45.19,32.13,567.05
EXP-04020,CUST-04020,192.25,130.53,93.37,33.79,45.79,57.58,22.72,576.04
EXP-04021,CUST-04021,2773.58,1347.84,799.92,301.69,541.69,634.8,346.87,6746.39
EXP-04022,CUST-04022,702.0,376.02,176.56,140.55,83.78,134.85,100.97,1714.74
EXP-04023,CUST-04023,1903.31,818.25,342.24,286.32,432.9,272.3,247.41,4302.74
EXP-04024,CUST-04024,3612.89,1663.93,896.02,815.14,1273.87,628.58,337.55,9227.98
EXP-04025,CUST-04025,2443.73,1557.53,882.97,616.76,428.37,615.05,537.86,7082.28
EXP-04026,CUST-04026,1155.23,547.9,273.68,187.49,363.86,234.21,86.62,2848.99
EXP-04027,CUST-04027,3152.41,1827.3,808.76,423.78,992.76,692.68,341.86,8239.54
EXP-04028,CUST-04028,3456.73,1079.17,580.37,598.66,352.07,427.69,299.93,6794.63
EXP-04029,CUST-04029,1767.9,736.11,549.21,230.76,441.11,370.08,138.04,4233.21
EXP-04030,CUST-04030,2214.91,1339.1,784.89,311.03,396.38,448.15,354.54,5848.99
EXP-04031,CUST-04031,1159.16,729.93,466.38,178.99,563.37,344.07,207.71,3649.62
EXP-04032,CUST-04032,1479.69,864.15,550.95,233.55,434.58,346.63,144.04,4053.58
EXP-04033,CUST-04033,4234.38,1557.79,691.54,649.01,991.8,793.84,710.9,9629.26
EXP-04034,CUST-04034,3034.24,1170.76,508.51,259.66,409.14,503.47,365.3,6251.07
EXP-04035,CUST-04035,843.9,470.93,238.26,137.45,169.19,169.5,117.79,2147.03
EXP-04036,CUST-04036,1715.0,1058.96,414.07,279.95,502.3,352.45,340.8,4663.52
EXP-04037,CUST-04037,1623.56,1010.53,323.79,402.57,244.96,410.53,259.08,4275.03
EXP-04038,CUST-04038,614.55,431.77,189.25,196.54,181.7,217.08,137.87,1968.76
EXP-04039,CUST-04039,1775.49,778.91,509.33,245.04,302.02,280.34,256.2,4147.34
EXP-04040,CUST-04040,2856.28,1292.93,822.55,361.84,417.02,557.11,410.3,6718.04
EXP-04041,CUST-04041,1481.47,865.79,420.22,404.7,567.72,341.21,185.78,4266.9
EXP-04042,CUST-04042,672.92,351.93,170.24,136.95,147.0,134.19,125.54,1738.78
EXP-04043,CUST-04043,1673.92,715.73,496.55,339.89,211.48,374.52,119.11,3931.21
EXP-04044,CUST-04044,3963.22,1953.43,783.53,343.38,1146.41,581.19,359.31,9130.48
EXP-04045,CUST-04045,1733.55,1003.33,467.1,296.57,475.86,395.15,310.85,4682.41
EXP-04046,CUST-04046,463.4,228.07,96.5,84.58,151.37,89.67,78.93,1192.53
EXP-04047,CUST-04047,1288.56,597.78,428.32,147.06,191.27,257.91,94.19,3005.09
EXP-04048,CUST-04048,1292.58,689.67,356.83,259.38,385.69,246.86,131.11,3362.12
EXP-04049,CUST-04049,1293.1,711.94,281.62,146.77,223.71,258.12,176.08,3091.35
EXP-04050,CUST-04050,1774.49,1286.68,724.53,420.15,471.09,513.6,214.72,5405.25
EXP-04051,CUST-04051,1231.13,492.98,321.83,146.28,258.62,221.76,177.23,2849.84
EXP-04052,CUST-04052,1778.08,978.21,345.19,374.76,364.03,331.22,296.23,4467.72
EXP-04053,CUST-04053,2776.89,872.55,683.06,232.97,622.74,388.35,393.58,5970.13
EXP-04054,CUST-04054,1832.58,1219.55,625.98,450.95,458.04,502.35,395.82,5485.27
EXP-04055,CUST-04055,1559.98,983.4,483.3,368.1,635.62,395.76,143.28,4569.44
EXP-04056,CUST-04056,2197.5,1034.45,562.66,357.62,675.12,410.54,276.31,5514.2
EXP-04057,CUST-04057,1252.06,513.82,371.55,229.86,185.65,283.5,244.74,3081.18
EXP-04058,CUST-04058,388.31,205.68,72.41,56.26,107.88,77.58,35.74,943.85
EXP-04059,CUST-04059,1029.94,376.25,212.25,162.39,245.05,142.81,132.99,2301.68
EXP-04060,CUST-04060,1215.84,624.53,331.23,173.65,379.89,326.98,161.36,3213.48
EXP-04061,CUST-04061,1501.23,573.95,316.88,296.01,285.03,324.79,99.6,3397.5
EXP-04062,CUST-04062,1129.8,493.28,228.41,185.72,181.06,211.61,108.41,2538.28
EXP-04063,CUST-04063,1027.08,560.84,398.03,277.34,225.53,198.85,205.72,2893.38
EXP-04064,CUST-04064,897.89,504.41,260.28,193.64,174.52,207.88,111.63,2350.25
EXP-04065,CUST-04065,1285.56,688.88,362.6,200.91,383.17,342.66,164.41,3428.18
EXP-04066,CUST-04066,1443.46,900.26,361.55,295.07,520.68,255.91,232.47,4009.39
EXP-04067,CUST-04067,2902.65,1013.77,511.41,246.36,518.43,437.93,340.21,5970.77
EXP-04068,CUST-04068,1713.01,1069.77,493.82,408.55,392.98,557.38,400.18,5035.7
EXP-04069,CUST-04069,2174.88,1038.67,714.49,503.64,293.12,514.37,308.77,5547.95
EXP-04070,CUST-04070,1890.42,964.91,413.82,379.43,563.28,384.37,314.31,4910.55
EXP-04071,CUST-04071,1283.65,658.35,311.24,268.93,321.52,269.96,214.21,3327.86
EXP-04072,CUST-04072,1719.64,1349.84,515.23,422.1,626.54,386.85,301.03,5321.22
EXP-04073,CUST-04073,879.42,390.47,160.39,160.83,239.33,150.27,109.37,2090.09
EXP-04074,CUST-04074,2324.17,991.37,530.07,302.31,392.43,430.2,283.85,5254.41
EXP-04075,CUST-04075,675.79,411.84,261.83,133.16,126.68,123.21,99.75,1832.27
EXP-04076,CUST-04076,1160.27,670.31,386.1,183.14,160.5,270.56,132.39,2963.28
EXP-04077,CUST-04077,2016.27,960.98,588.56,375.82,576.02,413.66,359.65,5290.94
EXP-04078,CUST-04078,1863.7,716.34,471.08,207.07,584.91,407.14,318.18,4568.43
EXP-04079,CUST-04079,3297.17,1137.02,626.84,339.85,854.57,562.13,208.55,7026.14
EXP-04080,CUST-04080,1147.74,509.0,226.54,225.21,197.52,170.34,147.23,2623.56
EXP-04081,CUST-04081,2903.01,1880.97,699.09,641.0,876.19,745.21,542.27,8287.74
EXP-04082,CUST-04082,1390.66,668.43,246.91,236.36,282.85,232.05,89.25,3146.51
EXP-04083,CUST-04083,1854.63,876.7,288.97,200.57,218.66,332.8,213.91,3986.25
EXP-04084,CUST-04084,408.93,138.48,64.78,36.65,41.47,76.73,35.7,802.74
EXP-04085,CUST-04085,3289.82,1680.58,1017.85,514.34,920.15,535.87,522.89,8481.5
EXP-04086,CUST-04086,1058.77,620.09,248.16,137.1,225.79,184.7,95.88,2570.48
EXP-04087,CUST-04087,1270.01,747.6,531.34,269.17,355.2,350.49,160.5,3684.32
EXP-04088,CUST-04088,2357.78,867.16,485.05,198.27,376.85,315.29,208.01,4808.39
EXP-04089,CUST-04089,1343.56,729.3,373.63,197.15,540.78,323.55,311.35,3819.33
EXP-04090,CUST-04090,1044.26,636.26,291.07,245.79,187.16,267.57,197.27,2869.36
EXP-04091,CUST-04091,2004.89,1217.63,712.85,417.53,508.24,446.35,352.87,5660.34
EXP-04092,CUST-04092,3044.91,2103.59,1269.94,734.97,908.08,1096.91,415.48,9573.88
EXP-04093,CUST-04093,398.06,268.59,144.38,101.64,127.47,84.14,38.1,1162.39
EXP-04094,CUST-04094,4080.48,1852.47,712.42,732.67,421.04,812.31,311.87,8923.26
EXP-04095,CUST-04095,1715.33,611.85,436.35,300.65,187.76,258.68,170.21,3680.83
EXP-04096,CUST-04096,276.63,115.85,71.49,37.97,35.16,46.9,20.0,604.01
EXP-04097,CUST-04097,347.24,190.73,123.19,69.95,91.16,88.54,54.3,965.12
EXP-04098,CUST-04098,2222.19,1266.61,710.82,349.85,383.35,543.5,272.06,5748.37
EXP-04099,CUST-04099,1874.39,1024.28,644.89,393.64,493.24,346.14,257.45,5034.04
EXP-04100,CUST-04100,3590.6,1408.7,880.75,396.38,736.14,613.16,323.7,7949.43
EXP-04101,CUST-04101,1822.9,1160.77,483.21,424.73,689.95,468.48,175.52,5225.56
EXP-04102,CUST-04102,397.63,157.85,130.25,39.21,66.46,62.08,57.88,911.35
EXP-04103,CUST-04103,1824.24,1102.4,599.49,376.61,782.05,468.45,380.12,5533.36
EXP-04104,CUST-04104,702.61,449.48,208.71,105.64,162.9,186.0,156.78,1972.14
EXP-04105,CUST-04105,1819.16,1052.03,687.26,250.16,587.53,501.1,232.38,5129.6
EXP-04106,CUST-04106,2675.6,1168.01,768.46,297.42,907.87,622.89,455.64,6895.9
EXP-04107,CUST-04107,1062.17,403.7,221.79,165.88,132.06,163.79,66.09,2215.48
EXP-04108,CUST-04108,2307.92,1071.54,412.05,269.0,362.65,411.94,169.93,5005.02
EXP-04109,CUST-04109,739.37,384.65,205.52,102.02,160.44,127.65,113.2,1832.85
EXP-04110,CUST-04110,1672.64,1122.44,666.74,496.75,552.59,525.12,336.53,5372.79
EXP-04111,CUST-04111,2007.93,852.69,430.13,207.09,400.11,352.15,153.56,4403.65
EXP-04112,CUST-04112,1183.08,746.13,449.86,215.06,197.74,260.41,267.72,3319.99
EXP-04113,CUST-04113,1940.12,767.53,548.58,229.85,379.68,280.74,250.56,4397.05
EXP-04114,CUST-04114,1979.16,1182.71,465.13,376.65,439.73,489.92,310.15,5243.45
EXP-04115,CUST-04115,1583.03,948.3,497.23,350.55,430.16,313.35,349.83,4472.45
EXP-04116,CUST-04116,854.41,371.87,244.74,106.24,138.9,195.52,61.08,1972.76
EXP-04117,CUST-04117,2595.18,1449.48,797.35,300.02,630.6,607.39,436.04,6816.07
EXP-04118,CUST-04118,1122.01,668.53,444.84,194.42,308.85,223.35,220.08,3182.06
EXP-04119,CUST-04119,1603.18,657.34,431.03,221.17,233.97,298.79,198.46,3643.93
EXP-04120,CUST-04120,2610.08,1834.17,983.17,833.54,602.98,764.12,397.43,8025.49
EXP-04121,CUST-04121,1529.96,573.52,344.01,175.61,277.58,313.36,221.92,3435.95
EXP-04122,CUST-04122,2137.89,1176.01,489.4,222.15,268.47,346.11,290.57,4930.6
EXP-04123,CUST-04123,1504.05,821.47,452.01,231.09,273.9,308.6,208.78,3799.9
EXP-04124,CUST-04124,1417.73,649.92,270.91,208.44,317.34,279.67,214.76,3358.77
EXP-04125,CUST-04125,1456.28,797.04,349.47,317.61,366.11,330.82,273.83,3891.16
EXP-04126,CUST-04126,1957.64,626.24,437.94,302.69,356.16,370.93,197.87,4249.46
EXP-04127,CUST-04127,1399.81,763.07,455.77,151.59,247.25,230.78,144.74,3393.01
EXP-04128,CUST-04128,1944.57,863.38,536.01,392.62,390.96,351.87,221.38,4700.8
EXP-04129,CUST-04129,1858.16,766.27,560.5,223.29,628.45,381.43,252.68,4670.77
EXP-04130,CUST-04130,928.17,673.74,375.45,233.23,191.66,238.86,158.85,2799.96
EXP-04131,CUST-04131,1248.41,710.7,297.66,187.3,447.87,259.54,220.71,3372.19
EXP-04132,CUST-04132,1759.44,1001.85,492.07,354.92,310.87,376.92,339.68,4635.74
EXP-04133,CUST-04133,952.0,674.95,373.96,201.23,425.37,264.93,95.53,2987.97
EXP-04134,CUST-04134,2401.61,1337.06,491.81,459.47,387.9,420.95,377.44,5876.24
EXP-04135,CUST-04135,2278.29,716.1,588.51,313.64,316.46,347.53,233.29,4793.81
EXP-04136,CUST-04136,982.82,687.81,289.49,259.35,408.7,264.34,105.1,2997.6
EXP-04137,CUST-04137,1613.69,1310.64,798.36,315.73,786.31,399.67,205.41,5429.81
EXP-04138,CUST-04138,4006.38,1349.85,757.76,340.2,993.41,606.68,543.6,8597.89
EXP-04139,CUST-04139,1002.45,670.12,497.8,283.36,541.25,285.47,147.74,3428.2
EXP-04140,CUST-04140,1770.52,1134.33,519.34,500.0,545.87,466.24,345.13,5281.43
EXP-04141,CUST-04141,1947.94,1001.43,355.71,290.04,334.42,418.98,267.66,4616.18
EXP-04142,CUST-04142,2752.07,1285.83,785.53,545.63,906.71,625.79,481.48,7383.04
EXP-04143,CUST-04143,1489.97,1110.25,456.39,304.99,502.7,493.66,289.06,4647.02
EXP-04144,CUST-04144,1859.44,1261.88,682.79,294.72,487.46,407.13,418.15,5411.56
EXP-04145,CUST-04145,1928.66,903.87,389.74,362.84,337.62,317.51,303.43,4543.67
EXP-04146,CUST-04146,3213.21,1654.25,574.77,402.02,581.62,657.79,253.34,7337.01
EXP-04147,CUST-04147,3448.37,2589.13,1576.26,979.49,969.11,1033.88,353.82,10950.06
EXP-04148,CUST-04148,2144.83,1059.2,509.0,385.94,362.8,413.3,270.88,5145.95
EXP-04149,CUST-04149,1688.72,639.31,441.12,164.77,177.39,311.82,123.05,3546.18
EXP-04150,CUST-04150,1019.92,602.61,350.65,208.2,309.59,298.01,98.99,2887.98
EXP-04151,CUST-04151,223.04,110.86,68.47,38.02,69.68,58.17,29.55,597.8
EXP-04152,CUST-04152,1779.7,881.9,500.28,312.79,526.33,380.09,229.4,4610.5
EXP-04153,CUST-04153,2517.28,1084.56,671.37,405.92,481.27,354.74,143.87,5659.0
EXP-04154,CUST-04154,2948.96,1422.91,575.51,475.79,374.54,599.29,338.09,6735.1
EXP-04155,CUST-04155,1406.59,1134.63,555.53,424.45,233.25,405.08,229.04,4388.57
EXP-04156,CUST-04156,1818.31,1036.39,658.88,208.2,404.15,319.74,304.36,4750.03
EXP-04157,CUST-04157,1712.15,827.11,336.65,373.64,286.36,300.99,266.18,4103.08
EXP-04158,CUST-04158,2018.95,1232.35,667.93,279.51,755.31,580.16,362.36,5896.57
EXP-04159,CUST-04159,1430.67,869.51,458.09,272.21,411.36,400.18,276.08,4118.09
EXP-04160,CUST-04160,3504.78,2228.8,1241.06,917.59,1282.06,901.27,617.29,10692.86
EXP-04161,CUST-04161,752.97,571.75,240.52,229.24,182.73,237.64,84.04,2298.89
EXP-04162,CUST-04162,460.62,275.33,103.51,63.28,107.86,95.83,39.38,1145.81
EXP-04163,CUST-04163,968.23,614.96,355.47,195.37,278.51,202.6,158.81,2773.95
EXP-04164,CUST-04164,1825.33,753.77,332.66,161.38,516.32,318.91,297.27,4205.64
EXP-04165,CUST-04165,1829.57,906.27,543.03,288.02,670.33,474.68,215.37,4927.26
EXP-04166,CUST-04166,531.56,390.11,212.05,143.82,190.12,151.67,168.07,1787.38
EXP-04167,CUST-04167,1285.91,898.69,311.99,243.45,435.02,289.47,303.03,3767.56
EXP-04168,CUST-04168,1343.65,629.7,243.32,263.38,422.81,278.83,97.19,3278.87
EXP-04169,CUST-04169,4087.16,1838.57,1334.51,532.89,1376.68,822.51,795.56,10787.88
EXP-04170,CUST-04170,1509.55,912.74,364.21,398.01,538.58,392.72,280.67,4396.48
EXP-04171,CUST-04171,657.33,407.99,236.44,93.53,150.06,146.01,63.84,1755.2
EXP-04172,CUST-04172,5684.91,2362.1,1003.93,1104.61,1197.03,856.01,377.09,12585.69
EXP-04173,CUST-04173,1617.16,620.34,313.37,185.25,151.81,204.69,108.21,3200.83
EXP-04174,CUST-04174,2127.7,1407.07,573.09,539.54,464.12,473.23,554.53,6139.27
EXP-04175,CUST-04175,839.39,377.29,267.64,160.73,250.4,195.15,170.12,2260.71
EXP-04176,CUST-04176,1643.38,867.7,392.88,284.2,330.62,303.62,113.63,3936.04
EXP-04177,CUST-04177,1574.08,1051.77,417.97,226.3,436.74,360.98,165.87,4233.7
EXP-04178,CUST-04178,1402.95,1004.16,351.91,362.44,378.65,354.44,115.6,3970.15
EXP-04179,CUST-04179,1359.35,711.77,391.53,229.69,450.53,284.18,211.01,3638.05
EXP-04180,CUST-04180,1951.55,1015.4,587.02,392.98,563.83,360.73,192.64,5064.15
EXP-04181,CUST-04181,1292.0,757.09,381.38,307.69,203.1,280.98,292.89,3515.13
EXP-04182,CUST-04182,1371.83,720.84,360.48,265.22,395.06,251.86,193.74,3559.03
EXP-04183,CUST-04183,1350.84,836.44,598.55,435.43,550.61,431.4,149.29,4352.55
EXP-04184,CUST-04184,2995.46,1110.5,481.44,549.75,831.63,572.5,222.99,6764.26
EXP-04185,CUST-04185,3038.81,1652.21,808.21,499.05,885.44,525.02,450.16,7858.89
EXP-04186,CUST-04186,1359.16,831.64,565.37,206.68,436.44,319.91,323.37,4042.57
EXP-04187,CUST-04187,2859.72,1031.19,879.83,542.08,661.42,469.15,319.14,6762.52
EXP-04188,CUST-04188,1433.88,704.87,322.52,235.44,263.08,266.78,96.23,3322.81
EXP-04189,CUST-04189,849.13,755.69,291.31,155.14,445.6,292.39,107.22,2896.48
EXP-04190,CUST-04190,1356.54,938.83,559.19,176.93,540.62,326.45,191.05,4089.61
EXP-04191,CUST-04191,2683.42,1414.81,710.02,465.53,718.24,547.38,345.52,6884.92
EXP-04192,CUST-04192,2808.58,1452.41,723.17,334.87,413.38,475.85,382.89,6591.15
EXP-04193,CUST-04193,968.32,653.29,266.98,264.27,250.9,268.26,182.49,2854.52
EXP-04194,CUST-04194,1405.94,1096.79,596.27,437.77,615.28,316.74,145.86,4614.66
EXP-04195,CUST-04195,2251.36,691.93,530.81,270.08,245.42,354.26,207.91,4551.77
EXP-04196,CUST-04196,2072.31,1373.14,621.61,387.43,606.78,445.42,399.06,5905.76
EXP-04197,CUST-04197,1360.67,713.26,522.43,246.41,466.78,304.97,154.32,3768.84
EXP-04198,CUST-04198,1868.07,998.46,448.91,194.55,408.73,366.13,193.71,4478.56
EXP-04199,CUST-04199,3859.92,2202.13,899.11,876.63,802.13,818.32,356.72,9814.96
EXP-04200,CUST-04200,4522.45,1615.33,811.14,863.0,1060.72,684.96,301.41,9859.01
EXP-04201,CUST-04201,3130.29,1711.56,954.51,402.22,814.06,464.36,372.35,7849.35
EXP-04202,CUST-04202,551.02,262.29,97.0,95.99,51.74,79.67,55.94,1193.65
EXP-04203,CUST-04203,1171.61,763.65,336.85,258.09,288.7,264.96,142.38,3226.24
EXP-04204,CUST-04204,229.52,117.79,50.19,30.0,71.07,47.43,37.96,583.96
EXP-04205,CUST-04205,1137.51,586.08,304.31,162.17,137.41,178.25,133.85,2639.59
EXP-04206,CUST-04206,1846.4,753.82,553.61,273.48,593.26,326.26,160.47,4507.29
EXP-04207,CUST-04207,1291.41,812.68,472.52,162.87,456.71,226.01,253.12,3675.31
EXP-04208,CUST-04208,1349.63,708.42,364.65,151.85,249.66,237.95,182.32,3244.47
