product_id,customer_id,product_type,product_status,signup_date
PROD-01889,CUST-00917,Savings Account,Active,2018-02-26
PROD-01890,CUST-00917,Mortgage,Active,2025-04-18
PROD-01891,CUST-00918,Savings Account,Active,2019-01-10
PROD-01892,CUST-00919,Savings Account,Active,2022-09-19
PROD-01893,CUST-00919,Auto Loan,Active,2023-06-30
PROD-01894,CUST-00919,Mortgage,Active,2024-04-23
PROD-01895,CUST-00919,Investment Account,Active,2025-04-11
PROD-01896,CUST-00920,Savings Account,Active,2022-01-22
PROD-01897,CUST-00920,Investment Account,Closed,2025-01-11
PROD-01898,CUST-00921,Savings Account,Active,2022-05-24
PROD-01899,CUST-00921,Credit Card,Active,2025-06-11
PROD-01900,CUST-00922,Savings Account,Active,2019-07-18
PROD-01901,CUST-00922,Retirement Account,Active,2023-05-06
PROD-01902,CUST-00923,Savings Account,Active,2023-03-10
PROD-01903,CUST-00924,Savings Account,Active,2024-08-11
PROD-01904,CUST-00924,Personal Loan,Active,2024-10-23
PROD-01905,CUST-00924,Credit Card,Closed,2024-12-16
PROD-01906,CUST-00925,Savings Account,Active,2023-06-25
PROD-01907,CUST-00926,Savings Account,Active,2022-05-29
PROD-01908,CUST-00927,Savings Account,Active,2018-07-04
PROD-01909,CUST-00927,Personal Loan,Closed,2024-03-08
PROD-01910,CUST-00928,Savings Account,Active,2023-02-07
PROD-01911,CUST-00928,Retirement Account,Active,2023-02-24
PROD-01912,CUST-00928,Credit Card,Closed,2023-12-24
PROD-01913,CUST-00929,Savings Account,Active,2018-10-23
PROD-01914,CUST-00930,Savings Account,Active,2018-02-09
PROD-01915,CUST-00931,Savings Account,Active,2021-05-28
PROD-01916,CUST-00931,Personal Loan,Active,2022-02-24
PROD-01917,CUST-00932,Savings Account,Active,2019-08-25
PROD-01918,CUST-00933,Savings Account,Active,2020-10-22
PROD-01919,CUST-00933,Auto Loan,Active,2022-07-20
PROD-01920,CUST-00934,Savings Account,Active,2018-09-09
PROD-01921,CUST-00935,Savings Account,Active,2021-12-01
PROD-01922,CUST-00935,Investment Account,Active,2025-10-05
PROD-01923,CUST-00935,Personal Loan,Active,2023-07-26
PROD-01924,CUST-00935,Mortgage,Active,2022-02-15
PROD-01925,CUST-00936,Savings Account,Active,2021-04-07
PROD-01926,CUST-00936,Personal Loan,Active,2023-07-16
PROD-01927,CUST-00937,Savings Account,Active,2018-07-04
PROD-01928,CUST-00937,Credit Card,Active,2024-01-20
PROD-01929,CUST-00938,Savings Account,Active,2024-09-18
PROD-01930,CUST-00938,Personal Loan,Active,2025-09-28
PROD-01931,CUST-00938,Retirement Account,Active,2025-05-12
PROD-01932,CUST-00939,Savings Account,Active,2023-09-18
PROD-01933,CUST-00940,Savings Account,Active,2019-10-28
PROD-01934,CUST-00940,Personal Loan,Active,2023-07-17
PROD-01935,CUST-00941,Savings Account,Active,2023-11-13
PROD-01936,CUST-00941,Personal Loan,Closed,2025-03-29
PROD-01937,CUST-00941,Retirement Account,Closed,2024-11-17
PROD-01938,CUST-00942,Savings Account,Active,2018-11-03
PROD-01939,CUST-00943,Savings Account,Active,2019-08-06
PROD-01940,CUST-00943,Personal Loan,Churned,2023-05-10
PROD-01941,CUST-00944,Savings Account,Active,2022-04-06
PROD-01942,CUST-00945,Savings Account,Active,2020-10-08
PROD-01943,CUST-00946,Savings Account,Active,2023-10-07
PROD-01944,CUST-00946,Retirement Account,Active,2025-05-14
PROD-01945,CUST-00946,Mortgage,Active,2025-07-15
PROD-01946,CUST-00947,Savings Account,Active,2018-01-23
PROD-01947,CUST-00947,Retirement Account,Closed,2023-04-27
PROD-01948,CUST-00947,Personal Loan,Active,2019-08-12
PROD-01949,CUST-00947,Investment Account,Active,2018-12-24
PROD-01950,CUST-00948,Savings Account,Active,2023-02-12
PROD-01951,CUST-00948,Personal Loan,Active,2024-01-17
PROD-01952,CUST-00949,Savings Account,Active,2022-07-13
PROD-01953,CUST-00949,Personal Loan,Active,2024-06-07
PROD-01954,CUST-00950,Savings Account,Active,2018-10-25
PROD-01955,CUST-00950,Personal Loan,Active,2021-02-12
PROD-01956,CUST-00950,Investment Account,Closed,2025-09-21
PROD-01957,CUST-00951,Savings Account,Active,2020-05-09
PROD-01958,CUST-00952,Savings Account,Active,2020-07-24
PROD-01959,CUST-00952,Personal Loan,Active,2022-09-01
PROD-01960,CUST-00953,Savings Account,Active,2023-11-14
PROD-01961,CUST-00954,Savings Account,Active,2024-01-05
PROD-01962,CUST-00954,Retirement Account,Churned,2025-10-09
PROD-01963,CUST-00954,Mortgage,Active,2024-08-09
PROD-01964,CUST-00954,Investment Account,Active,2024-08-25
PROD-01965,CUST-00955,Savings Account,Active,2019-12-03
PROD-01966,CUST-00955,Personal Loan,Active,2024-10-01
PROD-01967,CUST-00956,Savings Account,Active,2024-08-27
PROD-01968,CUST-00956,Mortgage,Active,2025-10-19
PROD-01969,CUST-00957,Savings Account,Active,2022-10-13
PROD-01970,CUST-00957,Retirement Account,Active,2024-08-21
PROD-01971,CUST-00957,Investment Account,Active,2022-11-25
PROD-01972,CUST-00957,Credit Card,Active,2024-04-28
PROD-01973,CUST-00958,Savings Account,Active,2019-07-15
PROD-01974,CUST-00958,Auto Loan,Pending,2024-06-22
PROD-01975,CUST-00959,Savings Account,Active,2021-10-02
PROD-01976,CUST-00959,Personal Loan,Active,2024-05-20
PROD-01977,CUST-00959,Retirement Account,Pending,2025-06-06
PROD-01978,CUST-00960,Savings Account,Active,2022-08-03
PROD-01979,CUST-00961,Savings Account,Active,2021-06-23
PROD-01980,CUST-00961,Retirement Account,Active,2024-07-05
PROD-01981,CUST-00961,Mortgage,Active,2024-06-01
PROD-01982,CUST-00962,Savings Account,Active,2023-09-19
PROD-01983,CUST-00962,Investment Account,Active,2024-08-27
PROD-01984,CUST-00962,Mortgage,Active,2025-11-03
PROD-01985,CUST-00963,Savings Account,Active,2022-01-21
PROD-01986,CUST-00964,Savings Account,Active,2020-06-10
PROD-01987,CUST-00964,Credit Card,Active,2024-01-28
PROD-01988,CUST-00964,Mortgage,Active,2022-01-05
PROD-01989,CUST-00965,Savings Account,Active,2019-05-23
PROD-01990,CUST-00965,Credit Card,Active,2021-07-03
PROD-01991,CUST-00966,Savings Account,Active,2022-07-14
PROD-01992,CUST-00967,Savings Account,Active,2018-05-12
PROD-01993,CUST-00967,Credit Card,Active,2023-02-16
PROD-01994,CUST-00968,Savings Account,Active,2018-04-02
PROD-01995,CUST-00968,Retirement Account,Active,2018-04-19
PROD-01996,CUST-00969,Savings Account,Active,2024-03-18
PROD-01997,CUST-00970,Savings Account,Active,2021-11-20
PROD-01998,CUST-00971,Savings Account,Active,2021-07-25
PROD-01999,CUST-00971,Retirement Account,Closed,2023-01-17
PROD-02000,CUST-00971,Mortgage,Active,2023-01-14
PROD-02001,CUST-00972,Savings Account,Active,2018-03-09
PROD-02002,CUST-00973,Savings Account,Active,2023-11-07
PROD-02003,CUST-00973,Credit Card,Active,2025-04-12
PROD-02004,CUST-00973,Auto Loan,Active,2024-06-08
PROD-02005,CUST-00973,Investment Account,Closed,2025-09-23
PROD-02006,CUST-00974,Savings Account,Active,2021-10-25
PROD-02007,CUST-00974,Credit Card,Closed,2023-02-08
PROD-02008,CUST-00974,Investment Account,Pending,2025-09-25
PROD-02009,CUST-00975,Savings Account,Active,2022-05-27
PROD-02010,CUST-00975,Credit Card,Active,2022-07-24
PROD-02011,CUST-00976,Savings Account,Active,2021-05-29
PROD-02012,CUST-00976,Investment Account,Closed,2021-07-19
PROD-02013,CUST-00977,Savings Account,Active,2018-03-12
PROD-02014,CUST-00978,Savings Account,Active,2024-09-05
PROD-02015,CUST-00978,Credit Card,Closed,2025-09-25
PROD-02016,CUST-00979,Savings Account,Active,2019-06-14
PROD-02017,CUST-00979,Mortgage,Active,2020-01-19
PROD-02018,CUST-00980,Savings Account,Active,2023-10-09
PROD-02019,CUST-00980,Retirement Account,Active,2025-05-18
PROD-02020,CUST-00980,Auto Loan,Active,2025-09-04
PROD-02021,CUST-00980,Credit Card,Active,2023-11-10
PROD-02022,CUST-00981,Savings Account,Active,2019-04-02
PROD-02023,CUST-00982,Savings Account,Active,2019-03-21
PROD-02024,CUST-00982,Credit Card,Closed,2023-05-14
PROD-02025,CUST-00983,Savings Account,Active,2020-01-10
PROD-02026,CUST-00983,Mortgage,Active,2023-12-30
PROD-02027,CUST-00984,Savings Account,Active,2019-06-27
PROD-02028,CUST-00984,Retirement Account,Closed,2024-02-21
PROD-02029,CUST-00985,Savings Account,Active,2021-02-10
PROD-02030,CUST-00985,Mortgage,Active,2021-03-16
PROD-02031,CUST-00986,Savings Account,Active,2019-04-08
PROD-02032,CUST-00986,Investment Account,Active,2024-11-30
PROD-02033,CUST-00987,Savings Account,Active,2024-01-03
PROD-02034,CUST-00988,Savings Account,Active,2021-08-26
PROD-02035,CUST-00988,Retirement Account,Active,2022-05-07
PROD-02036,CUST-00988,Personal Loan,Closed,2023-09-03
PROD-02037,CUST-00988,Mortgage,Active,2023-02-28
PROD-02038,CUST-00989,Savings Account,Active,2021-04-06
PROD-02039,CUST-00990,Savings Account,Active,2020-08-04
PROD-02040,CUST-00990,Mortgage,Active,2022-03-06
PROD-02041,CUST-00990,Credit Card,Active,2024-10-31
PROD-02042,CUST-00991,Savings Account,Active,2018-07-21
PROD-02043,CUST-00991,Investment Account,Active,2025-07-21
PROD-02044,CUST-00992,Savings Account,Active,2022-01-19
PROD-02045,CUST-00992,Investment Account,Active,2023-01-10
PROD-02046,CUST-00993,Savings Account,Active,2024-12-04
PROD-02047,CUST-00993,Mortgage,Active,2025-01-28
PROD-02048,CUST-00994,Savings Account,Active,2018-01-06
PROD-02049,CUST-00994,Investment Account,Active,2023-01-03
PROD-02050,CUST-00995,Savings Account,Active,2022-04-08
PROD-02051,CUST-00996,Savings Account,Active,2019-09-04
PROD-02052,CUST-00996,Retirement Account,Churned,2022-07-12
PROD-02053,CUST-00997,Savings Account,Active,2021-11-28
PROD-02054,CUST-00997,Mortgage,Active,2023-06-26
PROD-02055,CUST-00998,Savings Account,Active,2021-01-15
PROD-02056,CUST-00998,Mortgage,Active,2022-06-14
PROD-02057,CUST-00998,Auto Loan,Active,2022-10-02
PROD-02058,CUST-00998,Retirement Account,Churned,2024-07-01
PROD-02059,CUST-00999,Savings Account,Active,2020-05-04
PROD-02060,CUST-00999,Credit Card,Active,2023-09-16
PROD-02061,CUST-01000,Savings Account,Active,2019-09-21
PROD-02062,CUST-01000,Personal Loan,Active,2025-10-04
PROD-02063,CUST-01001,Savings Account,Active,2021-08-08
PROD-02064,CUST-01002,Savings Account,Active,2024-08-10
PROD-02065,CUST-01002,Auto Loan,Closed,2025-01-31
PROD-02066,CUST-01003,Savings Account,Active,2021-08-17
PROD-02067,CUST-01003,Personal Loan,Active,2023-02-25
PROD-02068,CUST-01003,Retirement Account,Churned,2024-11-06
PROD-02069,CUST-01004,Savings Account,Active,2021-09-27
PROD-02070,CUST-01005,Savings Account,Active,2024-07-18
PROD-02071,CUST-01005,Retirement Account,Active,2025-07-19
PROD-02072,CUST-01005,Mortgage,Closed,2025-09-18
PROD-02073,CUST-01006,Savings Account,Active,2020-12-01
PROD-02074,CUST-01006,Retirement Account,Active,2024-09-24
PROD-02075,CUST-01006,Investment Account,Active,2021-01-04
PROD-02076,CUST-01006,Auto Loan,Active,2021-03-05
PROD-02077,CUST-01007,Savings Account,Active,2020-04-20
PROD-02078,CUST-01007,Personal Loan,Closed,2025-02-09
PROD-02079,CUST-01008,Savings Account,Active,2024-05-21
PROD-02080,CUST-01008,Mortgage,Active,2024-11-15
PROD-02081,CUST-01008,Personal Loan,Active,2025-04-20
PROD-02082,CUST-01009,Savings Account,Active,2020-11-10
PROD-02083,CUST-01010,Savings Account,Active,2021-06-07
PROD-02084,CUST-01010,Retirement Account,Closed,2024-01-17
PROD-02085,CUST-01011,Savings Account,Active,2019-02-25
PROD-02086,CUST-01011,Credit Card,Active,2025-11-01
PROD-02087,CUST-01011,Investment Account,Active,2023-10-07
PROD-02088,CUST-01012,Savings Account,Active,2021-04-03
PROD-02089,CUST-01012,Personal Loan,Active,2021-05-19
PROD-02090,CUST-01012,Retirement Account,Active,2021-11-09
PROD-02091,CUST-01013,Savings Account,Active,2023-05-04
PROD-02092,CUST-01013,Mortgage,Active,2025-11-22
PROD-02093,CUST-01014,Savings Account,Active,2021-05-03
PROD-02094,CUST-01015,Savings Account,Active,2022-11-13
PROD-02095,CUST-01015,Credit Card,Pending,2025-08-03
PROD-02096,CUST-01016,Savings Account,Active,2023-01-27
PROD-02097,CUST-01017,Savings Account,Active,2018-10-31
PROD-02098,CUST-01018,Savings Account,Active,2020-09-25
PROD-02099,CUST-01018,Investment Account,Churned,2024-12-04
PROD-02100,CUST-01018,Credit Card,Active,2020-10-30
PROD-02101,CUST-01019,Savings Account,Active,2021-12-21
PROD-02102,CUST-01019,Personal Loan,Active,2024-05-17
PROD-02103,CUST-01019,Credit Card,Pending,2024-12-02
PROD-02104,CUST-01019,Mortgage,Active,2025-02-11
PROD-02105,CUST-01020,Savings Account,Active,2021-01-08
PROD-02106,CUST-01021,Savings Account,Active,2020-11-09
PROD-02107,CUST-01022,Savings Account,Active,2022-04-28
PROD-02108,CUST-01022,Auto Loan,Active,2023-11-11
PROD-02109,CUST-01023,Savings Account,Active,2018-03-15
PROD-02110,CUST-01023,Personal Loan,Active,2024-10-24
PROD-02111,CUST-01023,Investment Account,Active,2022-07-20
PROD-02112,CUST-01023,Credit Card,Active,2021-05-01
PROD-02113,CUST-01024,Savings Account,Active,2022-12-25
PROD-02114,CUST-01024,Personal Loan,Closed,2025-11-05
PROD-02115,CUST-01025,Savings Account,Active,2021-10-20
PROD-02116,CUST-01026,Savings Account,Active,2018-01-08
PROD-02117,CUST-01027,Savings Account,Active,2021-01-31
PROD-02118,CUST-01027,Credit Card,Active,2025-06-10
PROD-02119,CUST-01027,Retirement Account,Active,2024-04-05
PROD-02120,CUST-01028,Savings Account,Active,2020-05-05
PROD-02121,CUST-01028,Credit Card,Active,2022-02-25
PROD-02122,CUST-01028,Auto Loan,Active,2023-11-21
PROD-02123,CUST-01029,Savings Account,Active,2024-09-14
PROD-02124,CUST-01030,Savings Account,Active,2023-04-24
PROD-02125,CUST-01031,Savings Account,Active,2021-11-21
PROD-02126,CUST-01031,Personal Loan,Active,2022-01-11
PROD-02127,CUST-01032,Savings Account,Active,2021-06-10
PROD-02128,CUST-01032,Credit Card,Active,2023-08-09
PROD-02129,CUST-01033,Savings Account,Active,2022-12-12
PROD-02130,CUST-01034,Savings Account,Active,2024-07-10
PROD-02131,CUST-01034,Personal Loan,Active,2024-07-14
PROD-02132,CUST-01035,Savings Account,Active,2022-10-28
PROD-02133,CUST-01036,Savings Account,Active,2018-02-16
PROD-02134,CUST-01036,Investment Account,Active,2021-08-22
PROD-02135,CUST-01036,Credit Card,Active,2018-03-02
PROD-02136,CUST-01037,Savings Account,Active,2019-05-25
PROD-02137,CUST-01037,Mortgage,Closed,2021-01-04
PROD-02138,CUST-01038,Savings Account,Active,2021-07-02
PROD-02139,CUST-01038,Personal Loan,Active,2022-06-10
PROD-02140,CUST-01038,Mortgage,Active,2024-10-20
PROD-02141,CUST-01039,Savings Account,Active,2021-01-14
PROD-02142,CUST-01039,Retirement Account,Active,2023-11-27
PROD-02143,CUST-01039,Personal Loan,Closed,2021-06-19
PROD-02144,CUST-01040,Savings Account,Active,2018-07-14
PROD-02145,CUST-01041,Savings Account,Active,2023-05-15
PROD-02146,CUST-01041,Investment Account,Active,2023-08-21
PROD-02147,CUST-01041,Credit Card,Pending,2025-02-14
PROD-02148,CUST-01042,Savings Account,Active,2022-09-01
PROD-02149,CUST-01042,Investment Account,Active,2023-06-17
PROD-02150,CUST-01043,Savings Account,Active,2019-08-03
PROD-02151,CUST-01043,Retirement Account,Active,2021-02-03
PROD-02152,CUST-01044,Savings Account,Active,2023-06-25
PROD-02153,CUST-01044,Mortgage,Active,2025-03-07
PROD-02154,CUST-01045,Savings Account,Active,2018-06-17
PROD-02155,CUST-01046,Savings Account,Active,2018-12-17
PROD-02156,CUST-01046,Mortgage,Active,2021-12-14
PROD-02157,CUST-01047,Savings Account,Active,2023-03-05
PROD-02158,CUST-01047,Credit Card,Active,2025-06-18
PROD-02159,CUST-01048,Savings Account,Active,2024-01-02
PROD-02160,CUST-01048,Retirement Account,Closed,2025-05-28
PROD-02161,CUST-01048,Personal Loan,Closed,2025-11-09
PROD-02162,CUST-01049,Savings Account,Active,2024-07-20
PROD-02163,CUST-01049,Mortgage,Churned,2025-09-17
PROD-02164,CUST-01050,Savings Account,Active,2019-05-31
PROD-02165,CUST-01050,Auto Loan,Active,2024-05-08
PROD-02166,CUST-01051,Savings Account,Active,2023-10-09
PROD-02167,CUST-01051,Personal Loan,Active,2024-06-16
PROD-02168,CUST-01052,Savings Account,Active,2024-08-03
PROD-02169,CUST-01052,Mortgage,Active,2025-07-24
PROD-02170,CUST-01053,Savings Account,Active,2019-03-27
PROD-02171,CUST-01053,Investment Account,Active,2021-10-24
PROD-02172,CUST-01053,Auto Loan,Active,2024-07-22
PROD-02173,CUST-01054,Savings Account,Active,2019-10-31
PROD-02174,CUST-01055,Savings Account,Active,2020-07-12
PROD-02175,CUST-01056,Savings Account,Active,2023-06-03
PROD-02176,CUST-01056,Auto Loan,Active,2024-08-27
PROD-02177,CUST-01056,Investment Account,Closed,2023-12-15
PROD-02178,CUST-01056,Personal Loan,Active,2024-04-30
PROD-02179,CUST-01057,Savings Account,Active,2022-06-26
PROD-02180,CUST-01057,Mortgage,Active,2023-09-28
PROD-02181,CUST-01057,Personal Loan,Closed,2023-12-08
PROD-02182,CUST-01058,Savings Account,Active,2021-11-29
PROD-02183,CUST-01059,Savings Account,Active,2024-05-30
PROD-02184,CUST-01059,Investment Account,Active,2025-07-29
PROD-02185,CUST-01059,Credit Card,Active,2024-11-14
PROD-02186,CUST-01060,Savings Account,Active,2018-07-25
PROD-02187,CUST-01061,Savings Account,Active,2018-04-26
PROD-02188,CUST-01062,Savings Account,Active,2023-09-23
PROD-02189,CUST-01063,Savings Account,Active,2021-05-23
PROD-02190,CUST-01063,Retirement Account,Active,2023-07-17
PROD-02191,CUST-01064,Savings Account,Active,2019-08-28
PROD-02192,CUST-01065,Savings Account,Active,2024-11-09
PROD-02193,CUST-01066,Savings Account,Active,2020-10-01
PROD-02194,CUST-01066,Auto Loan,Active,2021-09-16
PROD-02195,CUST-01067,Savings Account,Active,2020-12-28
PROD-02196,CUST-01067,Retirement Account,Closed,2025-01-02
PROD-02197,CUST-01068,Savings Account,Active,2020-02-21
PROD-02198,CUST-01069,Savings Account,Active,2020-02-22
PROD-02199,CUST-01069,Mortgage,Closed,2024-01-21
PROD-02200,CUST-01070,Savings Account,Active,2018-06-12
PROD-02201,CUST-01071,Savings Account,Active,2018-01-11
PROD-02202,CUST-01071,Personal Loan,Active,2018-06-26
PROD-02203,CUST-01072,Savings Account,Active,2022-05-27
PROD-02204,CUST-01072,Investment Account,Active,2025-08-20
PROD-02205,CUST-01072,Personal Loan,Closed,2025-11-05
PROD-02206,CUST-01073,Savings Account,Active,2018-02-14
PROD-02207,CUST-01074,Savings Account,Active,2022-05-31
PROD-02208,CUST-01074,Mortgage,Active,2023-06-16
PROD-02209,CUST-01074,Personal Loan,Active,2022-11-29
PROD-02210,CUST-01074,Retirement Account,Active,2025-08-03
PROD-02211,CUST-01075,Savings Account,Active,2023-07-10
PROD-02212,CUST-01075,Auto Loan,Active,2024-12-28
PROD-02213,CUST-01076,Savings Account,Active,2020-03-02
PROD-02214,CUST-01077,Savings Account,Active,2022-12-22
PROD-02215,CUST-01077,Credit Card,Closed,2024-03-08
PROD-02216,CUST-01078,Savings Account,Active,2021-06-06
PROD-02217,CUST-01078,Personal Loan,Active,2024-04-19
PROD-02218,CUST-01079,Savings Account,Active,2018-12-17
PROD-02219,CUST-01079,Mortgage,Active,2025-05-22
PROD-02220,CUST-01079,Auto Loan,Closed,2025-12-20
PROD-02221,CUST-01079,Investment Account,Active,2019-08-06
PROD-02222,CUST-01080,Savings Account,Active,2018-05-07
PROD-02223,CUST-01080,Retirement Account,Active,2018-07-23
PROD-02224,CUST-01080,Mortgage,Active,2025-10-10
PROD-02225,CUST-01081,Savings Account,Active,2018-09-04
PROD-02226,CUST-01081,Retirement Account,Closed,2023-02-27
PROD-02227,CUST-01082,Savings Account,Active,2019-03-10
PROD-02228,CUST-01082,Investment Account,Churned,2024-12-30
PROD-02229,CUST-01083,Savings Account,Active,2019-11-27
PROD-02230,CUST-01083,Credit Card,Active,2025-10-03
PROD-02231,CUST-01084,Savings Account,Active,2023-06-15
PROD-02232,CUST-01085,Savings Account,Active,2022-03-17
PROD-02233,CUST-01085,Auto Loan,Active,2024-02-21
PROD-02234,CUST-01086,Savings Account,Active,2024-05-01
PROD-02235,CUST-01086,Mortgage,Active,2024-05-11
PROD-02236,CUST-01086,Auto Loan,Active,2024-06-25
PROD-02237,CUST-01086,Retirement Account,Active,2025-04-28
PROD-02238,CUST-01087,Savings Account,Active,2023-11-24
PROD-02239,CUST-01087,Credit Card,Pending,2025-06-02
PROD-02240,CUST-01088,Savings Account,Active,2021-08-20
PROD-02241,CUST-01088,Mortgage,Closed,2024-05-20
PROD-02242,CUST-01089,Savings Account,Active,2023-04-14
PROD-02243,CUST-01089,Credit Card,Active,2025-12-04
PROD-02244,CUST-01090,Savings Account,Active,2019-12-31
PROD-02245,CUST-01090,Investment Account,Closed,2022-07-12
PROD-02246,CUST-01090,Credit Card,Active,2021-05-27
PROD-02247,CUST-01091,Savings Account,Active,2022-09-18
PROD-02248,CUST-01092,Savings Account,Active,2020-12-04
PROD-02249,CUST-01093,Savings Account,Active,2024-05-10
